,frame,Nose_x,Nose_y,Nose_z,Nose_s,Neck_x,Neck_y,Neck_z,Neck_s,Rshoulder_x,Rshoulder_y,Rshoulder_z,Rshoulder_s,Relbow_x,Relbow_y,Relbow_z,Relbow_s,Rwrist_x,Rwrist_y,Rwrist_z,Rwrist_s,Lshoulder_x,Lshoulder_y,Lshoulder_z,Lshoulder_s,Lelbow_x,Lelbow_y,Lelbow_z,Lelbow_s,Lwrist_x,Lwrist_y,Lwrist_z,Lwrist_s,Rhip_x,Rhip_y,Rhip_z,Rhip_s,Rknee_x,Rknee_y,Rknee_z,Rknee_s,Rankle_x,Rankle_y,Rankle_z,Rankle_s,Lhip_x,Lhip_y,Lhip_z,Lhip_s,Lknee_x,Lknee_y,Lknee_z,Lknee_s,Lankle_x,Lankle_y,Lankle_z,Lankle_s,Reye_x,Reye_y,Reye_z,Reye_s,Leye_x,Leye_y,Leye_z,Leye_s,Rear_x,Rear_y,Rear_z,Rear_s,Lear_x,Lear_y,Lear_z,Lear_s
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000135_s_keypoints.json,-0.20722600000000002,0.946464,3.534,0.837218,-0.383824,0.796743,3.327,0.815362,-0.44308800000000004,0.781656,3.307,0.792489,-0.559756,0.5334180000000001,3.375,0.835657,-0.652813,0.3301,3.4739999999999998,0.88465,-0.36178499999999997,0.818416,3.4160000000000004,0.7422949999999999,-0.40636500000000003,0.600533,3.5180000000000002,0.13120199999999999,-0.4370308,0.5941976,4.2010000000000005,0.0,-0.5110819999999999,0.371487,3.549,0.807597,-0.334524,0.0815433,3.571,0.884461,-0.322482,-0.3064056666666667,4.031333333333333,0.800031,-0.432684,0.404509,3.6430000000000002,0.761505,-0.34629899999999997,0.0815386,3.577,0.586465,-0.37793000000000004,-0.302494,4.037,0.485691,-0.214775,0.952658,3.4760000000000004,0.8955270000000001,,,,0.0,-0.300757,0.948707,3.4610000000000003,0.957777,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000136_s_keypoints.json,-0.21799200000000002,0.9415190000000001,3.517,0.898277,-0.418829,0.804507,3.36,0.783926,-0.45710500000000004,0.77636,3.3280000000000003,0.837031,-0.594572,0.515104,3.395,0.81579,-0.6794140000000001,0.310827,3.5,0.8163729999999999,-0.38710300000000003,0.8269559999999999,3.452,0.780449,-0.46525500000000003,0.594353,3.5469999999999997,0.0894801,-0.45963010000000004,0.6090637,4.3235,0.0,-0.558081,0.373209,3.565,0.806005,-0.33560100000000004,0.0929919,3.5789999999999997,0.8659889999999999,-0.331813,-0.2986803333333333,4.040666666666667,0.756209,-0.45763100000000007,0.418067,3.66,0.767241,-0.33525900000000003,0.0928058,3.5789999999999997,0.641361,-0.40533800000000003,-0.265832,4.053999999999999,0.45155,-0.228647,0.962208,3.512,0.920327,,,,0.0,-0.32350999999999996,0.951083,3.471,0.9269350000000001,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000137_s_keypoints.json,-0.25279300000000005,0.9480665,3.5415,0.92748,-0.450396,0.804729,3.361,0.78859,-0.47020500000000004,0.80129,3.347,0.8404530000000001,-0.62789,0.516241,3.403,0.83516,-0.72509,0.300681,3.509,0.813083,-0.40242,0.8362649999999999,3.491,0.769015,-0.529247,0.579875,3.528,0.0894706,-0.48222940000000003,0.6239298,4.446,0.0,-0.571526,0.374605,3.58,0.810463,-0.349458,0.0938203,3.605,0.806031,-0.341144,-0.290955,4.05,0.730216,-0.480779,0.41797799999999996,3.661,0.757636,-0.326493,0.10479400000000001,3.6039999999999996,0.634397,-0.364793,-0.251452,4.032,0.517532,-0.261299,0.96201,3.511,0.908399,,,,0.0,-0.377346,0.9506379999999999,3.469,0.9115559999999999,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000138_s_keypoints.json,-0.287594,0.954614,3.5660000000000003,0.8737209999999999,-0.46859399999999996,0.796227,3.4130000000000003,0.841918,-0.5053529999999999,0.775948,3.372,0.799208,-0.6424350000000001,0.518888,3.4219999999999997,0.889541,-0.7386119999999999,0.312651,3.5210000000000004,0.842667,-0.42041000000000006,0.839159,3.549,0.745351,-0.44871700000000003,0.624479,3.592,0.10683499999999999,-0.5048287,0.6387959,4.5685,0.0871204,-0.583277,0.374717,3.582,0.846865,-0.371715,0.09357389999999999,3.602,0.813581,-0.353233,-0.277787,4.041,0.6739890000000001,-0.5067729999999999,0.42059300000000005,3.685,0.797928,-0.327034,0.094046,3.611,0.713299,-0.340702,-0.230792,3.8960000000000004,0.623518,-0.304159,0.95934,3.502,0.9515549999999999,,,,0.0,-0.390341,0.9541569999999999,3.483,0.998182,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000139_s_keypoints.json,-0.31498899999999996,0.9572209999999999,3.6180000000000003,0.91174,-0.488575,0.821519,3.4760000000000004,0.8079999999999999,-0.550014,0.801413,3.392,0.81419,-0.65546,0.5208010000000001,3.435,0.872266,-0.752923,0.29169,3.534,0.854399,-0.469549,0.839167,3.5039999999999996,0.737159,-0.49419300000000005,0.61415,3.597,0.143014,-0.527428,0.653662,4.691,0.118052,-0.598853,0.36643200000000004,3.609,0.859474,-0.374313,0.094514,3.6289999999999996,0.818401,-0.352547,-0.276989,4.031000000000001,0.7513770000000001,-0.51163,0.412375,3.714,0.805607,-0.330608,0.106084,3.647,0.619056,-0.349402,-0.216389,3.86,0.491505,-0.32074600000000003,0.973973,3.557,0.9522010000000001,,,,0.0,-0.414354,0.958557,3.5,0.926758,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000140_s_keypoints.json,-0.3583075,0.953075,3.603,0.883308,-0.545132,0.787909,3.425,0.795183,-0.574459,0.773328,3.408,0.833987,-0.6838770000000001,0.515208,3.469,0.8378059999999999,-0.783459,0.27269899999999997,3.575,0.866075,-0.5005430000000001,0.8314540000000001,3.565,0.737163,-0.5867600000000001,0.547602,3.6069999999999998,0.0807673,-0.5199268333333333,0.6381368333333333,4.536666666666666,0.0,-0.613151,0.357204,3.6260000000000003,0.8249620000000001,-0.397867,0.09438239999999999,3.637,0.8509040000000001,-0.362118,-0.275467,4.006,0.764105,-0.525841,0.402512,3.7310000000000003,0.767832,-0.352458,0.09452970000000001,3.638,0.672485,-0.37695100000000004,-0.218703,3.892,0.519512,-0.37295300000000003,0.965836,3.528,0.899941,,,,0.0,-0.47185200000000005,0.963701,3.52,0.98249,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000141_s_keypoints.json,-0.40162600000000004,0.9489290000000001,3.588,0.9191600000000001,-0.567808,0.7938,3.498,0.897856,-0.622681,0.7694979999999999,3.438,0.8398469999999999,-0.7399140000000001,0.505657,3.478,0.8925270000000001,-0.8394659999999999,0.26116,3.574,0.879059,-0.512408,0.83967,3.6489999999999996,0.788762,-0.517047,0.6393300000000001,3.679,0.0777066,-0.5124256666666667,0.6226116666666667,4.382333333333333,0.0,-0.6742640000000001,0.35923299999999997,3.65,0.866236,-0.40865999999999997,0.105715,3.6319999999999997,0.869455,-0.34985700000000003,-0.274973,3.998,0.757379,-0.548927,0.402426,3.7310000000000003,0.768954,-0.3646485,0.11188835,3.6455,0.701603,-0.361577,-0.21679400000000001,3.858,0.560603,-0.41025900000000004,0.964936,3.563,1.00116,,,,0.09918880000000001,-0.49581499999999995,0.955915,3.531,0.9648639999999999,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000142_s_keypoints.json,-0.44744300000000004,0.9392335,3.5940000000000003,0.914644,-0.5965739999999999,0.791149,3.535,0.8277540000000001,-0.647149,0.7723140000000001,3.4530000000000003,0.8761909999999999,-0.756008,0.508617,3.5010000000000003,0.9031540000000001,-0.8696459999999999,0.252697,3.609,0.9102969999999999,-0.58024,0.811032,3.575,0.768522,-0.660004,0.541238,3.64,0.084593,-0.5049245,0.6070865,4.228,0.0,-0.689099,0.34934,3.667,0.900418,-0.408435,0.11701600000000001,3.6289999999999996,0.858584,-0.346454,-0.28476399999999996,3.9610000000000003,0.753983,-0.59918,0.374056,3.6830000000000003,0.78168,-0.376839,0.129247,3.653,0.631676,-0.361514,-0.22872199999999998,3.8569999999999998,0.525838,-0.45830200000000004,0.9711059999999999,3.5869999999999997,0.921708,,,,0.0,-0.5664560000000001,0.9634940000000001,3.5610000000000004,0.9975629999999999,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000143_s_keypoints.json,-0.49326000000000003,0.929538,3.6,0.9183600000000001,-0.660493,0.788475,3.5269999999999997,0.912702,-0.684715,0.767202,3.478,0.8630639999999999,-0.800409,0.498154,3.5039999999999996,0.831306,-0.8891450000000001,0.254714,3.641,0.905436,-0.603151,0.815599,3.645,0.8304,-0.600905,0.583946,3.695,0.241659,-0.49742333333333333,0.5915613333333333,4.073666666666667,0.37906599999999996,-0.706746,0.35167800000000005,3.698,0.8333280000000001,-0.412916,0.106966,3.6660000000000004,0.870993,-0.362802,-0.288555,4.013,0.737344,-0.604252,0.376727,3.7119999999999997,0.7614890000000001,-0.378914,0.11846199999999998,3.6710000000000003,0.601176,-0.34979699999999997,-0.216692,3.859,0.491045,-0.5025569999999999,0.9696940000000001,3.5839999999999996,1.0057,-0.48324300000000003,0.9770280000000001,3.608,0.101227,-0.603301,0.958103,3.582,0.977966,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000144_s_keypoints.json,-0.797883,1.41487,5.682,0.991974,-0.681809,0.788678,3.5780000000000003,0.883561,-0.7322489999999999,0.770676,3.498,0.871467,-0.850152,0.490361,3.531,0.8686809999999999,-0.9544379999999999,0.23056999999999997,3.6319999999999997,0.8615649999999999,-0.64185,0.8094939999999999,3.6689999999999996,0.7758109999999999,-0.622,0.557446,3.753,0.10466500000000001,-0.48992216666666666,0.5760361666666667,3.9193333333333333,0.0,-0.73282,0.34136700000000003,3.715,0.76553,-0.41189799999999993,0.11831099999999999,3.662,0.871892,-0.350069,-0.288686,4.013999999999999,0.780881,-0.627304,0.364767,3.7110000000000003,0.73031,-0.41308999999999996,0.130188,3.674,0.500085,-0.350296,-0.21663600000000002,3.8680000000000003,0.347762,-0.546042,0.96424,3.647,0.896854,-0.791925,1.4749,5.644,0.134229,-0.6615489999999999,0.9492079999999999,3.593,0.920488,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000145_s_keypoints.json,-0.57976,0.9059719999999999,3.6430000000000002,0.9490719999999999,-0.723503,0.774896,3.6180000000000003,0.8290200000000001,-0.77361,0.757318,3.537,0.831565,-0.8899530000000001,0.46048,3.555,0.810417,-0.9739549999999999,0.22139299999999998,3.662,0.89255,-0.6825220000000001,0.805296,3.705,0.817091,-0.660271,0.5537985000000001,3.7685,0.31292800000000004,-0.482421,0.560511,3.765,0.474559,-0.7841520000000001,0.308494,3.737,0.807703,-0.42326899999999995,0.152601,3.66,0.8584780000000001,-0.34289000000000003,-0.233129,3.93,0.7182569999999999,-0.6434840000000001,0.35586,3.737,0.804723,-0.390497,0.153229,3.6719999999999997,0.627858,-0.33845,-0.204933,3.87,0.593555,-0.603351,0.9307049999999999,3.65,0.9272440000000001,-0.8655345000000001,1.44425,5.662,0.273037,-0.689715,0.9113110000000001,3.62,0.954882,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000146_s_keypoints.json,-0.941593,1.3982,5.691,1.0178200000000002,-0.771412,0.7432810000000001,3.63,0.8895620000000001,-0.825888,0.730891,3.571,0.826946,-0.931535,0.45345100000000005,3.5869999999999997,0.8643219999999999,-0.9803270000000001,0.24537199999999998,3.682,0.9102870000000001,-0.7141850000000001,0.778936,3.745,0.784726,-0.698542,0.5501510000000001,3.784,0.257106,-0.531469,0.537279,3.775,0.19228800000000001,-0.7736850000000001,0.308721,3.7430000000000003,0.81684,-0.422543,0.152307,3.6519999999999997,0.85936,-0.352989,-0.239911,4.046,0.6902159999999999,-0.639904,0.360237,3.783,0.817448,-0.3880635,0.165759,3.8274999999999997,0.5944189999999999,-0.34987199999999996,-0.21208000000000002,4.006,0.596947,-0.636019,0.9159,3.638,0.887267,-0.9391440000000001,1.4136,5.68,0.15695699999999999,-0.763994,0.9074559999999999,3.6519999999999997,0.975564,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000147_s_keypoints.json,-0.676954,0.8903760000000001,3.674,0.944091,-0.822823,0.726061,3.657,0.8354159999999999,-0.8613280000000001,0.710073,3.5789999999999997,0.892561,-0.956155,0.443146,3.595,0.875244,-1.01688,0.211272,3.6919999999999997,0.8258780000000001,-0.778994,0.749875,3.719,0.790483,-0.7128,0.551524,3.7969999999999997,0.10518599999999999,-0.5750586666666666,0.5205406666666667,3.799,0.0,-0.776354,0.286167,3.7560000000000002,0.832199,-0.44491,0.163434,3.6439999999999997,0.8555649999999999,-0.3384485,-0.213006,4.0205,0.665397,-0.65577,0.36199899999999996,3.8089999999999997,0.79694,-0.38563000000000003,0.178289,3.983,0.743151,-0.35320100000000004,-0.214223,4.045,0.6578470000000001,-0.697429,0.909982,3.662,1.02434,-0.677938,0.9150590000000001,3.681,0.42992700000000006,-0.80167,0.899532,3.667,0.9882850000000001,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000148_s_keypoints.json,-1.07816,1.35313,5.656000000000001,0.9531299999999999,-0.868526,0.72527,3.657,0.934675,-0.9199930000000001,0.700628,3.59,0.8783690000000001,-0.9848030000000001,0.434274,3.6189999999999998,0.878268,-1.06514,0.1886,3.702,0.882452,-0.807437,0.743739,3.7439999999999998,0.836007,-0.731755,0.557722,3.8339999999999996,0.0723628,-0.6186483333333334,0.5038023333333334,3.823,0.0,-0.799504,0.275057,3.7560000000000002,0.8751610000000001,-0.455466,0.17461600000000002,3.637,0.842693,-0.323908,-0.186101,3.995,0.678968,-0.672723,0.364817,3.8360000000000003,0.818157,-0.383209,0.19000699999999998,3.9589999999999996,0.7619630000000001,-0.338795,-0.17812933333333333,3.970666666666667,0.6324850000000001,-0.757307,0.9019389999999999,3.675,0.9555469999999999,-0.726807,0.9125465,3.695,0.36217,-0.866448,0.8846950000000001,3.653,1.00797,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000149_s_keypoints.json,-0.775378,0.8515950000000001,3.705,0.9153319999999999,-0.888976,0.721113,3.695,0.9270799999999999,-0.947412,0.681768,3.609,0.882933,-1.03217,0.42382200000000003,3.628,0.859877,-1.0702399999999999,0.17821199999999998,3.717,0.905582,-0.8262149999999999,0.7379680000000001,3.775,0.8185020000000001,-0.784419,0.551886,3.798,0.260651,-0.662238,0.48706400000000005,3.847,0.0972209,-0.813808,0.27560300000000004,3.7680000000000002,0.8734059999999999,-0.45451,0.18578699999999998,3.6319999999999997,0.8301559999999999,-0.32776,-0.16330799999999998,4.046,0.699882,-0.707228,0.36386399999999997,3.8289999999999997,0.8057840000000001,-0.381865,0.21419899999999997,3.943,0.760035,-0.32438900000000004,-0.14203566666666667,3.896333333333333,0.6604300000000001,-0.794022,0.89266,3.6839999999999997,0.978633,-0.775676,0.910034,3.7089999999999996,0.5744239999999999,-0.8942829999999999,0.854715,3.6710000000000003,0.960259,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000150_s_keypoints.json,-0.805022,0.8466530000000001,3.735,0.980633,-0.91571,0.7123659999999999,3.708,0.857139,-0.969295,0.64753,3.605,0.818554,-1.04924,0.42600600000000005,3.647,0.865439,-1.07115,0.18959600000000001,3.719,0.8618399999999999,-0.8565659999999999,0.743514,3.805,0.839411,-0.799338,0.5180560000000001,3.812,0.50225,-0.726458,0.465296,3.87,0.255698,-0.8267049999999999,0.275638,3.7689999999999997,0.8430840000000001,-0.488734,0.186275,3.6319999999999997,0.8417819999999999,-0.286194,-0.118506,3.827,0.7409899999999999,-0.723448,0.360323,3.7889999999999997,0.883619,-0.36885999999999997,0.26360100000000003,3.938,0.893692,-0.309983,-0.10594200000000001,3.822,0.674516,-0.8354090000000001,0.87639,3.665,0.9087059999999999,-0.792962,0.892028,3.682,0.565228,-0.951001,0.853716,3.6689999999999996,0.9418690000000001,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000151_s_keypoints.json,-0.838777,0.8399775,3.7055,0.928516,-0.9522200000000001,0.704878,3.6710000000000003,0.8885799999999999,-1.0114100000000001,0.645412,3.595,0.8428,-1.0563,0.42400200000000005,3.6319999999999997,0.843973,-1.08107,0.177878,3.715,0.8886280000000001,-0.894465,0.735695,3.767,0.849648,-0.820003,0.504437,3.798,0.416016,-0.7200409999999999,0.40099,3.832,0.13917100000000002,-0.852619,0.276074,3.781,0.84959,-0.485597,0.24160500000000001,3.608,0.912357,-0.309238,-0.105403,3.815,0.803759,-0.727527,0.35633200000000004,3.748,0.8574940000000001,-0.369929,0.289378,3.948,0.887272,-0.321639,-0.06974119999999999,3.823,0.6056729999999999,-0.869432,0.864151,3.662,0.933951,-1.24424,1.37775,5.689,0.740528,-0.979139,0.8357600000000001,3.6889999999999996,1.00369,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000152_s_keypoints.json,-0.872532,0.8333020000000001,3.676,0.94479,-0.9667180000000001,0.707212,3.682,0.932428,-1.03159,0.655497,3.59,0.898517,-1.0657,0.423417,3.625,0.848851,-1.08836,0.188635,3.701,0.844928,-0.9083690000000001,0.7370720000000001,3.7739999999999996,0.868416,-0.838408,0.5443180000000001,3.8280000000000003,0.49256000000000005,-0.752706,0.47869300000000004,3.878,0.300334,-0.874576,0.275852,3.7739999999999996,0.876991,-0.497421,0.25332899999999997,3.609,0.980628,-0.320467,-0.06908439999999999,3.803,0.75907,-0.73292,0.35370100000000004,3.715,0.847115,-0.37966,0.36115,3.9219999999999997,0.883373,-0.317373,-0.021493099999999998,3.7689999999999997,0.676543,-0.8933469999999999,0.887591,3.667,0.917392,-0.8603770000000001,0.8897729999999999,3.673,0.810042,-0.9930620000000001,0.837031,3.695,0.96211,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000153_s_keypoints.json,-0.884433,0.8331379999999999,3.678,0.979218,-0.97862,0.707873,3.685,0.927436,-1.0353299999999999,0.646571,3.6010000000000004,0.920257,-1.0779100000000001,0.42350600000000005,3.628,0.83565,-1.07962,0.177451,3.708,0.881158,-0.922473,0.739242,3.784,0.869391,-0.845007,0.572012,3.8569999999999998,0.46749399999999997,-0.7693,0.47770500000000005,3.87,0.273098,-0.8988700000000001,0.287786,3.78,0.887793,-0.505131,0.273768,3.5839999999999996,0.9538909999999999,-0.33129699999999995,-0.0208849,3.79,0.779564,-0.753239,0.363633,3.701,0.80333,-0.41886,0.38811100000000004,3.9419999999999997,0.92895,-0.292682,-0.008672299999999999,3.7539999999999996,0.714549,-0.9199860000000001,0.8580180000000001,3.637,0.8912469999999999,-0.8763219999999999,0.893775,3.6910000000000003,0.878633,-1.0404799999999998,0.838306,3.701,0.9672950000000001,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000154_s_keypoints.json,-0.887898,0.8361040000000001,3.69,0.9596540000000001,-0.977291,0.717495,3.679,0.930176,-1.0351700000000001,0.646005,3.5989999999999998,0.934291,-1.06489,0.42262299999999997,3.6210000000000004,0.841673,-1.07746,0.177217,3.701,0.8798030000000001,-0.9204559999999999,0.748703,3.775,0.8835149999999999,-0.85487,0.5706640000000001,3.8480000000000003,0.381475,-0.785894,0.476717,3.862,0.225,-0.896308,0.28736,3.767,0.9016370000000001,-0.52946,0.297487,3.597,0.929982,-0.33246,0.00314926,3.804,0.736516,-0.77433,0.374143,3.6919999999999997,0.814771,-0.44067700000000004,0.459838,3.9210000000000003,0.9221360000000001,-0.315257,0.0615391,3.747,0.696708,-0.9393100000000001,0.866124,3.625,0.9175030000000001,-0.880655,0.887286,3.6630000000000003,0.9067719999999999,-1.0449700000000002,0.843699,3.676,0.998259,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000155_s_keypoints.json,-0.8847809999999999,0.855964,3.676,0.904025,-0.978808,0.71864,3.6839999999999997,0.9181549999999999,-1.04055,0.6540819999999999,3.582,0.909264,-1.06561,0.42289499999999997,3.6239999999999997,0.847347,-1.07807,0.17668499999999998,3.7039999999999997,0.884159,-0.923931,0.751603,3.7889999999999997,0.852923,-0.863238,0.57614,3.885,0.253828,-0.7646163333333333,0.46851766666666667,3.795666666666667,0.0,-0.896475,0.29893600000000004,3.767,0.877726,-0.561381,0.34163000000000004,3.5869999999999997,0.9285190000000001,-0.332669,0.0387161,3.805,0.8105720000000001,-0.783938,0.373349,3.6830000000000003,0.7994,-0.45256,0.471771,3.912,0.94252,-0.257374,0.08571369999999999,3.759,0.78554,-0.9405319999999999,0.8890379999999999,3.628,0.9746610000000001,-0.8844620000000001,0.9020870000000001,3.677,0.927692,-1.0419399999999999,0.843892,3.628,0.9816020000000001,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000156_s_keypoints.json,-0.8900290000000001,0.861952,3.653,0.8963450000000001,-0.9752370000000001,0.7161770000000001,3.67,0.921789,-1.0428899999999999,0.677736,3.59,0.892755,-1.06298,0.422041,3.615,0.8464809999999999,-1.07744,0.176819,3.7030000000000003,0.8602219999999999,-0.9306760000000001,0.7479600000000001,3.77,0.855044,-0.8680620000000001,0.568199,3.907,0.30801100000000003,-0.7433386666666666,0.4603183333333333,3.7293333333333334,0.0832606,-0.902299,0.29681399999999997,3.741,0.804862,-0.584418,0.364386,3.588,0.9434790000000001,-0.34313566666666667,0.06234840000000001,3.788666666666667,0.8835569999999999,-0.786373,0.368915,3.639,0.795633,-0.487883,0.494479,3.9010000000000002,0.827907,-0.30528299999999997,0.12158900000000002,3.763,0.724648,-0.941341,0.879899,3.59,0.997654,-0.88092,0.8983979999999999,3.661,0.924283,-1.05186,0.8519389999999999,3.662,0.978203,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000157_s_keypoints.json,-0.8931020000000001,0.8762280000000001,3.62,0.9053629999999999,-0.985878,0.7159979999999999,3.6689999999999996,0.9225620000000001,-1.04031,0.6759,3.5789999999999997,0.866885,-1.06882,0.420347,3.597,0.8291940000000001,-1.07889,0.177717,3.707,0.8215530000000001,-0.9326409999999999,0.7495470000000001,3.778,0.881763,-0.880727,0.5960810000000001,4.019,0.469379,-0.722061,0.45211899999999994,3.6630000000000003,0.260481,-0.9289780000000001,0.309869,3.7569999999999997,0.785667,-0.593036,0.396505,3.574,0.9317340000000001,-0.35360233333333335,0.08598070000000002,3.7723333333333335,0.847067,-0.801901,0.382446,3.66,0.776565,-0.532632,0.551793,3.877,0.8615459999999999,-0.3144613333333333,0.15272633333333335,3.8253333333333335,0.744404,-0.94304,0.88164,3.595,1.02837,-0.888069,0.905434,3.6460000000000004,0.9181870000000001,-1.04435,0.8682540000000001,3.635,0.988078,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000158_s_keypoints.json,-0.9038290000000001,0.8757299999999999,3.617,0.898085,-0.984711,0.714954,3.6630000000000003,0.9131319999999999,-1.04845,0.6848029999999999,3.569,0.838752,-1.08164,0.432109,3.603,0.8373309999999999,-1.07859,0.17776,3.7060000000000004,0.8429620000000001,-0.927074,0.754013,3.801,0.880742,-0.890674,0.5913149999999999,4.066,0.746109,-0.7408454999999999,0.46309424999999993,3.72725,0.44412700000000005,-0.967391,0.334412,3.77,0.794709,-0.619574,0.399256,3.5989999999999998,0.8923180000000001,-0.36406900000000003,0.10961300000000002,3.7560000000000002,0.795521,-0.815154,0.405947,3.667,0.754779,-0.537149,0.567174,3.9010000000000002,0.9479879999999999,-0.32363966666666666,0.1838636666666667,3.8876666666666666,0.7848430000000001,-0.9421360000000001,0.880577,3.59,1.02163,-0.891194,0.897351,3.613,0.864158,-1.0426600000000001,0.8775229999999999,3.628,0.9778450000000001,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000159_s_keypoints.json,-0.9197620000000001,0.8802409999999999,3.592,0.9130530000000001,-0.9952,0.714462,3.66,0.8903469999999999,-1.0605200000000001,0.685523,3.572,0.815049,-1.11713,0.432645,3.61,0.865207,-1.07885,0.188886,3.7060000000000004,0.846282,-0.936549,0.752676,3.793,0.859265,-0.895214,0.5937319999999999,4.085,0.742202,-0.75963,0.4740694999999999,3.7915,0.413401,-0.9812290000000001,0.323168,3.7769999999999997,0.7860189999999999,-0.619202,0.41022200000000003,3.596,0.893502,-0.378033,0.12200599999999999,3.779,0.8134239999999999,-0.853043,0.38474400000000003,3.6830000000000003,0.751129,-0.549427,0.567467,3.9010000000000002,0.90696,-0.332818,0.21500100000000003,3.95,0.790979,-0.9481649999999999,0.886502,3.572,1.01296,-0.9022,0.8971120000000001,3.611,0.892784,-1.04911,0.873685,3.612,0.979986,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000160_s_keypoints.json,-0.9305459999999999,0.869167,3.59,0.9281219999999999,-1.0151700000000001,0.7124510000000001,3.65,0.8967219999999999,-1.0772899999999999,0.681923,3.554,0.828895,-1.11409,0.420207,3.5989999999999998,0.864748,-1.07768,0.177345,3.702,0.856772,-0.953507,0.747388,3.767,0.842414,-0.907492,0.593141,4.085,0.7694350000000001,-0.7784145,0.48504474999999997,3.85575,0.37798899999999996,-0.976733,0.333361,3.76,0.815852,-0.619418,0.387681,3.597,0.901164,-0.369278,0.0993538,3.81,0.7925760000000001,-0.855215,0.39726999999999996,3.693,0.739624,-0.564706,0.570477,3.924,0.891766,-0.333921,0.203182,3.964,0.793461,-0.949672,0.877266,3.576,0.9972110000000001,-0.9147639999999999,0.8873620000000001,3.573,0.9118860000000001,-1.04985,0.8740530000000001,3.613,0.971691,,,,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000161_s_keypoints.json,-0.939074,0.8556379999999999,3.58,0.923689,-1.03172,0.70796,3.6289999999999996,0.919533,-1.09864,0.670539,3.552,0.8648969999999999,-1.12703,0.420671,3.6060000000000003,0.864389,-1.07605,0.176645,3.696,0.8885799999999999,-0.9730530000000001,0.74408,3.752,0.8674280000000001,-0.9197770000000001,0.592791,4.082,0.743958,-0.797199,0.49601999999999996,3.92,0.345408,-0.9884790000000001,0.310141,3.762,0.8177300000000001,-0.616267,0.37032,3.6460000000000004,0.887352,-0.367316,0.09837539999999999,3.792,0.775744,-0.8606159999999999,0.387884,3.715,0.763562,-0.552686,0.5217689999999999,3.9219999999999997,0.8580909999999999,-0.34151549999999997,0.1912845,3.9829999999999997,0.757322,-0.957773,0.8741389999999999,3.565,0.949842,-0.931644,0.892115,3.594,0.9476100000000001,-1.05776,0.8605309999999999,3.602,0.922687,,,,0.0,
