,frame,Nose_x,Nose_y,Nose_z,Nose_s,Neck_x,Neck_y,Neck_z,Neck_s,Rshoulder_x,Rshoulder_y,Rshoulder_z,Rshoulder_s,Relbow_x,Relbow_y,Relbow_z,Relbow_s,Rwrist_x,Rwrist_y,Rwrist_z,Rwrist_s,Lshoulder_x,Lshoulder_y,Lshoulder_z,Lshoulder_s,Lelbow_x,Lelbow_y,Lelbow_z,Lelbow_s,Lwrist_x,Lwrist_y,Lwrist_z,Lwrist_s,Rhip_x,Rhip_y,Rhip_z,Rhip_s,Rknee_x,Rknee_y,Rknee_z,Rknee_s,Rankle_x,Rankle_y,Rankle_z,Rankle_s,Lhip_x,Lhip_y,Lhip_z,Lhip_s,Lknee_x,Lknee_y,Lknee_z,Lknee_s,Lankle_x,Lankle_y,Lankle_z,Lankle_s,Reye_x,Reye_y,Reye_z,Reye_s,Leye_x,Leye_y,Leye_z,Leye_s,Rear_x,Rear_y,Rear_z,Rear_s,Lear_x,Lear_y,Lear_z,Lear_s
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000168_s_keypoints.json,0.9626456666666667,0.48493633333333336,4.331666666666667,0.0,0.927023,0.2458155,3.52,0.116122,0.924358625,0.246805875,3.531125,0.0,0.951213375,0.0643181375,2.981125,0.0,1.00676775,-0.070947175,2.7857499999999997,0.0,0.9503336666666666,0.248468,3.505,0.0,0.9462309999999999,0.048948,2.986333333333333,0.0,0.9822873333333333,-0.06438356666666667,2.7573333333333334,0.0,0.9627265,-0.214923,3.6425,0.243639,0.9789484,-0.5888753999999999,3.7704,0.24909299999999998,0.86345,-0.749201,3.155,0.23265999999999998,1.17638,-0.25892600000000005,4.388999999999999,0.22459099999999999,0.849858,-0.47081300000000004,3.016,0.2463,0.8587370000000001,-0.8003439999999999,3.3680000000000003,0.218079,,,,0.0,,,,0.0,,,,0.0,1.0192133333333333,0.5124070000000001,4.2683333333333335,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000170_s_keypoints.json,0.9384873333333335,0.45505866666666667,4.262333333333333,0.0,0.9281636666666667,0.24568466666666666,3.517333333333333,0.125089,0.9242891875,0.24679706250000003,3.5309375,0.0,0.9512168125,0.06495023124999999,2.9829375000000002,0.0,1.007618125,-0.07047336250000001,2.788125,0.0,0.9416083333333334,0.252571,3.5130000000000003,0.0,0.945448,0.0490886,2.993666666666667,0.0,0.9735616666666667,-0.06132733333333334,2.748666666666667,0.0,1.17324,-0.258123,4.377,0.24720100000000003,0.9882882000000001,-0.5888142,3.7702,0.251276,0.8957790000000001,-0.808951,3.237,0.237798,1.0455675,-0.22458150000000002,3.8075,0.244613,0.846057,-0.47132700000000005,3.0189999999999997,0.261604,0.9226469999999999,-0.824026,3.2969999999999997,0.237432,,,,0.0,,,,0.0,,,,0.0,1.0140166666666668,0.511764,4.264666666666667,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000171_s_keypoints.json,0.9143290000000001,0.42518100000000003,4.1930000000000005,0.08755249999999999,0.9293043333333334,0.24555383333333333,3.514666666666667,0.29932,0.92421975,0.24678825000000001,3.53075,0.0,0.95122025,0.065582325,2.98475,0.0,1.0084685,-0.06999955000000001,2.7904999999999998,0.0,0.932883,0.25667399999999996,3.5210000000000004,0.217518,0.944665,0.0492292,3.0010000000000003,0.129814,0.964836,-0.0582711,2.74,0.137297,1.18202,-0.2585235,4.384499999999999,0.35269,0.9976280000000001,-0.588753,3.77,0.360396,0.8403079999999999,-0.804589,3.18,0.331173,0.9147549999999999,-0.190237,3.2260000000000004,0.33712600000000004,0.85136,-0.46009099999999997,3.005,0.364829,0.845775,-0.790948,3.1630000000000003,0.31246599999999997,,,,0.060346699999999996,,,,0.09236380000000001,,,,0.0,1.00882,0.511121,4.261,0.129423,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000173_s_keypoints.json,0.9361531000000001,0.4427011,4.3009,0.0,0.9304450000000001,0.245423,3.512,0.260759,0.9241503125,0.24677943750000003,3.5305625,0.0,0.9512236875000001,0.06621441875,2.9865625,0.0,1.009318875,-0.0695257375,2.792875,0.0,0.940958,0.25063549999999996,3.5105000000000004,0.0,0.944187,0.04398932111111111,2.983888888888889,0.0,0.9597169999999999,-0.062189400000000006,2.7255000000000003,0.0,1.1908,-0.258924,4.3919999999999995,0.343636,0.8666860000000001,-0.505362,3.237,0.320245,0.823959,-0.818152,3.313,0.273789,1.0618025,-0.2320495,3.817,0.307485,0.8443930000000001,-0.461121,3.013,0.288461,0.8698739999999999,-0.7849229999999999,3.179,0.237711,,,,0.0,,,,0.0,,,,0.0,1.009935,0.511919,4.266,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000174_s_keypoints.json,0.9579772000000001,0.4602212,4.4088,0.0,0.9274645,0.24054,3.5215,0.23783800000000002,0.924080875,0.24677062500000002,3.530375,0.0,0.9512271250000001,0.0668465125,2.988375,0.0,1.0101692500000001,-0.06905192500000001,2.79525,0.0,0.949033,0.24459699999999998,3.5,0.182555,0.943709,0.03874944222222222,2.966777777777778,0.125494,0.954598,-0.0661077,2.7110000000000003,0.14538900000000002,1.1898799999999998,-0.25911799999999996,4.388,0.308129,0.8392270000000001,-0.478458,3.063,0.343929,0.839908,-0.804134,3.178,0.318391,1.20885,-0.273862,4.408,0.271015,0.8392959999999999,-0.47298100000000004,3.029,0.295663,0.8396020000000001,-0.794193,3.177,0.268665,,,,0.0,,,,0.0,,,,0.0,1.01105,0.512717,4.271,0.0738537,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000175_s_keypoints.json,0.9798013000000001,0.47774130000000004,4.5167,0.0,0.924484,0.235657,3.531,0.190076,0.9240114375,0.24676181250000004,3.5301875,0.0,0.9512305625,0.06747860624999999,2.9901875,0.0,1.011019625,-0.06857811250000001,2.797625,0.0,0.9425060000000001,0.24460066666666666,3.502666666666667,0.0,0.9432309999999999,0.03350956333333334,2.949666666666667,0.0,0.951933,-0.06863893333333333,2.7033333333333336,0.0,1.1734799999999999,-0.271821,4.378,0.303446,0.8386370000000001,-0.478346,3.0610000000000004,0.312349,0.8404370000000001,-0.8045800000000001,3.18,0.308258,0.904898,-0.20809899999999998,3.1910000000000003,0.27307,0.8396299999999999,-0.47321899999999995,3.03,0.290039,0.845664,-0.790863,3.1630000000000003,0.284447,,,,0.0,,,,0.0,,,,0.0,1.0077633333333333,0.506826,4.257333333333333,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000176_s_keypoints.json,1.0016254,0.4952614,4.6246,0.0,0.927295,0.23539866666666667,3.528,0.0,0.923942,0.24675300000000003,3.53,0.189876,0.951234,0.0681107,2.992,0.157998,1.01187,-0.0681043,2.8,0.356277,0.935979,0.2446043333333333,3.505333333333333,0.0,0.942753,0.028269684444444446,2.9325555555555556,0.0,0.949268,-0.07117016666666666,2.695666666666667,0.0,0.9765754999999999,-0.22274899999999997,3.6605,0.0,0.9150360000000001,-0.5352835,3.426,0.0,0.8433390000000001,-0.7979885,3.1725000000000003,0.0,1.069134,-0.23528449999999998,3.8185000000000002,0.0,0.8419665,-0.47174299999999997,3.0214999999999996,0.0,0.8453599999999999,-0.804808,3.239,0.0,,,,0.0,,,,0.0,,,,0.0,1.0044766666666667,0.500935,4.243666666666667,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000177_s_keypoints.json,1.0234495000000001,0.5127815,4.7325,0.11164,0.930106,0.23514033333333334,3.525,0.30544099999999996,0.9238961666666667,0.2471355,3.536833333333333,0.0,0.9492546666666667,0.06643973333333333,2.990666666666667,0.0,1.0069253333333334,-0.07058521666666667,2.7863333333333333,0.0,0.9294520000000001,0.244608,3.508,0.252809,0.942275,0.023029805555555557,2.9154444444444447,0.141836,0.9466030000000001,-0.07370139999999999,2.688,0.148569,0.779671,-0.173677,2.943,0.340055,0.9914350000000001,-0.592221,3.7910000000000004,0.353713,0.846241,-0.791397,3.165,0.319847,1.23337,-0.26247,4.446000000000001,0.340294,0.844303,-0.470267,3.013,0.352389,0.8450559999999999,-0.818753,3.315,0.289153,0.8539700000000001,0.507666,4.2219999999999995,0.0851637,,,,0.129737,,,,0.0,1.00119,0.495044,4.23,0.16428800000000002,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000179_s_keypoints.json,1.0452736,0.5303016,4.840400000000001,0.0,0.932917,0.234882,3.522,0.12551800000000002,0.9238503333333333,0.24751800000000002,3.5436666666666667,0.0,0.9472753333333334,0.06476876666666667,2.989333333333333,0.0,1.0019806666666666,-0.07306613333333334,2.7726666666666664,0.0,0.929492,0.2504765,3.5084999999999997,0.0,0.941797,0.01778992666666667,2.8983333333333334,0.0,0.9504535000000001,-0.06978915,2.699,0.0,1.20744,-0.273237,4.402,0.238378,0.8406549999999999,-0.47942299999999993,3.068,0.244898,0.892181,-0.805719,3.2239999999999998,0.24925100000000003,0.8342809999999999,-0.19884100000000002,2.91,0.233731,0.8406309999999999,-0.47905600000000004,3.068,0.240477,0.8921290000000001,-0.805728,3.2239999999999998,0.227173,0.8465903896103897,0.5050858831168831,4.200493506493506,0.0,,,,0.0,,,,0.0,1.00457,0.5032825,4.2445,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000180_s_keypoints.json,1.0670977000000001,0.5478217,4.948300000000001,0.061396900000000004,0.9249725,0.2411075,3.534,0.260194,0.9238045,0.24790050000000002,3.5505,0.0,0.945296,0.0630978,2.988,0.0,0.997036,-0.07554705,2.759,0.0,0.929532,0.256345,3.509,0.198798,0.9413189999999999,0.012550047777777781,2.881222222222222,0.130688,0.954304,-0.06587689999999999,2.71,0.140164,1.0652593333333333,-0.240153,3.9170000000000003,0.33134,1.00216,-0.591418,3.787,0.33563200000000004,0.8444290000000001,-0.789629,3.158,0.317417,1.21492,-0.261152,4.43,0.295175,0.844189,-0.46130200000000005,3.013,0.32549,0.839591,-0.803651,3.215,0.274987,0.8392107792207794,0.5025057662337662,4.178987012987013,0.0,,,,0.0,,,,0.0,1.00795,0.511521,4.2589999999999995,0.0752027,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000181_s_keypoints.json,1.0889218,0.5653418,5.0562000000000005,0.0,0.9170280000000001,0.247333,3.5460000000000003,0.226492,0.9237586666666667,0.248283,3.5573333333333332,0.0,0.9433166666666667,0.06142683333333333,2.986666666666667,0.0,0.9920913333333333,-0.07802796666666667,2.7453333333333334,0.0,0.960412,0.244142,3.502,0.176513,0.9408409999999999,0.007310168888888892,2.8641111111111113,0.129476,0.963239,-0.0821521,2.688,0.160201,0.9230786666666666,-0.207069,3.432,0.325036,0.995746,-0.591272,3.785,0.336891,0.8470260000000001,-0.801508,3.168,0.33610100000000004,1.1390156,-0.24695999999999999,4.126799999999999,0.29077600000000003,0.8412580000000001,-0.4668,3.019,0.309076,0.845045,-0.8187409999999999,3.275,0.30172899999999997,0.8318311688311689,0.4999256493506493,4.157480519480519,0.0,,,,0.0,,,,0.0,0.954923,0.44568,4.143,0.0579467,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000182_s_keypoints.json,1.1107459000000002,0.5828618999999999,5.1641,0.0,0.9314950000000001,0.245294,3.517,0.247106,0.9237128333333333,0.24866549999999998,3.564166666666667,0.0,0.9413373333333334,0.05975586666666667,2.985333333333333,0.0,0.9871466666666667,-0.08050888333333334,2.7316666666666665,0.0,0.963983,0.22403499999999998,3.363,0.189297,0.940363,0.00207029,2.847,0.118434,0.9818040000000001,-0.08336589999999999,2.717,0.145653,0.780898,-0.173985,2.947,0.347005,0.989332,-0.591126,3.783,0.341656,0.8416290000000001,-0.7963140000000001,3.185,0.301338,1.0631112,-0.232768,3.8236,0.325459,0.838327,-0.47229799999999994,3.025,0.308678,0.846349,-0.8197989999999999,3.32,0.26329400000000003,0.8244515584415586,0.49734553246753244,4.135974025974026,0.0,,,,0.0,,,,0.0,0.9824965,0.47919999999999996,4.2044999999999995,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000183_s_keypoints.json,1.13257,0.600382,5.272,0.11866199999999999,0.9265540000000001,0.24700999999999998,3.5410000000000004,0.287423,0.923667,0.249048,3.571,0.194455,0.939358,0.0580849,2.984,0.06893760000000002,0.982202,-0.0829898,2.718,0.20460899999999999,0.961216,0.244351,3.505,0.23342600000000002,0.951802,0.0208319,2.965,0.159861,0.997604,-0.0761237,2.761,0.18703499999999998,0.7640710000000001,-0.18138800000000002,2.9189999999999996,0.358246,0.9788665,-0.5901135000000001,3.7765,0.381731,0.8236209999999999,-0.817941,3.312,0.322796,0.9872067999999999,-0.218576,3.5203999999999995,0.363966,0.854583,-0.47079099999999996,3.016,0.373145,0.87149,-0.796042,3.185,0.31211500000000003,0.8170719480519482,0.49476541558441556,4.114467532467532,0.0907321,,,,0.132726,,,,0.0,1.01007,0.51272,4.266,0.154727,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000184_s_keypoints.json,1.1213161805555556,0.595714125,5.234902777777778,0.0,0.9216209999999999,0.245531,3.522,0.267531,0.925981,0.244062,3.5516666666666667,0.0,0.9400293333333334,0.0548833,2.9763333333333333,0.0,0.982932,-0.08308793333333334,2.7199999999999998,0.0,0.948831,0.2334,3.4989999999999997,0.20222,1.05639,0.012958100000000002,3.355,0.112724,0.9362010000000001,-0.0822555,2.682,0.11785799999999999,1.17835,-0.25967399999999996,4.396,0.341606,0.9684010000000001,-0.5891010000000001,3.7699999999999996,0.35501900000000003,0.845741,-0.79088,3.1630000000000003,0.320728,0.9113024,-0.204384,3.2171999999999996,0.316952,0.844319,-0.470325,3.013,0.349882,0.855284,-0.790568,3.162,0.30477600000000005,0.8096923376623377,0.4921852987012987,4.092961038961039,0.0,,,,0.0,,,,0.0,1.01033,0.51212,4.2669999999999995,0.111603,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000185_s_keypoints.json,1.1100623611111111,0.59104625,5.197805555555556,0.0,0.9329719999999999,0.24545999999999998,3.522,0.22957600000000003,0.928295,0.239076,3.5323333333333333,0.0,0.9407006666666666,0.0516817,2.968666666666667,0.0,0.983662,-0.08318606666666667,2.722,0.0,0.9876606666666666,0.23037266666666667,3.5709999999999997,0.0,0.9997514999999999,0.0075676250000000014,3.105,0.0,0.960341,-0.0827254,2.703,0.0,1.18085,-0.270439,4.355,0.293716,0.9579355,-0.5880885,3.7634999999999996,0.269337,0.892709,-0.806184,3.2260000000000004,0.256319,0.835398,-0.190192,2.9139999999999997,0.27284400000000003,0.846833,-0.471754,3.022,0.267362,0.8917139999999999,-0.795408,3.222,0.235523,0.8023127272727274,0.48960518181818174,4.071454545454545,0.0,,,,0.0,,,,0.0,1.0083962499999999,0.5120505,4.265999999999999,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000186_s_keypoints.json,1.0988085416666666,0.586378375,5.160708333333334,0.0,0.930742,0.234185,3.513,0.241132,0.930609,0.23409000000000002,3.513,0.186919,0.941372,0.0484801,2.9610000000000003,0.081015,0.984392,-0.0832842,2.7239999999999998,0.22307600000000002,1.0264903333333333,0.22734533333333332,3.643,0.198756,0.9431129999999999,0.00217715,2.855,0.135875,0.9844809999999999,-0.0831953,2.7239999999999998,0.195364,1.17662,-0.27106399999999997,4.364000000000001,0.33467199999999997,0.94747,-0.587076,3.7569999999999997,0.334549,0.832216,-0.816234,3.305,0.29540500000000003,0.8331585,-0.1940905,2.9059999999999997,0.309189,0.845447,-0.471088,3.017,0.297767,0.840131,-0.804055,3.217,0.263588,0.794933116883117,0.48702506493506487,4.049948051948052,0.0,,,,0.0,,,,0.0,1.0064625,0.511981,4.265,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000187_s_keypoints.json,1.0875547222222224,0.5817105,5.123611111111112,0.0,0.931499,0.23451,3.516,0.21368,0.9307879433962264,0.2330465849056604,3.51288679245283,0.0,0.9385083728813559,0.04769758661016949,2.9639661016949157,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,1.06532,0.224318,3.715,0.175249,0.947829,-0.00676341,2.843,0.120353,0.986346,-0.0838675,2.7289999999999996,0.163192,1.17239,-0.271689,4.373,0.30593200000000004,0.8648450000000001,-0.50484,3.23,0.283719,0.857456,-0.79262,3.17,0.262193,0.8309190000000001,-0.197989,2.898,0.286954,0.844525,-0.47069399999999995,3.014,0.275985,0.873209,-0.797809,3.1910000000000003,0.24305500000000002,0.7875535064935066,0.484444948051948,4.028441558441558,0.0,,,,0.0,,,,0.0,1.00452875,0.5119115000000001,4.263999999999999,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000188_s_keypoints.json,1.076300902777778,0.577042625,5.086513888888889,0.0,0.931685,0.24525500000000003,3.517,0.179249,0.9309668867924529,0.23200316981132077,3.51277358490566,0.0,0.9356447457627118,0.046915073220338985,2.9669322033898307,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,1.0469948,0.22845559999999998,3.6742,0.149867,0.9397110000000001,0.0111703,2.8989999999999996,0.10281199999999999,0.964234,-0.08228049999999999,2.6910000000000003,0.143127,1.2282899999999999,-0.27527199999999996,4.428,0.293783,0.844318,-0.47063599999999994,3.013,0.286783,0.871174,-0.795766,3.1839999999999997,0.261031,0.831987,-0.198318,2.9019999999999997,0.256002,0.8417020000000001,-0.47968900000000003,3.072,0.258682,0.868771,-0.783892,3.175,0.242517,0.7801738961038962,0.4818648311688311,4.006935064935065,0.0,,,,0.0,,,,0.0,1.002595,0.511842,4.263,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000189_s_keypoints.json,1.0650470833333334,0.5723747499999999,5.049416666666667,0.0,0.931356,0.234539,3.516,0.24324,0.9311458301886792,0.23095975471698116,3.5126603773584906,0.0,0.9327811186440678,0.04613255983050847,2.969898305084746,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,1.0286696,0.2325932,3.6334,0.194953,0.9503729999999999,0.0111935,2.877,0.140704,0.999959,-0.0762966,2.767,0.19855,0.778971,-0.182724,2.94,0.31191199999999997,0.9219595,-0.5305124999999999,3.3949999999999996,0.28881399999999996,0.8456899999999999,-0.790554,3.1630000000000003,0.27747,0.831532,-0.19713599999999998,2.885,0.278796,0.844245,-0.47038199999999997,3.013,0.273712,0.8463799999999999,-0.781461,3.165,0.250152,0.7727942857142858,0.47928471428571423,3.985428571428571,0.0,,,,0.0,,,,0.0,1.00066125,0.5117725,4.262,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000190_s_keypoints.json,1.053793263888889,0.5677068749999999,5.0123194444444445,0.0,0.931575,0.23426100000000002,3.516,0.207748,0.9313247735849057,0.22991633962264152,3.5125471698113206,0.0,0.9299174915254237,0.045350046440677964,2.9728644067796615,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,1.0103444000000001,0.2367308,3.5926,0.172192,0.9428139999999999,-0.00668127,2.8539999999999996,0.126332,0.984576,-0.08342480000000001,2.7239999999999998,0.180813,1.17875,-0.273183,4.398,0.326144,0.9996010000000001,-0.590389,3.7769999999999997,0.299476,0.8712340000000001,-0.7958609999999999,3.1839999999999997,0.267038,0.8310770000000001,-0.195954,2.8680000000000003,0.308989,0.853002,-0.470183,3.011,0.302186,0.9186350000000001,-0.820392,3.282,0.265463,0.7654146753246754,0.47670459740259735,3.9639220779220774,0.0,,,,0.0,,,,0.0,0.9987275,0.511703,4.260999999999999,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000191_s_keypoints.json,1.0425394444444445,0.563039,4.975222222222222,0.0,0.941672,0.23401999999999998,3.513,0.158364,0.9315037169811321,0.2288729245283019,3.5124339622641507,0.0,0.9270538644067796,0.04456753305084746,2.9758305084745764,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,0.9920192000000001,0.2408684,3.5518,0.0,0.9482916666666666,-0.0037649366666666663,2.8796666666666666,0.0,0.981201,-0.07932064999999999,2.7264999999999997,0.0,1.20052,-0.28881399999999996,4.428,0.288196,0.8424290000000001,-0.49006000000000005,3.075,0.287541,0.859951,-0.804497,3.179,0.280117,0.8302209999999999,-0.204683,2.865,0.266868,0.8470049999999999,-0.472354,3.023,0.268293,0.8599680000000001,-0.8044020000000001,3.179,0.258371,0.758035064935065,0.4741244805194805,3.942415584415584,0.0,,,,0.0,,,,0.0,0.99679375,0.5116335000000001,4.26,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000192_s_keypoints.json,1.031285625,0.558371125,4.938125,0.0,0.9213959999999999,0.24597,3.5210000000000004,0.21729899999999996,0.9316826603773585,0.2278295094339623,3.512320754716981,0.0,0.9241902372881355,0.043785019661016944,2.978796610169492,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,0.9736940000000001,0.245006,3.511,0.16956300000000002,0.9537693333333332,-0.000848603333333333,2.905333333333333,0.126252,0.977826,-0.07521649999999999,2.7289999999999996,0.151634,0.789362,-0.17571099999999998,2.9789999999999996,0.296808,0.858891,-0.495116,3.1710000000000003,0.293894,0.8897950000000001,-0.793628,3.215,0.273855,0.832624,-0.2018895,2.8885,0.27464299999999997,0.841385,-0.464692,3.036,0.282067,0.920731,-0.8019270000000001,3.29,0.24301599999999998,0.7506554545454547,0.4715443636363636,3.9209090909090905,0.0,,,,0.0,,,,0.0,0.9948600000000001,0.511564,4.2589999999999995,0.0595524,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000193_s_keypoints.json,1.0200318055555557,0.55370325,4.901027777777778,0.0,0.9323739999999999,0.22336599999999998,3.5180000000000002,0.2919,0.931861603773585,0.22678609433962266,3.5122075471698113,0.0,0.9213266101694915,0.04300250627118644,2.9817627118644072,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,0.97541425,0.2447745,3.50725,0.234555,0.959247,0.00206773,2.931,0.137202,0.9526959999999999,-0.0822442,2.682,0.145209,1.15723,-0.281776,4.317,0.38759299999999997,0.996524,-0.600073,3.766,0.366381,0.8409639999999999,-0.805413,3.182,0.347609,0.8350270000000001,-0.199096,2.912,0.372757,0.845783,-0.47156400000000004,3.0180000000000002,0.361144,0.8374389999999999,-0.811596,3.207,0.325018,0.7432758441558442,0.4689642467532467,3.899402597402597,0.0,,,,0.0,,,,0.0,1.0426,0.461416,4.291,0.05989540000000001,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000195_s_keypoints.json,1.0087779861111112,0.549035375,4.863930555555556,0.0,0.931142,0.2234,3.514,0.23001799999999997,0.9320405471698113,0.22574267924528305,3.5120943396226414,0.0,0.9184629830508475,0.04221999288135593,2.984728813559322,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,0.9771345,0.244543,3.5035000000000003,0.184124,0.9410930000000001,-0.00681692,2.8489999999999998,0.11761600000000001,0.963658,-0.099117,2.6889999999999996,0.135669,0.9673715,-0.241188,3.6254999999999997,0.35711,0.9725290000000001,-0.599743,3.764,0.353054,0.84134,-0.8056810000000001,3.222,0.314834,0.833617,-0.202186,2.8915,0.33023800000000003,0.84478,-0.47095699999999996,3.015,0.324507,0.845404,-0.790673,3.162,0.294758,0.7358962337662338,0.46638412987012984,3.8778961038961035,0.0,,,,0.0,,,,0.0,1.038714,0.468929,4.2860000000000005,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000197_s_keypoints.json,0.9975241666666668,0.5443675,4.826833333333334,0.0,0.931517,0.234558,3.516,0.24435,0.9322194905660378,0.2246992641509434,3.5119811320754715,0.0,0.9155993559322034,0.041437479491525424,2.9876949152542376,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,0.97885475,0.24431150000000001,3.4997500000000006,0.0,0.9427827500000001,-0.004626855,2.8474999999999997,0.0,0.953078,-0.08665715,2.6944999999999997,0.0,0.777513,-0.2006,2.9339999999999997,0.301491,0.975979,-0.601916,3.7769999999999997,0.279321,0.9156790000000001,-0.8277680000000001,3.272,0.251146,0.8322069999999999,-0.20527600000000001,2.8710000000000004,0.283193,0.8538209999999999,-0.47074799999999994,3.013,0.274596,0.9293239999999999,-0.83085,3.284,0.241356,0.7285166233766235,0.46380401298701296,3.85638961038961,0.0,,,,0.0,,,,0.0,1.034828,0.47644200000000003,4.281000000000001,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000198_s_keypoints.json,0.9862703472222223,0.539699625,4.789736111111111,0.0,0.92101,0.245971,3.5180000000000002,0.245544,0.9323984339622642,0.2236558490566038,3.5118679245283015,0.0,0.9127357288135594,0.04065496610169492,2.990661016949153,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,0.980575,0.24408000000000002,3.4960000000000004,0.173965,0.9444725,-0.0024367900000000003,2.846,0.10747899999999999,0.942498,-0.07419730000000001,2.7,0.120038,1.17587,-0.25905900000000004,4.387,0.341719,0.8640760000000001,-0.5043890000000001,3.227,0.353246,0.839309,-0.804067,3.176,0.346023,1.24468,-0.27548,4.437,0.29852399999999996,0.8526299999999999,-0.47008500000000003,3.01,0.323927,0.8470340000000001,-0.8017489999999999,3.168,0.29667,0.721137012987013,0.4612238961038961,3.8348831168831166,0.0,,,,0.0,,,,0.0,1.030942,0.483955,4.276,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000199_s_keypoints.json,0.9750165277777778,0.53503175,4.752638888888889,0.0,0.961483,0.233808,3.5060000000000002,0.13205999999999998,0.9325773773584906,0.22261243396226416,3.511754716981132,0.0,0.9098721016949153,0.0398724527118644,2.993627118644068,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,0.970469,0.24416833333333335,3.499,0.0,0.94616225,-0.0002467250000000006,2.8445,0.0,0.9629654999999999,-0.07875405,2.7105,0.0,1.19096,-0.272773,4.3919999999999995,0.250363,0.851926,-0.49152150000000006,3.146,0.234909,0.9179790000000001,-0.819635,3.28,0.228269,0.8318260000000001,-0.19828099999999999,2.9010000000000002,0.228242,0.840283,-0.473498,3.032,0.23716900000000002,0.934061,-0.824893,3.301,0.22013400000000002,0.7137574025974027,0.45864377922077915,3.813376623376623,0.0,,,,0.0,,,,0.0,1.0270560000000002,0.49146800000000007,4.271,0.0,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000201_s_keypoints.json,0.9637627083333334,0.5303638749999999,4.715541666666667,0.0,0.931977,0.24531799999999998,3.5189999999999997,0.213696,0.932756320754717,0.22156901886792454,3.511641509433962,0.0,0.9070084745762712,0.0390899393220339,2.9965932203389833,0.0,0.984392,-0.0832842,2.7239999999999998,0.0,0.960363,0.24425666666666665,3.5020000000000002,0.175597,0.947852,0.00194334,2.843,0.125633,0.983433,-0.0833108,2.721,0.176182,1.17349,-0.271818,4.377,0.298062,0.839776,-0.478654,3.065,0.28127800000000003,0.8714129999999999,-0.796016,3.185,0.274725,0.829667,-0.19561199999999998,2.863,0.282876,0.8434790000000001,-0.460793,3.01,0.28066399999999997,0.8554649999999999,-0.780701,3.162,0.258,0.7063777922077923,0.45606366233766227,3.7918701298701296,0.0,,,,0.0,,,,0.0,1.0231700000000001,0.49898100000000006,4.266,0.06847460000000001,
