time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely
10.0,435.7479139204464,110.73545761606451,422.7848223041921,121.44864129126745,410.8244319336366,121.28368550279744,395.0367557803042,144.53594079745662,395.5633549558065,168.8734399979752,436.04820414183257,120.71745570142814,432.993334193327,136.98662736557677,435.6661344439534,146.962763005361,411.60987782548517,161.33102872678504,403.1970075129344,161.28034641866952,395.09493190643644,192.47508051959213,385.81574245886867,220.0616379880318,420.4344303273465,161.74500156853878,419.77494469458134,190.79368005583046,410.48133059070665,217.56607362865677,433.35752228216126,105.94063354403548,438.3056842768654,106.59835647419379,423.46592703876433,104.00864332145582,441.4550131285326,106.06174702594892,422.5767674010964,226.0062496919392,422.6858973555079,223.5842067210265,405.9711664709694,220.14447238370013,392.53449078161503,229.68792575215193,389.1226054700723,229.51756595196485,384.4584669659733,222.18621377479568
11.0,437.4425754582249,111.29304375407612,423.92400386610126,121.6859458281656,411.8390244118909,121.62380111714464,395.7736878558364,144.6296164060314,396.3289436554877,169.04697179028904,437.00611869503973,120.78600884551412,433.97091640585336,136.75520051630858,437.0797699670518,145.53560065791112,412.36783053473323,161.81425533873488,404.0415297483498,161.69272426960893,395.7812985929456,192.87339927646596,385.89494855895066,220.20766482377817,421.1541810840377,162.30507600468,420.31017454984067,191.32925329605828,411.3591115622749,217.93967066932285,434.95457580694034,106.2493464583197,439.8682439961888,106.81182820343676,424.8256552344024,104.22165317130627,442.7325292236132,106.15891813670642,423.89016169948513,226.30135074053797,423.99166022751945,224.0980767068473,406.82147031328407,220.76745455651346,392.5997094638027,229.81241554090394,389.130403093751,229.61638835103474,384.43533729536585,222.22275887252226
12.0,439.1990309109078,111.77691978408016,425.22122267001134,121.91634814053968,413.00290213254584,121.89890967122152,396.598187847914,144.65939716980466,397.100148130727,169.10401930385578,438.12945602777484,120.93759910998715,435.0096434053716,136.91525677605128,438.32320660403417,144.8374761545629,413.2224676041935,162.32787663088175,404.9674946241276,162.10655955696407,396.6039161002714,193.23116691114345,386.06240818851535,220.29824695536036,421.969871482085,162.92028012751433,420.85822567588013,191.9043984354021,412.1012234273277,218.29558589468314,436.6371930252416,106.51175333279922,441.53618390096386,106.99228008561579,426.3179318993529,104.41405860645902,444.1289367376573,106.27761485941053,425.0159303558828,226.57223145309436,425.097009799276,224.5560888861436,407.560925858828,221.33972254354018,392.7258090092788,229.85759207146333,389.2009046368212,229.6338618462803,384.50309617805016,222.21570734057153
13.0,440.95392048568124,112.18216212698114,426.6338254831508,122.14707168774177,414.2797122071941,122.12065035756741,397.4886934375796,144.62718387355451,397.85185854026844,169.04985011248687,439.3872380487125,121.1781472984603,436.08089977633813,137.47772364120982,439.31455170394065,145.03119503259114,414.14845289351985,162.85272067601153,405.94078609171754,162.5079428758936,397.53820090935653,193.54509867517936,386.34084948042465,220.35245499634686,422.86234021364805,163.56832846836073,421.4296999856575,192.50417876510917,412.7008400604033,218.624969316771,438.3432100517462,106.72387460715557,443.25680840749516,107.14035399708467,427.88790083512777,104.59252415038767,445.6073917537587,106.42117086415891,425.9290411390859,226.81292982103253,425.97722795462846,224.94648034732103,408.17217794283954,221.84155608589776,392.9299045607054,229.8443661700705,389.34474307051215,229.59219436821277,384.69403789329056,222.19286719111605
14.0,442.6390764863087,112.51555342247183,428.1079247508314,122.3843910929492,415.6195109243763,122.3060932479415,398.41715163900983,144.54640038314963,398.56407708735935,168.89408860701454,440.73709536924184,121.5002644629128,437.17057746348377,138.35606278103063,440.0361422955782,146.10070440663432,415.1115578893199,163.36764507842045,406.9212560504848,162.8822330638831,398.555110660125,193.81620520339047,386.7540268860894,220.40136477288755,423.8041931660134,164.2231469620374,422.0339717399371,193.10971247491503,413.1663945125681,218.9205320750138,440.0057830830777,106.89130615401073,444.970977729105,107.2680179546428,429.4750115976917,104.76509064696545,447.1269380592194,106.59470019626448,426.6245727196796,227.01724582142748,426.62974423401556,225.26355604145346,408.65365698291043,222.2590919150977,393.2268759920677,229.8051524994497,389.5701204749517,229.5237238005328,385.04182993961257,222.18879758683815
15.0,444.1897146330956,112.78448599840628,429.5889252604889,122.63130083786837,416.9651392535327,122.46948847351209,399.3554031344516,144.43671417855995,399.22280960734764,168.65000640185986,442.1289547136715,121.8889833142753,438.27235606827594,139.42914977390882,440.5250031082196,147.88004031428994,416.075818024801,163.85005499792206,407.8717421496307,163.2138324902308,399.6282664201989,194.04686706382776,387.3266952203013,220.47511799469845,424.7634664343791,164.85561011351598,422.67648982577794,193.70133486028138,413.51651372323727,219.17521993689374,441.5586784641725,107.02376846367736,446.6220797964269,107.39093453305962,431.0182880928804,104.9376855502758,448.6445697405294,106.80405249449147,427.1119106830918,227.17911283475343,427.06857185484705,225.50637270381338,409.01552033588007,222.5827303324082,393.63000266709145,229.76983270546503,389.88806583153024,229.45807282707997,385.5788775795652,222.2339846495932
16.0,445.5546697469418,112.99447669627189,431.0263830195337,122.88573970281365,418.2629063987628,122.61860253648639,400.2801583444552,144.31761646616556,399.81855406307517,168.33665730870518,443.50862760189244,122.32373813884419,439.3797323882175,140.59055248019556,440.85096142720835,150.11924301048117,417.0103997390477,164.27917813498996,408.76483862449356,163.48888551009813,400.73716666758844,194.24250252566182,388.0808711690189,220.5975482352044,425.70745299551515,165.43689462630218,423.35640114891123,194.26012359917115,413.7753868415308,219.38220878951248,442.9435522619603,107.13176349247557,448.1608052882768,107.52325114459569,432.45822048089497,105.11279705666712,450.1169917815891,107.05453951611771,427.4089764301691,227.29477288041323,427.31933002878935,225.67796689933013,409.27596842986793,222.80777081152533,394.15143745790715,229.7605830489229,390.3160311772939,229.41871260671988,386.33140431339905,222.3509320113548
17.0,446.6995388972646,113.15252192978765,432.3734967370545,123.14202755232004,419.4693929958371,122.75826444193721,401.1735633418161,144.2060535743389,400.34299082375185,167.98166329351153,444.82212539674606,122.78045125602921,440.48177053325264,141.75667146439207,441.0952991098842,152.5501595502475,417.89269528912683,164.64280298675268,409.5839442157995,163.70201937491842,401.865116635151,194.413555578489,389.0276647142305,220.7893255722349,426.60636695983544,165.9462368826749,424.0649816935927,194.76844823808736,413.97061074515517,219.53574345186772,444.11639070253807,107.22569589023026,449.54329995192927,107.6767314269392,433.7400009135049,105.2897052089477,451.5023942984102,107.34939367710386,427.53954443832936,227.36523484142708,427.41535174493976,225.78459828693897,409.4584924748024,222.93466562713581,394.7990842596385,229.79964297081432,390.8722231309699,229.43092304277351,387.31257939585703,222.55700146126077
18.0,447.6053505523984,113.26921624888179,433.58845470349223,123.39437654755052,420.55108794172304,122.89249008697841,402.02067564622894,144.1172541796352,400.7866515572784,167.62293329085705,446.0216544304664,123.23655695151302,441.5593777277639,142.86591151820076,441.3316614889199,154.94449211962632,418.7090070303177,164.94331570186625,410.32150325458616,163.86187533334117,402.9953004559064,194.57397822073764,390.1583201361341,221.07020073355906,427.4382393489267,166.3785097057219,424.7864586696141,195.21394354343616,414.13117343511624,219.63286619832488,445.05243026966735,107.31511494626196,450.73111194785815,107.86078295497985,434.8206791381586,105.46525776593161,452.7625619399192,107.68792437983177,427.53247756987685,227.3975475162304,427.39416154553646,225.8360023182486,409.5898774759154,222.9689462400268,395.5698297882585,229.91579211113128,391.56374369062814,229.52634514822108,388.51413823507676,222.86617667255274
19.0,448.2677321048401,113.35855284350649,434.63854393314955,123.63881775136066,421.47985196512633,123.02405605961036,402.80555045780636,144.06700851128238,401.13874952498344,167.30801293023063,447.07003592850623,123.67420586878586,442.5837568503657,143.88197213956374,441.6124615215266,157.1495915997294,419.45352037587656,165.19874820923408,410.9772088195998,163.99169830468918,404.1072368551795,194.7398947077168,391.4419851073096,221.4536373174714,428.1915538904242,166.74478791930883,425.50185218049285,195.5937915583176,414.2853287309787,219.67551220618319,445.74611610449125,107.40954591147073,451.695525242084,108.08230086562419,435.67415372393896,105.63525976325414,453.86562752731464,108.06335471264921,427.4211693086652,227.40487321112747,427.29509674915255,225.84612184306312,409.6987387229032,222.921324784055,396.4440740465919,230.1379971309878,392.3797072277899,229.7341474513444,389.9018049842425,223.28363911060453
20.0,448.6949779388896,113.43534054531213,435.5042082889773,123.87197119785877,422.2314007225021,123.15514228539844,403.51141390492626,144.07213824608334,401.39203212276084,167.08313331403573,447.94385756852574,124.0795574846304,443.52275135173073,144.79041404139676,441.96358189185713,159.08841887719663,420.1271649566643,165.43665339365336,411.55683844967916,164.12377020100894,405.1759075959449,194.92997759421164,392.83137803131115,221.93919161786397,428.86511990540055,167.06477233647487,426.19600488846095,195.91515058361708,414.45977138088085,219.6740490971135,446.20573858321313,107.51976998684594,452.42009958559805,108.344787402126,436.2906491355597,105.79641897215042,454.78911587041,108.46106793231338,427.2434909615676,227.40570936187885,427.1582905352061,225.83320509213678,409.81441469558735,222.80897674928897,397.38649012787727,230.48150279878672,393.294154048513,230.0672249692251,391.4204025523633,223.80015349229038
21.0,448.9056928344709,113.51333791794048,436.18108877249375,124.08922654339854,422.79083397540904,123.28736618368585,404.12887842998896,144.14747936148694,401.55433498590145,166.97536239759808,448.6349174551638,124.4405586214987,444.352091613563,145.58671121655178,442.3849309592319,160.7362616858006,420.73743435925485,165.68073594285664,412.0717653861012,164.28694381127224,406.17430519688565,195.16092857155726,394.26850356472664,222.5102069169035,429.4673103209771,167.35366711961018,426.8647359311169,196.1901212152081,414.67892193063295,219.65009061207274,446.4487246582292,107.65697582660273,452.8999534765001,108.6477337038732,436.67367656480775,105.94778333141626,455.52161412702696,108.85946863478891,427.0424784859755,227.42208747651603,427.0241970742751,225.81911369761858,409.9660241880969,222.65635339089872,398.3525594742526,230.9381138144838,394.2718844635414,230.5151734106513,393.0040359837253,224.3949100843416
