NeckX,NeckY,NeckZ,RSholderX,RSholderY,RSholderZ,LSholderX,LSholderY,LSholderZ,RElbowX,RElbowY,RElbowZ,LElbowX,LElbowY,LElbowZ,RWristX,RWristY,RWristZ,LWristX,LWristY,LWristZ,MidHipX,MidHipY,MidHipZ,RHipX,RHipY,RHipZ,LHipX,LHipY,LHipZ,RKneeX,RKneeY,RKneeZ,LKneeX,LKneeY,LKneeZ,RAnkleX,RAnkleY,RAnkleZ,LAnkleX,LAnkleY,LAnkleZ
-0.0303289887076313,-0.03855947346393704,0.9987959348386217,-0.163028991143963,-1.0283362720798062,0.9465216746801182,-0.40142415769498424,0.8886451575036916,0.948002747633726,-0.013443075889714468,-1.307256216824134,-0.002070818638994054,-0.33141281712167625,1.2770793079229605,0.029189750893263477,0.14694476198996684,-1.634715341476282,-0.9332240085826949,-0.3346955545165771,1.713697776860446,-0.8704510308734826,0.0,0.0,0.0,-0.08395544589451993,-0.9955304339407498,-0.04325087516333641,0.03501690338085484,0.9989269121243397,0.03031238544469259,-0.12897094149077495,-0.9981433688187816,-1.0422337467520073,-0.11593832707430615,0.8921719335090451,-0.9524469406057282,-0.38332992160761903,-1.0242255893037335,-2.008991848351623,-0.40671713516818064,0.9467891253049365,-1.9076770946125188
-0.0636906602874529,-0.03377577754541963,0.9973979630234616,-0.13779673647339724,-1.0302835535139974,0.9589201524505844,-0.490808301997294,0.8704192751457859,0.998749565395455,-0.02626518737983949,-1.3494225342404902,0.01779793693463627,-0.3223957230225106,1.2309468867609832,0.08133087989460708,0.10922727601946874,-1.568207208814172,-0.9485224336121484,-0.15215904672955402,1.6339526546292813,-0.8178942449265416,0.0,0.0,0.0,-0.1402692860935131,-0.9872876142503609,0.07475088044061329,0.1473005142589582,0.9872752930301073,0.05991706160487268,-0.2077869908445507,-0.9848675423367753,-0.922964260667852,-0.043264349179754885,0.9432670243104215,-0.9207706078938728,-0.48794175225259817,-1.038319605725415,-1.881429798170321,-0.26024888111792216,1.012643580562287,-1.8944772404799952
-0.07434707220549074,-0.00794393837780426,0.9972007855479864,-0.18673106443554405,-1.0006604830518344,0.9537991701300139,-0.41112184264182117,0.9325822129044898,0.952554254309018,-0.1225546457875842,-1.3520031799392807,0.0197543657264041,-0.35526745304398927,1.3229165364592794,0.03357688624292754,0.13200922895299505,-1.5602721626663865,-0.9246085224214091,-0.451108246886185,1.805231792880958,-0.8371621881407756,0.0,0.0,0.0,-0.00032971984655636626,-0.9998890657483758,-0.014891188054108195,0.062411945126663,0.9941337366290033,-0.08833381459872577,-0.13396416908385997,-0.958963392669131,-1.005076485490933,-0.14339265222452402,0.9630312835261158,-1.0664325341153695,-0.3929488940821968,-1.0081056579349457,-1.9697069587718057,-0.3190666661749945,0.9918869240319955,-2.0504579366500426
-0.11128404296459053,-0.025295590325988538,0.9934666551482817,-0.02238145844843642,-1.0213198545586548,0.9878101963510942,-0.1511660828418409,0.9737739664045183,1.0098813957657362,0.07222571432756437,-1.2640174120590582,0.022332398345013438,-0.2124464499711901,1.419139812604369,0.1166322817761486,0.2019292788209987,-1.5735621537331037,-0.9196649680311596,-0.18660259669596943,1.8572230378749728,-0.7819305613151927,0.0,0.0,0.0,-0.103613102956986,-0.9932164925586869,-0.05277616701736548,0.08545054604210321,0.9953714733187782,0.043975382707956846,-0.18806501992904393,-0.9590645636427934,-1.048618282752118,-0.07309302232360025,0.9447748114530543,-0.942079339271465,-0.3983298777553993,-1.0126156042795706,-2.024794996062767,-0.32936631554786183,1.0212000288264846,-1.905657662673053
-0.10883327977248029,-0.0006081479436102669,0.9940598308804374,-0.12931141991102968,-0.999901886567934,0.9625531693199403,-0.32298396567031673,0.9759308846752055,0.9714544885606693,-0.015825530239437252,-1.1906611916638197,-0.012501619071349057,-0.3476465374266848,1.4215794537087139,0.07658628012282986,0.11896257904258292,-1.5176636578594807,-0.9478633419882824,-0.4316655278755577,1.886691683986791,-0.8046693141798132,0.0,0.0,0.0,-0.11868488683208946,-0.9917834084128625,-0.04774482626022829,0.07189531326724419,0.9923677723665459,-0.10018616819932735,-0.2919887942460871,-1.0357702409035514,-1.031630446768261,-0.16639785160803214,0.9933316189656577,-1.0713789598599006,-0.5339915387796033,-1.0205952282719448,-2.001787336466972,-0.3211952348788013,0.9855408939670649,-2.059294479900212
-0.08129385810541995,-0.005123137930967892,0.9966770099144838,-0.16352513575863728,-1.0010989527640604,0.9610372393894486,-0.5043308519650241,0.9009809626235133,1.000557832582913,-0.12920007298561018,-1.3474205480791457,0.023549563372295856,-0.3517159117678762,1.2658731029469492,0.0821012979778164,0.08102528049255767,-1.5727552153029383,-0.9277808673940715,-0.3693268565637345,1.726792304063048,-0.8051660488043665,0.0,0.0,0.0,-0.0003297198465563667,-0.9998890657483758,-0.014891188054103348,0.12486393214365224,0.9909619061336811,0.049025493791770264,-0.12713264547878336,-1.0196605430060834,-1.0066220521186215,-0.08627965101970814,0.9823900355173492,-0.9283919760352602,-0.4094245224434121,-1.0257209572471317,-1.965931474348495,-0.26617131993592397,1.0176839746202007,-1.911445039362537
-0.039607577694048456,-0.035612395268576055,0.9985804910433834,-0.2242746518654162,-1.0163929092226358,0.9355911652413319,-0.4412118643731748,0.8785667111034761,0.9438944928926079,-0.06707650845927021,-1.3818829846416523,0.018145936096909177,-0.3348671531071825,1.2627762442652741,0.026793714889805087,0.06991828535828049,-1.6597970388224725,-0.932641214087435,-0.3168760858493355,1.7000367240950909,-0.8723612185215186,0.0,0.0,0.0,-0.008904941877003072,-0.9998047949643613,-0.01763728937334101,-0.11558463920700747,0.9825419437798597,-0.14577901046680514,-0.09780803286147374,-1.0286165461936003,-1.0132607741327713,-0.2344049070274264,0.8911747895329971,-1.1344820938441729,-0.36440166411396635,-1.0325569921466546,-1.9770617435560756,-0.43388763699037175,0.9310653300243315,-2.113571152727909
-0.057470332722491954,-0.03425231539771496,0.9977594598632785,-0.1315764089084363,-1.0307600913662927,0.9592816492904039,-0.3604423515841976,0.9178947905201191,0.9574625061427433,-0.02967113564310868,-1.3039717483756283,0.0027406382747068303,-0.30827304986477166,1.3079631933838711,0.03815569933370566,0.11755591983059492,-1.5729314552369291,-0.9490917367901605,-0.29028198260692467,1.745223673213688,-0.860999234077618,0.0,0.0,0.0,-0.188724130311948,-0.9807063507695212,0.0509730928856347,-0.11140832267860973,0.9936410484514852,-0.016298848737625618,-0.2406170580778617,-0.9797746821376528,-0.9476791268793054,-0.24739960475785416,0.9261289224038767,-1.0047058924372216,-0.5019667024409024,-1.0251042923035867,-1.9118583580565365,-0.43877041179169585,0.9313297132243882,-1.9862099250270309
-0.11128404296458874,-0.025295590325988757,0.993466655148282,-0.05873980678578871,-1.022343626555761,1.04945162361966,-0.13111980680986432,0.9741640368099339,1.01967726746461,0.055983269949628496,-1.3108769934547548,0.09887963168517733,-0.15394731167736567,1.418393665405774,0.12405516964705054,0.15574732014025844,-1.6025436469992966,-0.8524235258307061,-0.25526527229524415,1.9014934404557016,-0.7456282659793523,0.0,0.0,0.0,-0.10839825351525086,-0.9931818488598326,-0.042890951612290416,-0.1380897897711698,0.9797775890244036,-0.14480015886207093,-0.17563764351051359,-0.9922975691830606,-1.0406274310909742,-0.24879177438793454,0.9152773950786715,-1.1365585949657788,-0.42423407444713757,-1.0219357661319795,-2.0087810303752973,-0.5083616695910711,0.9677868671674187,-2.1008543093839203
-0.1612512640454562,0.009155390358781722,0.9868709179376606,-0.10610285363897802,-0.9880377838415343,1.037511081424133,-0.23227678681815436,1.0066101583298677,0.9931447498298664,-0.005614671177851957,-1.305092326350059,0.09444239767921636,-0.2548729654249028,1.4175847233966312,0.08177801816771257,0.10401294396186171,-1.5209080459128053,-0.8758180628098179,-0.2542953728299499,1.8546501599546563,-0.817651506894222,0.0,0.0,0.0,-0.3190612762281861,-0.9399842892553762,-0.12095221355852083,-0.02091687245614135,0.9997617751540596,0.006235173410347693,-0.4799007756282361,-0.9475884302961038,-1.1079034952699203,-0.24943502205173992,1.0048845037645773,-0.9672910013569189,-0.6942648313248946,-0.9354128308212355,-2.0845814393245137,-0.4967712598301338,1.0499848558952303,-1.9351705102418424
-0.1316244181033113,0.001284414941081614,0.9912988262059145,-0.1464210566358016,-0.9944763485798537,0.9005157808706595,-0.4194345462404413,0.9584265140753423,1.0236149554071359,-0.06038325305237091,-1.279122851789519,-0.05424799335050834,-0.3472215130000526,1.3484344311632408,0.10563940974212116,0.06346384471650067,-1.5589901106308954,-1.0062649122142653,-0.3703230808532636,1.7744831499383042,-0.7987658129279219,0.0,0.0,0.0,-0.5402362058050896,-0.8228015909346922,-0.1764720484741431,-0.12220295932835197,0.9828166714588337,-0.1383395353251269,-0.5750078658707282,-0.8568275223429227,-1.1752879312313618,-0.3295830994912134,0.9541313780486265,-1.1161793133092313,-0.8015939912436124,-0.8404868352591025,-2.149141980734742,-0.5925600248658905,0.9999231570785505,-2.07989413092581
-0.15020430546802413,-0.019967344358467393,0.9884533230143641,-0.014754618382014778,-1.0107423811585903,0.9927204909296963,-0.20566184511666952,0.9783528152980562,1.0052259232746783,0.06203022046689302,-1.295006197453323,0.037054141585689204,-0.19967677457104097,1.4228091748078286,0.10944541253452855,0.15349689330109534,-1.6003774277846277,-0.9107761488390188,-0.3260822961232792,1.886456804695917,-0.7675109828582328,0.0,0.0,0.0,-0.40459302165095573,-0.9043211295876564,-0.1360433071218656,-0.07954781942279107,0.9967909962452964,-0.008936119369643397,-0.5506196194819843,-0.9392343531680005,-1.1247077090020607,-0.2581699188830946,0.9674956135539241,-0.992417652565544,-0.7030080581099849,-0.9248202978380703,-2.112923271914053,-0.529010282767587,1.016067513621036,-1.9538157323508045
-0.12162040610083874,0.0005337034857474878,0.9925765421268309,-0.15475936456892794,-0.998594458860167,0.9671851136729955,-0.31785312558327594,0.9809988442555075,0.9791293290378116,-0.08171724403726596,-1.2690324537217084,0.007222541713282737,-0.36013590015543434,1.4161594110887599,0.07976986361375615,0.0519569513145883,-1.5491840761790585,-0.9433805710164982,-0.4439208261653586,1.8420833894777404,-0.8211012985436386,0.0,0.0,0.0,-0.5792195024686373,-0.8114438616718453,-0.0778692963565718,-0.3155779075544935,0.9450230543296259,-0.08568553582158807,-0.6265228649033815,-0.8442738360641219,-1.0762102124187,-0.4649391069509975,0.8971945082649198,-1.0733107999254252,-0.8776329875260951,-0.8496041352039863,-2.044154061114215,-0.7347528533683718,0.9482549631385914,-2.0348685840405114
-0.1571025322022198,0.005643639361409417,0.9875661718135189,-0.12777722618267598,-0.9938093429844741,0.9722768779521533,-0.3871557387123381,0.9775614419601482,1.037076849106929,-0.0590989919404588,-1.2803870776572248,0.016684652088419405,-0.3493772965987497,1.3699377394094097,0.11804821488954043,0.08138861431965431,-1.5469522015059176,-0.9368384295592324,-0.3403441859961993,1.8293636218787679,-0.7701219610509116,0.0,0.0,0.0,-0.5909784661258862,-0.8021444519805261,-0.08549111493223369,-0.1482784902160763,0.9885108958433779,-0.02932060944392641,-0.6477130773231766,-0.8288955341206831,-1.0835219578908182,-0.36265990268591264,0.9849322520010546,-1.0060640779635206,-0.9147634970126504,-0.8440133025577776,-2.047085929000759,-0.5152773434567384,0.9794055462357709,-1.9943339663522883
-0.12119884170959383,-0.024616028286723445,0.9923229776235356,-0.07375572585515822,-1.0234058031456634,0.979356235733203,-0.3752752432741016,0.9415796492788833,1.0360390481419268,-0.03321533654833695,-1.3434808864055625,0.03283184729357058,-0.290250040266779,1.3422740677442875,0.1237810266018391,0.06411380900014432,-1.5804048233498047,-0.9338087713075945,-0.3881302112916577,1.7692000690191227,-0.775192644623086,0.0,0.0,0.0,-0.30776274687227095,-0.9443945796465734,-0.11576255686449974,-0.2568324333281438,0.9641623744361446,-0.06654334611664849,-0.44287005637134624,-1.0155365270711862,-1.1040362225242475,-0.3891636499574348,0.8961154506156301,-1.0554104075885011,-0.6561229613371418,-1.0038387161174627,-2.0809632206886652,-0.6815565016301979,0.9752398071833591,-2.008429692014799
-0.10589381190333164,-0.028219621795257124,0.9939769381360488,-0.11997208440338186,-1.027858077296528,0.9710692859986573,-0.29991051671708374,0.9514149538448473,1.0456839634193287,-0.03372653634038786,-1.2575780887058723,0.0016414022458715039,-0.25053222375262524,1.2947122316318316,0.10775605401052868,0.07003335097544522,-1.5359420623288829,-0.9532132379863545,-0.2210655871526213,1.7113721260910109,-0.8008286969493082,0.0,0.0,0.0,-0.44569295653732605,-0.8812776859419199,-0.15718596869273063,-0.2568324333281438,0.9641623744361446,-0.06654334611664849,-0.44521977066702495,-0.8596406399623944,-1.1569517484313714,-0.3949456604897194,0.8867331330015145,-1.0539285035166739,-0.703930660380079,-0.9236510695096588,-2.1207833418402275,-0.5515967079818636,0.9138540033403755,-2.04121007820126
-0.0986814933041937,-0.02641122664251101,0.9947685208059674,-0.28171785544756206,-1.0094694950098806,1.004470640567665,-0.38649162144132476,0.9307308724917494,1.0270846500071862,-0.10652014862139186,-1.2925666766829356,0.061516904029321084,-0.33154298130894905,1.3359479197874506,0.11451695852969579,-0.010308700328032563,-1.6139401979654862,-0.8805353328640204,-0.33866504485058224,1.660903488091697,-0.8311855078089372,0.0,0.0,0.0,-0.3324224931786026,-0.9360280446893247,-0.11552828910704852,-0.25683243332813577,0.9641623744361472,-0.06654334611664427,-0.4097031785062876,-0.9023666401639057,-1.1119692585180112,-0.4030326083323446,0.8835697259267768,-1.0525100462820118,-0.6165484159356576,-0.96138755552794,-2.088561076680737,-0.5476590349060757,0.8847695377588274,-2.0419956485967097
-0.11687774643357338,0.0031118657984374565,0.9931414343787403,-0.30563381556653624,-0.9788880491701836,1.0000199056546102,-0.2927157198599719,0.9874005751082758,0.9771182066617735,-0.14469460913339732,-1.3013215691852467,0.06720952996008167,-0.3209838139445931,1.3606578244950616,0.04982109104184784,-0.05631128951517422,-1.5627579416519435,-0.8939561227578655,-0.20149299770346335,1.7390987407905967,-0.8680593029678644,0.0,0.0,0.0,-0.47955171729212653,-0.8635589350613783,-0.15587211462551828,-0.09460803604082416,0.9954852668774792,-0.007642182042594492,-0.5209837432188351,-0.8322526423153683,-1.1545228560071634,-0.2904252140607042,0.9578228099297519,-0.9875591030767152,-0.8656556508660079,-0.8650709122535112,-2.0926722243047315,-0.4774928516940262,0.9936844910784209,-1.969251335283673
-0.11670204460411891,-4.8783539154708946e-05,0.9931669700535679,-0.22290634787263747,-0.9932924293435121,0.946394050147746,-0.3575377511110862,0.9695319391719116,1.0368863549803498,-0.06765039343896964,-1.2744132226501244,-0.0006364077486997743,-0.31406787933809893,1.3738344220670353,0.12329461214721849,0.03703470668900265,-1.580833395516939,-0.946758866773676,-0.22704949135425279,1.6887059465564187,-0.8218422685311436,0.0,0.0,0.0,-0.47483035475587987,-0.8792261806155893,-0.03869699629853249,-0.02794312913079921,0.9996089995899238,0.0010146295932494023,-0.5131924955404809,-0.9103072004557109,-1.0374774107841793,-0.23442373977336892,0.9634003330939496,-0.9767658620812649,-0.7721766451933694,-0.921661629803399,-2.0032922414648633,-0.49109769649620993,1.0135670969198367,-1.9419610629331334
-0.09372841821651032,-0.02912426419292494,0.9951717243038267,-0.1386677407224957,-1.0273578180878598,0.9563100571883876,-0.30450372348516,0.9482280905325231,0.9762999093002375,-0.11466719302289335,-1.3453464491951148,0.008519360780866791,-0.3685608166218179,1.3212104045833915,0.0506753189699346,0.0004759294855748303,-1.6089156505980058,-0.9492245180358251,-0.2656445771085763,1.5996711092968123,-0.9042424175785904,0.0,0.0,0.0,-0.3236585837925031,-0.9396226723805453,-0.11115014478566208,-0.24870565224726382,0.9665663249313926,-0.0624102399361247,-0.3951705209869889,-0.9424112463826926,-1.1085859906894107,-0.3815334188821879,0.8842671944993292,-1.0501266149856145,-0.6470566637624905,-0.9964484929838949,-2.0748330331466907,-0.5601410038133494,0.8828036167703646,-2.0340459147990133
-0.06440292449413984,-0.005933545858766943,0.997906336461566,-0.1376015134850776,-1.0028124817642923,1.0274758091928007,-0.3725597802732713,0.9450238328468721,1.0247282700536746,-0.08813412810780864,-1.2700150338705143,0.06510593542707499,-0.3508724310245532,1.3374992958532386,0.1052215165056094,0.010911330643327333,-1.4947825786326017,-0.9042596034293463,-0.3429001448020951,1.6725385092745733,-0.8369489394748361,0.0,0.0,0.0,-0.22531047869201654,-0.9713850535130657,-0.07514163960809685,0.05945016738766488,0.9972793173322878,0.043584869150025005,-0.29595251528715666,-0.9378648688699979,-1.0720800027415385,-0.12414734909424288,0.9582216263197912,-0.938640384401546,-0.5249511863572243,-0.9817014029017422,-2.0445191869233703,-0.3112149867275622,0.9940833074684604,-1.9203326166085042
-0.1022552238046366,-0.026238281297201748,0.9944120985784679,-0.17545381279557304,-1.0231172172027274,1.0239815713096987,-0.40267504695697637,0.9270202513292715,1.0267555651820968,-0.08924129054863644,-1.2851185503467737,0.06277259172275984,-0.3633820623033476,1.3056395634389482,0.10203751201421085,0.01547385362624537,-1.5118196627077443,-0.9055462319271433,-0.37972807923626073,1.6440213895490554,-0.8388294007257463,0.0,0.0,0.0,-0.17045724613596866,-0.9834392062733445,0.061576414349942904,-0.3899716380462442,0.9147780797822219,-0.105371657809299,-0.25153422454805446,-0.9799688103990903,-0.9351253865534377,-0.4632512861412126,0.7902291090982434,-1.094875395587302,-0.5201893322201713,-1.0312973943050219,-1.8969932618855412,-0.7247892405670862,0.8408963178409047,-2.058737798813487
-0.1022197521835804,-0.026116919676990702,0.9944189402712084,-0.1200664067682741,-1.0256722680237407,0.9705316526156041,-0.34309421107669236,0.9442136801489076,0.973489962884267,-0.09267637244942706,-1.2638011282083987,-0.00031562268940910077,-0.3748684986678472,1.3142187554537164,0.04500375464164741,-0.02017249787361823,-1.5357950923917008,-0.9598793108411379,-0.26196996701792746,1.5484957319759778,-0.9205884055496415,0.0,0.0,0.0,-0.20153553414654207,-0.9765485960767305,-0.07573815403635613,-0.43748512985843063,0.8908686987861256,-0.12230994512249446,-0.2853768467924801,-1.0369420826785307,-1.0703854588986799,-0.527370624421081,0.7887863188580528,-1.1130166552922844,-0.5777920779724889,-1.0354750379840212,-2.02667578110936,-0.7839735239681559,0.8341078649389339,-2.078470387692171
-0.09970229517174047,-0.0007651119562345194,0.9950170184178669,-0.2107470929018288,-0.9943070336462926,1.0183301636692106,-0.2743853805506239,0.9837583299341356,0.9808956852353135,-0.27674781653564723,-1.3237237115394556,0.07645514180821855,-0.35101597465895484,1.356708666769236,0.056214227488274204,-0.06805458868074551,-1.549767173286118,-0.8750444588480756,-0.27460658117047265,1.5375900169039558,-0.924318047227945,0.0,0.0,0.0,-0.06424775835935481,-0.9973647922467912,-0.033700099885800416,0.08831669191495804,0.9904525862478042,-0.10584817581911472,-0.22506999807105857,-1.0108039527955792,-1.0205919866585387,-0.1090314858439899,0.9849695867983175,-1.0861663045162533,-0.46887126284973446,-1.016657625384831,-1.9903995334478672,-0.2834294672037934,1.0065470931941374,-2.070605106735753
