Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.416,2.220905389,398.5966811,1.51E-14,-196.3361453,426.4547961,-94.50701836,150.1210562,447.7271779,-55.94149335,-300.8903506,125.4241988,45.489592,-297.0205661,112.4235092,282.0701957,272.2884923,150.7323452,102.5023684,215.6743715,216.313855,304.2383648,-175.5125763,-0.977922911,2.02E-15,175.5125763,0.977922911,-2.02E-15,-34.19511239,-452.104706,213.5725977,-56.37324768,-834.8461499,226.4320494,29.83380044,-422.0495665,245.740083,101.9951828,-802.5960471,232.5825534,-13.5665692,691.9825625,-142.6476433,0,0,0
0.42,2.138983867,398.6503168,1.46E-14,-196.171837,426.5198103,-94.52776887,149.7785607,447.7352804,-56.11769806,-301.5022693,127.0155147,47.71386445,-296.0820103,116.2576513,284.2406665,271.8040178,152.7895226,105.2849956,213.1210686,220.7775171,305.9020935,-175.4975794,-0.941643529,-3.23E-16,175.4975794,0.941643529,3.23E-16,-35.01183772,-450.7337912,216.1863103,-57.31571376,-833.3721106,229.8763145,28.9069524,-420.9621957,247.5428409,100.5202589,-801.6920351,234.9384302,-13.65244429,691.5988754,-143.199429,0,0,0
0.424,2.106361987,398.7251047,-3.43E-14,-195.9667557,426.5575711,-94.54421494,149.4848642,447.711336,-56.31431198,-302.1054181,128.6547121,49.94058143,-295.0477342,120.1934611,286.4356008,271.2699085,154.9034932,108.0055487,210.610565,225.222315,307.4619632,-175.4892736,-0.927064613,4.47E-15,175.4892736,0.927064613,-4.47E-15,-35.88785324,-449.2722614,218.9190404,-58.34231277,-831.849288,233.3986026,27.93957056,-419.888202,249.3395237,99.05323116,-800.7798384,237.6524422,-13.67108903,691.1846707,-143.7773348,0,0,0
0.428,2.130365321,398.8045353,6.53E-15,-195.7079778,426.5727641,-94.54003926,149.2499205,447.6551267,-56.5146041,-302.697889,130.3630477,52.14998551,-293.9133042,124.2182646,288.6568388,270.6803951,157.0758106,110.661826,208.1607591,229.6447315,308.9275481,-175.4875894,-0.937433358,-1.45E-16,175.4875894,0.937433358,1.45E-16,-36.82210294,-447.7163041,221.7644533,-59.4587835,-830.281971,236.9852376,26.93335779,-418.843223,251.1186861,97.59417552,-799.8530127,240.7211135,-13.60701184,690.7424076,-144.3671753,0,0,0
0.432,2.212916919,398.8733928,-4.01E-16,-195.3888942,426.5695294,-94.50109584,149.0743424,447.5744053,-56.70077085,-303.2692742,132.1527543,54.3351955,-292.6781539,128.3221273,290.9071662,270.0498425,159.2964971,113.2457069,205.7848642,234.042947,310.3073306,-175.4907674,-0.973608407,-3.11E-15,175.4907674,0.973608407,3.11E-15,-37.80968305,-446.0673617,224.7145868,-60.65944789,-828.6711667,240.6214906,25.90172197,-417.8339976,252.872637,96.14979884,-798.9037346,244.1253573,-13.45572223,690.2756331,-144.9553859,0,0,0
0.436,2.35050929,398.9214903,-1.40E-14,-195.0109372,426.5542363,-94.41754335,148.9509652,447.4838306,-56.85952144,-303.7919939,134.0242838,56.50592913,-291.3456678,132.5008388,293.1899846,269.4133343,161.5481466,115.7431344,203.4889731,238.4203949,311.6064876,-175.4968311,-1.034055427,-6.66E-15,175.4968311,1.034055427,6.66E-15,-38.84225519,-444.3291723,227.7626653,-61.92917972,-827.0129379,244.2985141,24.86673267,-416.8552785,254.6013475,94.73211684,-797.9197664,247.8333732,-13.22441551,689.7867956,-145.5338879,0,0,0
0.44,2.533454855,398.9467369,2.97E-14,-194.5835958,426.5343431,-94.28663627,148.8665545,447.3972713,-56.98670549,-304.2302575,135.9683149,58.68035408,-289.9236541,136.7498467,295.5067982,268.8069836,163.8158666,118.143088,201.2708344,242.7847355,312.828949,-175.5047657,-1.114518204,-2.07E-15,175.5047657,1.114518204,2.07E-15,-39.90685853,-442.5077069,230.9048168,-63.24268025,-825.2997982,248.0167577,23.85512986,-415.8928038,256.3138616,93.36288779,-796.8867548,251.803334,-12.93170694,689.2766247,-146.1014587,0,0,0
0.444,2.747269053,398.9515312,3.31E-14,-194.1209275,426.5129629,-94.11276604,148.8050647,447.317703,-57.08870835,-304.5581531,137.9710546,60.87748747,-288.4221491,141.0547175,297.8553505,268.2503137,166.091023,120.445125,199.1210874,247.1435932,313.9777399,-175.5138919,-1.20862773,-1.06E-15,175.5138919,1.20862773,1.06E-15,-40.98831031,-440.6095302,234.1398175,-64.57034777,-823.5233359,251.7839965,22.89234112,-414.9292282,258.0270311,92.07017652,-795.7934036,255.9868382,-12.60222017,688.7457202,-146.6615246,0,0,0
0.448,2.97744889,398.933105,-1.73E-14,-193.6375867,426.4881342,-93.90219143,148.7528837,447.2374178,-57.17667405,-304.7698726,140.0134849,63.11591893,-286.8510832,145.3833942,300.2269289,267.748419,168.3645979,122.6604379,197.0271579,251.4992191,315.0565929,-175.523436,-1.310024295,-1.75E-15,175.523436,1.310024295,1.75E-15,-42.07104805,-438.6384675,237.4640676,-65.88413301,-821.6791341,255.6023051,21.99897394,-413.9511551,259.7560156,90.88090455,-794.6358162,260.3250833,-12.25858619,688.1954925,-147.2145417,0,0,0
0.452,3.211897715,398.8784823,-2.21E-14,-193.1460057,426.4563614,-93.65974963,148.7006497,447.1449179,-57.26028413,-304.8802335,142.0697221,65.41442829,-285.2216733,149.6898975,302.6042041,267.3000948,170.6212748,124.8113318,194.9750169,255.8475673,316.0710909,-175.5323824,-1.413443149,4.54E-15,175.5323824,1.413443149,-4.54E-15,-43.14545567,-436.5911619,240.8709961,-67.16353456,-819.7672287,259.4636735,21.18792477,-412.9501021,261.5120634,89.81245579,-793.4148511,264.7516166,-11.918217,687.628458,-147.7545171,0,0,0
0.456,3.442386535,398.7679943,5.33E-15,-192.6533717,426.4151135,-93.39011293,148.6421502,447.0305379,-57.34529681,-304.9164008,144.1106002,67.78985277,-283.5453793,153.9265852,304.9644686,266.9065664,172.8420004,126.9250053,192.952239,260.1799446,317.0263822,-175.5394151,-1.515353608,-3.97E-15,175.5394151,1.515353608,3.97E-15,-44.20999282,-434.459643,244.3520947,-68.39644338,-817.7908964,263.35271,20.4654097,-411.9208258,263.3025902,88.87179436,-792.1341177,269.1970116,-11.59313117,687.0463406,-148.2732433,0,0,0
0.46,3.666043184,398.5839189,1.96E-15,-192.1595266,426.3624319,-93.10084758,148.5733487,446.8895397,-57.43254829,-304.9065324,146.1132295,70.25190264,-281.8295348,158.06362,307.2845401,266.5753591,175.0090647,129.0289329,190.9477532,264.4860043,317.9247182,-175.5430705,-1.614587159,3.46E-15,175.5430705,1.614587159,-3.46E-15,-45.27257618,-432.2344917,247.9014904,-69.58311651,-815.7515292,267.2559129,19.82863476,-410.856206,265.1360823,88.05202799,-790.7973267,273.6003007,-11.28772333,686.4477836,-148.7663525,0,0,0
0.464,3.883746728,398.3160512,-3.42E-15,-191.6606074,426.298099,-92.80173627,148.4910737,446.7263305,-57.51695394,-304.8704402,148.0698113,72.79995691,-280.0751875,162.1029142,309.5488835,266.3183817,177.115106,131.1468898,188.9513398,268.7577137,318.7661683,-175.5432617,-1.71161962,8.81E-17,175.5432617,1.71161962,-8.81E-17,-46.34330697,-429.9039999,251.5165767,-70.72913923,-813.6429413,271.1671356,19.27096937,-409.742349,267.0246189,87.34020938,-789.4051213,277.91612,-11.00208772,685.8319959,-149.2365359,0,0,0
0.468,4.095749589,397.9623668,-1.76E-14,-191.1558965,426.2239229,-92.50175606,148.3913546,446.5511939,-57.58735157,-304.8219018,149.9875542,75.417914,-278.2808083,166.0735323,311.7502076,266.1464372,179.1639823,133.2966429,186.9505347,272.9925989,319.5550234,-175.5403769,-1.806626672,-2.44E-15,175.5403769,1.806626672,2.44E-15,-47.42724926,-427.4557429,255.1949787,-71.83812425,-811.453757,275.0834476,18.78574989,-408.563171,268.9799341,86.72694421,-787.9570503,282.1135132,-10.73774156,685.200371,-149.6884631,0,0,0
0.472,4.30086143,397.527717,1.12E-14,-190.646943,426.141894,-92.20747665,148.2703369,446.3751948,-57.63107039,-304.7692837,151.884791,78.07029458,-276.4470285,170.0173185,313.886125,266.0645593,181.1693387,135.4908424,184.932263,277.1947075,320.3030976,-175.5356175,-1.899123846,4.57E-15,175.5356175,1.899123846,-4.57E-15,-48.52037603,-424.8795831,258.9318735,-72.90859464,-809.1732515,279.0009781,18.36743245,-407.3053089,271.0104751,86.20997872,-786.4541491,286.1731707,-10.49810529,684.5566569,-150.1240687,0,0,0
0.476,4.496360113,397.0226756,-9.81E-15,-190.1371083,426.0548284,-91.92190154,148.1242103,446.2044548,-57.63896314,-304.7166237,153.7839422,80.71060812,-274.5789617,173.9765053,315.954572,266.0620058,183.1557317,137.74073,182.8846075,281.3692163,321.02541,-175.530045,-1.987912383,2.88E-15,175.530045,1.987912383,-2.88E-15,-49.61116826,-422.1715835,262.7182645,-73.937592,-806.7954995,282.9098193,18.00777352,-405.9594531,273.1183775,85.7900406,-784.9003012,290.082968,-10.2873639,683.9068693,-150.540324,0,0,0
0.48,4.679012704,396.4679083,-1.75E-14,-189.6295579,425.9640001,-91.64955252,147.9502962,446.0403167,-57.61117557,-304.6637149,155.7065696,83.29805255,-272.6869121,177.9902744,317.9522344,266.1024999,185.1654651,140.0591796,180.7979481,285.5229633,321.7339107,-175.5245626,-2.071495929,4.53E-16,175.5245626,2.071495929,-4.53E-16,-50.68626856,-419.3337473,266.5467495,-74.92358376,-804.3150951,286.8035101,17.69505944,-404.5156433,275.3040768,85.4665658,-783.2967204,293.8454323,-10.10684293,683.2556695,-150.9374488,0,0,0
0.484,4.847993192,395.89733,-6.03E-16,-189.1248518,425.8671708,-91.40082661,147.7500242,445.8828774,-57.55772014,-304.6065494,157.6699817,85.80626178,-270.7810162,182.0886139,319.87318,266.1242425,187.2619103,142.4619196,178.6657737,289.6662242,322.4330789,-175.5197435,-2.1493414,2.34E-15,175.5197435,2.1493414,-2.34E-15,-51.73644178,-416.37562,270.4140183,-75.86970035,-801.7253396,290.6850365,17.41654391,-402.9624921,277.5676323,85.23216074,-781.6373402,297.4821596,-9.950352674,682.6051638,-151.324273,0,0,0
0.488,5.006143424,395.3475715,3.44E-15,-188.6187006,425.7597475,-91.18845525,147.5305007,445.7326559,-57.49173494,-304.5400532,159.6851296,88.22280252,-268.8690686,186.2880819,321.7103548,266.0542082,189.5171953,144.9698566,176.4849729,293.8090079,323.1203245,-175.5150474,-2.222483616,-3.73E-15,175.5150474,2.222483616,3.73E-15,-52.75859105,-413.3160569,274.3186468,-76.78376247,-799.0208992,294.5662007,17.16179744,-401.2891847,279.9094421,85.06831331,-779.9071787,301.0319625,-9.80365529,681.9560523,-151.7149523,0,0,0
0.492,5.159764917,394.8439734,-5.41E-15,-188.1031424,425.6402537,-91.01826353,147.302714,445.5930579,-57.42058494,-304.4587267,161.7543217,90.54794748,-266.9531175,190.5890232,323.4599014,265.8293193,191.9920219,147.6072279,174.2580388,297.9565758,323.7894927,-175.5085873,-2.29352127,4.50E-15,175.5085873,2.29352127,-4.50E-15,-53.75201995,-410.1813068,278.2532108,-77.67282974,-796.2011309,298.4543742,16.92518985,-399.4890796,282.3256412,84.94579317,-778.0844152,304.5352036,-9.649513769,681.3111294,-152.1178575,0,0,0
0.496,5.317937774,394.4001348,-5.95E-15,-187.5684045,425.5120849,-90.8878991,147.0799805,445.4696723,-57.34693281,-304.355299,163.8722455,92.79440829,-265.0287271,194.9798838,325.1233013,265.4093906,194.7230634,150.3935207,171.9945971,302.1120666,324.4336055,-175.4977474,-2.366343259,-5.58E-16,175.4977474,2.366343259,5.58E-16,-54.71666546,-406.9941977,282.2058884,-78.54176967,-793.2672248,302.3515108,16.70362106,-397.5599251,284.8097983,84.82585194,-776.141392,308.0288569,-9.471526565,680.6748733,-152.5340313,0,0,0
0.5,5.493168865,394.0246548,4.81E-15,-187.0028558,425.3792045,-90.79513228,146.8777665,445.3672312,-57.27613563,-304.2191823,166.0282516,94.98260454,-263.0879841,199.4438839,326.7031059,264.7807373,197.7196166,153.3329834,169.7089412,306.2833485,325.0458736,-175.4803586,-2.446403367,5.97E-15,175.4803586,2.446403367,-5.97E-15,-55.65354787,-403.7643462,286.1670252,-79.39635763,-790.2191767,306.2623018,16.49388805,-395.5021946,287.3590333,84.66341303,-774.0448402,311.5513151,-9.253194821,680.0506246,-152.9654581,0,0,0
0.504,5.697587708,393.721197,1.74E-14,-186.3947876,425.2418312,-90.74025836,146.7122768,445.287228,-57.21713591,-304.0373574,168.2098492,97.13493813,-261.1236884,203.9649778,328.2009624,263.9582081,200.9584846,156.4035765,167.4157253,310.4810111,325.6184035,-175.4551068,-2.539032359,-2.44E-15,175.4551068,2.539032359,2.44E-15,-56.56219309,-400.4881563,290.1299213,-80.24377158,-787.0571069,310.1961483,16.29285881,-393.3184709,289.9769448,84.41581929,-771.761115,315.1407616,-8.978815435,679.4373768,-153.4169917,0,0,0
0.508,5.936972773,393.4840582,-1.34E-14,-185.7358006,425.098272,-90.72168095,146.595552,445.2279801,-57.17477332,-303.80023,170.4084256,99.2663995,-259.1347348,208.5314252,329.6185711,262.9847801,204.3731606,159.5502771,165.1237042,314.7118135,326.1465371,-175.4219374,-2.646804221,-1.90E-15,175.4219374,2.646804221,1.90E-15,-57.44029445,-397.1532993,294.086413,-81.09189309,-783.7832456,314.157833,16.09763289,-391.0099708,292.6705085,84.04939631,-769.263824,318.8233442,-8.637666205,678.8343924,-153.8908246,0,0,0
0.512,6.206455314,393.2997996,8.54E-15,-185.0263754,424.9517032,-90.73216472,146.5299506,445.1885504,-57.14479977,-303.506349,172.6270887,101.3776825,-257.1313187,213.1381017,330.9586612,261.930654,207.8413001,162.6741376,162.8301483,318.9750169,326.6316556,-175.3834845,-2.767633648,-2.98E-15,175.3834845,2.767633648,2.98E-15,-58.28813647,-393.7432323,298.0248377,-81.94935192,-780.4003773,318.1418398,15.90344863,-388.5689829,295.4478058,83.53849948,-766.5370696,322.6084924,-8.228649202,678.2439742,-154.3835737,0,0,0
0.516,6.494474825,393.1536194,1.59E-15,-184.274885,424.8106998,-90.76244526,146.508323,445.1704392,-57.11806478,-303.1636617,174.8769822,103.4608465,-255.1316755,217.7870276,332.2243289,260.8901022,211.1920795,165.6325467,160.5214558,323.2647127,327.0791089,-175.3452958,-2.896515645,4.81E-15,175.3452958,2.896515645,-4.81E-15,-59.11323683,-390.2424535,301.9321536,-82.82688139,-776.9090506,322.1376089,15.70272211,-385.9723348,298.3200688,82.86269933,-763.5732601,326.4947801,-7.75929902,677.6690248,-154.8906386,0,0,0
0.52,6.785134114,393.0367964,1.56E-14,-183.4957349,424.6843352,-90.80993658,146.5155426,445.1749867,-57.08759513,-302.7941813,177.1747441,105.505249,-253.1585892,222.4906603,333.4153354,259.9520964,214.2734119,168.2986636,158.1765094,327.5767395,327.4934438,-175.3158004,-3.026539064,1.28E-15,175.3158004,3.026539064,-1.28E-15,-59.92930784,-386.6396506,305.7979619,-83.73558305,-773.3027953,326.1442515,15.48619194,-383.1797172,301.308765,82.00929254,-760.3669421,330.4865283,-7.24509797,677.1102376,-155.4141618,0,0,0
0.524,7.061233885,392.9456535,-8.20E-15,-182.7037803,424.5803189,-90.88100468,146.5348439,445.1989539,-57.04996776,-302.435866,179.540223,107.4948615,-251.2375791,227.2696513,334.5253097,259.1594039,217.0340858,170.6452263,155.7700261,331.9072464,327.8781855,-175.3048609,-3.150228569,5.50E-17,175.3048609,3.150228569,-5.50E-17,-60.760235,-382.9307229,309.6132327,-84.69540007,-769.5696068,330.1715776,15.23603527,-380.1433449,304.4432061,80.96672091,-756.9162967,334.596747,-6.701983545,676.564692,-155.9622129,0,0,0
0.528,7.302212252,392.8753619,-1.66E-15,-181.9163524,424.5062624,-90.98455026,146.5481904,445.2327514,-57.00399022,-302.1382257,181.9945022,109.4097308,-249.3958675,232.148526,335.544562,258.4986856,219.5286433,172.7459059,153.2735213,336.2516247,328.2361839,-175.322915,-3.258654683,-3.18E-15,175.322915,3.258654683,3.18E-15,-61.63516013,-379.1138188,313.3733999,-85.73151482,-765.6944442,334.2357632,14.92662933,-376.8201316,307.7528338,79.72755389,-753.2265727,338.8423113,-6.14904902,676.0298818,-156.5439762,0,0,0
0.532,7.486799298,392.8182614,1.60E-14,-181.153234,424.472475,-91.12635607,146.5368284,445.2679897,-56.94577708,-301.9457785,184.553811,111.2355544,-247.662061,237.1468306,336.4645594,257.9148414,221.8586133,174.7112761,150.6581623,340.6034181,328.5701743,-175.3803211,-3.342607495,1.28E-15,175.3803211,3.342607495,-1.28E-15,-62.58205253,-375.1833332,317.0789353,-86.86852405,-761.6644308,338.3487124,14.52942515,-373.1790184,311.2576558,78.29213918,-749.3120741,343.2330086,-5.609872539,675.5065744,-157.1626475,0,0,0
0.536,7.597144878,392.7647978,-1.96E-14,-180.4347873,424.4891893,-91.30712969,146.4846644,445.3037881,-56.86656639,-301.8831712,187.2257468,112.9719751,-246.0607865,242.271902,337.2796233,257.3222673,224.1363292,176.64729,147.9006725,344.9556929,328.8844274,-175.4850762,-3.394361092,-8.77E-15,175.4850762,3.394361092,8.77E-15,-63.61814072,-371.1290981,320.7324477,-88.12060016,-757.4725158,342.5117911,14.02432359,-369.2016808,314.9633788,76.67587561,-745.1933534,347.764488,-5.110022563,674.998604,-157.814018,0,0,0
0.54,7.623449779,392.7045122,4.54E-15,-179.776848,424.5627789,-91.52038289,146.3824201,445.3458516,-56.7566135,-301.9499608,190.0073934,114.6338692,-244.6005771,247.5154805,337.9908835,256.624848,226.4703594,178.6400556,144.9924602,349.3008384,329.1821316,-175.6376151,-3.409598047,3.44E-15,175.6376151,3.409598047,-3.44E-15,-64.73959696,-366.9434188,324.3305399,-89.48075634,-753.1224925,346.708349,13.41221713,-364.8856477,318.8544446,74.91885897,-740.8961131,352.4079006,-4.671180788,674.5101043,-158.4849187,0,0,0
0.544,7.570427361,392.6273463,1.26E-14,-179.1839229,424.6909916,-91.75236679,146.2328564,445.4023376,-56.61323896,-302.1251086,192.8830651,116.2426095,-243.2624263,252.8540097,338.6087059,255.7468238,228.9507127,180.7421615,141.950593,353.6309102,329.4629491,-175.8260701,-3.39018284,-6.62E-15,175.8260701,3.39018284,6.62E-15,-65.91376469,-362.6274676,327.8597517,-90.91412179,-748.6308984,350.9023625,12.7233174,-360.248798,322.8909463,73.09113042,-736.45004,357.1055293,-4.303455448,674.0451439,-159.156941,0,0,0
0.548,7.456426004,392.5317713,2.97E-14,-178.6499457,424.8636481,-91.98827626,146.0463096,445.4799755,-56.44607911,-302.3766639,195.829904,117.817294,-242.0057729,258.2531773,339.1476532,254.6482985,231.6380839,182.9704864,138.8145927,357.9401509,329.7202091,-176.0297464,-3.343812844,4.40E-15,176.0297464,3.343812844,-4.40E-15,-67.08647907,-358.1885831,331.3049243,-92.36428097,-744.0186217,355.0573251,12.01121955,-355.3269749,327.0195134,71.28257208,-731.8816729,361.7921566,-4.006158153,673.605238,-159.8180165,0,0,0
0.552,7.301850683,392.4286388,3.49E-14,-178.168581,425.068113,-92.22336338,145.8289128,445.5824749,-56.27564843,-302.6770295,198.8275706,119.3672255,-240.7936766,263.6820189,339.6154202,253.3264342,234.5558584,185.3107776,135.6248339,362.2296901,329.9397374,-176.2305446,-3.279090758,-7.46E-16,176.2305446,3.279090758,7.46E-16,-68.20611776,-353.6303793,334.6629145,-93.77643715,-739.2964782,359.1605382,11.32995152,-350.1643787,331.1926888,69.57250443,-727.2048518,366.4280816,-3.777479694,673.1874477,-160.4753047,0,0,0
0.556,7.12478208,392.3376027,3.33E-14,-177.736584,425.2918993,-92.46295088,145.5787895,445.7114253,-56.12263288,-303.0102674,201.861184,120.891935,-239.6044641,269.1162516,340.0127296,251.8207645,237.6906004,187.7195755,132.4094026,366.5077009,330.103927,-176.4208274,-3.203771295,2.86E-15,176.4208274,3.203771295,-2.86E-15,-69.24037684,-348.9527899,337.9429833,-95.11418178,-734.4647131,363.2229479,10.71676799,-344.8077512,335.3755754,68.00890484,-722.422389,371.0041859,-3.616717855,672.7842346,-161.1489599,0,0,0
0.56,6.941995009,392.2809065,-3.03E-14,-177.350655,425.5231427,-92.71594814,145.2897412,445.8676863,-56.00293621,-303.3714604,204.9178869,122.3851388,-238.4265723,274.5399716,340.3383059,250.2067925,241.001534,190.1329053,129.1857588,370.7822681,330.1948355,-176.59947,-3.125190696,2.19E-15,176.59947,3.125190696,-2.19E-15,-70.17621948,-344.1590016,341.156423,-96.35908326,-729.522924,367.2622978,10.19050653,-339.3028138,339.5405461,66.61012683,-717.534262,375.525359,-3.522249599,672.3872332,-161.858313,0,0,0
0.564,6.768705814,392.2769377,-2.22E-14,-177.0037485,425.750351,-92.98842111,144.9567972,446.0508255,-55.92609235,-303.7603195,207.9869191,123.8400014,-237.2505209,279.9481098,340.5930296,248.5660854,244.4368528,192.4873526,125.9660612,375.0549701,330.1981226,-176.7679835,-3.0501168,-4.74E-15,176.7679835,3.0501168,4.74E-15,-71.01692611,-339.2596762,344.3114526,-97.50443755,-724.4777051,371.2923716,9.755814961,-333.6896131,343.6621918,65.37447892,-712.543727,379.9964234,-3.490017717,671.9902223,-162.6151331,0,0,0
0.568,6.615730265,392.3343243,4.08E-15,-176.6866001,425.963134,-93.27969323,144.5787015,446.2617548,-55.89459254,-304.1741344,211.0593267,125.2519696,-236.0684666,285.3452431,340.7781031,246.956803,247.9519475,194.7393703,122.7588744,379.3208088,330.1065322,-176.9299745,-2.983478412,-5.61E-15,176.9299745,2.983478412,5.61E-15,-71.77971572,-334.2714962,347.4122953,-98.55054969,-719.3436304,375.3187963,9.406385983,-327.9989398,347.7169183,64.28912973,-707.4581932,384.4169675,-3.514210903,671.5895062,-163.4217137,0,0,0
0.572,6.491588322,392.442175,4.70E-15,-176.3867134,426.1561273,-93.57633704,144.1615798,446.5025558,-55.89940925,-304.6071468,214.1255464,126.6212582,-234.8696654,290.7360188,340.8988128,245.4090029,251.5134298,196.8705666,119.5743762,383.5675574,329.9254401,-177.0881186,-2.92930586,-5.59E-15,177.0881186,2.92930586,5.59E-15,-72.48980468,-329.2180957,350.455363,-99.50316671,-714.1465359,379.328661,9.130995176,-322.2588774,351.679169,63.33456321,-702.2938106,388.7708137,-3.585137815,671.1838969,-164.2644831,0,0,0
0.576,6.403025779,392.5658144,-1.36E-14,-176.0873535,426.3288113,-93.85339352,143.7184607,446.772879,-55.92025156,-305.0488404,217.1708629,127.954514,-233.6372429,296.1167609,340.9675236,243.9323326,255.0924024,198.8814953,116.4291308,387.7755078,329.6729495,-177.2424064,-2.890948869,-2.00E-15,177.2424064,2.890948869,2.00E-15,-73.17167436,-324.1297721,353.4275366,-100.3709375,-708.9234221,383.2856924,8.918539721,-316.5025832,355.5184081,62.48852627,-697.0773844,393.0227104,-3.687450397,670.7734197,-165.112396,0,0,0
0.58,6.352914434,392.6628399,-1.74E-14,-175.7719054,426.4838167,-94.08450858,143.2625776,447.0656908,-55.9346319,-305.4769276,220.1764715,129.2671497,-232.3542171,301.4766687,340.999234,242.5216661,258.6578082,200.7815628,113.3400718,391.9226352,329.3743244,-177.3911961,-2.870022257,3.69E-15,177.3911961,2.870022257,-3.69E-15,-73.84289529,-319.0352564,356.3145293,-101.1630557,-703.7127994,387.1448185,8.759729353,-310.7658879,359.2045788,61.72805567,-691.8385472,397.1323415,-3.804779893,670.3589973,-165.9292234,0,0,0
0.584,6.338793192,392.7046538,-1.57E-14,-175.4305937,426.6228423,-94.25548146,142.8003036,447.3690518,-55.93149487,-305.8644412,223.1264175,130.5762335,-231.0132079,306.8070495,341.0050361,241.1616952,262.1825727,202.5811187,110.3139313,395.9949536,329.0526318,-177.5350095,-2.865659214,9.87E-16,177.5350095,2.865659214,-9.87E-16,-74.51371234,-313.9501106,359.1115494,-101.8863551,-698.539529,390.8761491,8.646824978,-305.0766081,362.7164042,61.0314739,-686.5949385,401.0770645,-3.925972468,669.9420651,-166.6914911,0,0,0
0.588,6.352841602,392.6819492,9.72E-15,-175.0630854,426.7467623,-94.36675906,142.3302936,447.6693882,-55.91209627,-306.1922261,226.0155485,131.8935637,-229.6210652,312.1025434,340.9914448,239.8323608,265.6482608,204.2902379,107.3435396,399.9881827,328.7241378,-177.6755729,-2.874450363,-3.25E-15,177.6755729,2.874450363,3.25E-15,-75.18946114,-308.8761344,361.8218695,-102.5446564,-693.4105048,394.4683992,8.574041693,-299.450488,366.0429078,60.38156527,-681.3516495,404.8527341,-4.047759563,669.5236083,-167.3893149,0,0,0
0.592,6.387214824,392.5954961,1.35E-14,-174.6736358,426.8557115,-94.42592558,141.8507825,447.955584,-55.88357062,-306.4474135,228.847596,133.2279173,-228.18819,317.3606444,340.965685,238.5173468,269.0469789,205.9182142,104.4179482,403.9052304,328.3935828,-177.8129144,-2.892873948,-3.87E-17,177.8129144,2.892873948,3.87E-17,-75.8704579,-303.8059526,364.4527142,-103.1387916,-688.3198456,397.9216858,8.539618415,-293.8925585,369.1805541,59.76726694,-676.1069466,408.4639367,-4.170720733,669.1050141,-168.0199621,0,0,0
0.596,6.437304752,392.4489718,4.66E-15,-174.2666192,426.9516509,-94.43987483,141.3627879,448.2200303,-55.85108691,-306.6173755,231.6319451,134.5875569,-226.7216338,322.5840155,340.9377977,237.2067287,272.3797709,207.4728263,101.5287707,407.7535657,328.0557999,-177.9448307,-2.918812855,1.76E-15,177.9448307,2.918812855,-1.76E-15,-76.55573736,-298.7250248,367.0123543,-103.6726983,-683.255953,401.2399723,8.541373033,-288.4023152,372.1308148,59.17851721,-670.8573215,411.9156579,-4.294301974,668.687545,-168.5825759,0,0,0
0.6,6.499861965,392.2479582,-2.26E-14,-173.8442228,427.0367877,-94.4158321,140.8690334,448.4584179,-55.81817738,-306.6964359,234.3841929,135.9738095,-225.2212852,327.7855665,340.9169718,235.8949047,275.653506,208.9607041,98.66877636,411.539986,327.6987462,-178.0691156,-2.950747475,-2.73E-16,178.0691156,2.950747475,2.73E-16,-77.24586904,-293.6103869,369.5100958,-104.155881,-678.2033927,404.4306668,8.573617172,-282.9761278,374.9015887,58.60409048,-665.5975019,415.2144417,-4.415597428,668.2717672,-169.0804129,0,0,0
0.604,6.57034242,392.0012147,-5.50E-14,-173.4076784,427.1114031,-94.36470881,140.3716967,448.6674147,-55.78921945,-306.6908395,237.1219986,137.3775437,-223.6812404,332.9866324,340.9075728,234.5761132,278.8767297,210.3892384,95.82969876,415.2669552,327.3098506,-178.1852938,-2.986568283,-8.04E-16,178.1852938,2.986568283,8.04E-16,-77.94271167,-288.4311173,371.9555199,-104.6018109,-673.1448439,407.5028844,8.628352414,-277.6090399,377.5059512,58.03340933,-660.3217282,418.3692127,-4.531952719,667.8564025,-169.5220375,0,0,0
0.608,6.638643453,391.719355,1.47E-14,-172.9622722,427.1765287,-94.299081,139.8686021,448.8436592,-55.76868077,-306.6186719,239.8620059,138.7834958,-222.0973829,338.2072036,340.9094736,233.2415217,282.0564268,211.7679272,92.99863617,418.9296778,326.881246,-178.2957906,-3.021658665,-4.30E-15,178.2957906,3.021658665,4.30E-15,-78.65009318,-283.1536663,374.3563428,-105.0251782,-668.0648671,410.4627909,8.696452642,-272.2932384,379.9601508,57.45734093,-655.026959,421.3882878,-4.648342992,667.4388459,-169.9179441,0,0,0
