Time,R11,R12,R13,R21,R22,R23,R31,R32,R33
0.736,0.9906260516658177,0.05358877327810288,0.12565137937778875,-0.05277413108464246,0.9985583314632785,-0.009805598071217633,-0.1259957017094388,0.0030825385352627158,0.992025998201118
0.74,0.9906960475244687,0.0539387646423053,0.12494779345093605,-0.053113756782088475,0.9985391229999128,-0.009927168733254235,-0.12530071931113937,0.003198360115331813,0.9921136528809005
0.7440000000000001,0.9907512086378149,0.05439274663462497,0.12431199337252374,-0.053559023565784056,0.9985141971619965,-0.010041367467304904,-0.12467346781648726,0.0032904679720601763,0.992192370079077
0.748,0.9907938794896821,0.054929116535721176,0.12373471833883326,-0.054089155003736386,0.9984846233063817,-0.010140036079569802,-0.12410419685396229,0.003353979325869496,0.9922635230350427
0.752,0.9908268487499887,0.05552225847188529,0.1232048481608903,-0.05467893250508993,0.9984517021449003,-0.010218259345666215,-0.12358143119526777,0.003387816130287404,0.9923286514888083
0.7559999999999999,0.9908519478108148,0.05613927550531537,0.12272244809020316,-0.05529546604853239,0.998417180001264,-0.010273563782798777,-0.12310495097269615,0.0033935857233802005,0.9923878549347267
0.76,0.9908712615987763,0.05673589010786438,0.12229138036394183,-0.05589434211055968,0.9983835193919058,-0.010303918024705901,-0.12267830067977657,0.003374460001315961,0.9924407526709199
0.764,0.9908878422933194,0.057269333208545076,0.12190778264384326,-0.05643266518723256,0.998353197572008,-0.010307628127407617,-0.12229733560121253,0.003334122312670933,0.9924879068952167
0.768,0.9909039687954397,0.05771689959632191,0.1215651435504202,-0.05688751653205269,0.9983276152253994,-0.010285093153812536,-0.12195546354412173,0.0032760005120977603,0.9925301671648994
0.772,0.9909203724117146,0.05808094682593137,0.12125765606852125,-0.05726096737194848,0.9983067399974536,-0.010238871582617345,-0.12164701868544546,0.003202575753984356,0.9925682577805331
0.7759999999999999,0.9909369847685652,0.05837528306337309,0.12098024030830656,-0.05756651990725251,0.998289846776497,-0.010172394444090705,-0.12136716196546919,0.003115790466211424,0.9926027925843338
0.78,0.9909551565426297,0.058608595088899505,0.12071830972672558,-0.05781254994311973,0.9982764744537415,-0.010089084263834895,-0.12110155569044731,0.00301879676591497,0.9926355323458049
0.784,0.9909782327047841,0.05877390207190271,0.1204482077099755,-0.05799151977380441,0.9982670538242022,-0.009993642152481521,-0.12082684279425435,0.0029185072194178284,0.9926693086703057
0.7879999999999999,0.9910100482245797,0.05886651272481445,0.1201408256902511,-0.058097876860766534,0.998261866972462,-0.00989351570099932,-0.1205144017210692,0.0028246465750549478,0.9927075603366475
0.792,0.9910528380152301,0.05889958944473659,0.11977107591234028,-0.0581438272238073,0.99826013452004,-0.00979791731949814,-0.12013978365939464,0.002746305021870584,0.9927531869457789
0.7959999999999999,0.9911062014407637,0.05889441342043931,0.11933124290613475,-0.058149948528193086,0.9982605969435728,-0.009714117357243594,-0.11969578502114872,0.0026886163214904463,0.9928069753937302
