Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1.708,-326.093625,19.41406,-32.908545,-373.815735,-183.63147,-157.927955,-378.663265,136.7558,-162.409885,-123.051145,-374.15747,-157.840545,-4.213865,-570.02759,-61.278175,-153.546355,380.69717,-87.400795,-80.633785,538.63037,85.256435,-0.975525,-168.80713,13.893525,0.975525,168.80713,-13.893525,-75.837525,-27.13037,432.575225,-28.058595,-63.73792,818.143705,-25.732425,52.44287,452.074735,70.386475,104.13336,816.038605,-610.906245,2.16986,-51.431005,0,0,0
1.712,-326.027955,18.794555,-33.766355,-373.481015,-183.953985,-158.740355,-378.279605,136.631895,-163.107295,-122.503175,-374.697385,-157.705505,-4.218385,-570.538455,-60.195005,-152.728155,380.023715,-87.361925,-80.016485,537.522945,85.750005,-0.629885,-168.875125,14.045345,0.629885,168.875125,-14.045345,-79.079955,-27.548955,431.683835,-34.070805,-64.341125,817.581545,-29.643185,52.074155,451.481995,62.357055,104.032165,816.377315,-610.861455,1.654175,-53.440185,0,0,0
1.716,-325.937835,18.194035,-34.545045,-373.133335,-184.279785,-159.451295,-377.879065,136.509275,-163.739375,-121.891455,-375.229855,-157.507205,-4.237155,-571.067625,-59.076845,-151.921025,379.398525,-87.295885,-79.378145,536.441655,86.248785,-0.336945,-168.964235,14.121155,0.336945,168.964235,-14.121155,-82.226415,-27.922855,430.843695,-39.913545,-64.909305,817.038335,-33.587495,51.770505,450.899785,54.415005,103.916805,816.658205,-610.792945,1.128475,-55.347655,0,0,0
1.72,-325.827245,17.62555,-35.246985,-372.769805,-184.60095,-160.067905,-377.459505,136.383,-164.309485,-121.233735,-375.74817,-157.241065,-4.264615,-571.60254,-57.928255,-151.123445,378.82032,-87.203845,-78.718235,535.39038,86.757715,-0.100125,-169.0719,14.121065,0.100125,169.0719,-14.121065,-85.271215,-28.25372,430.054415,-45.586885,-65.43792,816.519135,-37.550625,51.52216,450.327115,46.567415,103.78925,816.883755,-610.698455,0.58832,-57.146515,0,0,0
1.724,-325.701325,17.100255,-35.87567,-372.389375,-184.908295,-160.59686,-377.021095,136.249905,-164.82135,-120.549105,-376.249235,-156.90228,-4.295815,-572.129855,-56.75403,-150.333595,378.284665,-87.08724,-78.039955,534.375155,87.28308,0.082245,-169.191745,14.04736,-0.082245,169.191745,-14.04736,-88.210485,-28.542205,429.31732,-51.092075,-65.925325,816.02936,-41.515295,51.321255,449.7633,38.819485,103.652005,817.05499,-610.576695,0.031215,-58.83441,0,0,0
1.728,-325.566315,16.625335,-36.437985,-371.993865,-185.191675,-161.048095,-376.567355,136.109955,-165.280515,-119.854765,-376.733915,-156.490605,-4.326935,-572.639555,-55.562435,-149.550325,377.786685,-86.948475,-77.349525,533.401855,87.829105,0.215485,-169.314975,13.902345,-0.215485,169.314975,-13.902345,-91.045685,-28.788905,428.631835,-56.432895,-66.374905,815.568965,-45.465975,51.160555,449.202635,31.172945,103.506925,817.168575,-610.426665,-0.542205,-60.416385,0,0,0
1.732,-325.429875,16.20447,-36.943455,-371.588375,-185.44074,-161.436255,-376.105105,135.96655,-165.695165,-119.166195,-377.2049,-156.012365,-4.355775,-573.12653,-54.364835,-148.774935,377.32208,-86.791335,-76.658265,532.47327,88.398465,0.307315,-169.43317,13.688385,-0.307315,169.43317,-13.688385,-93.782535,-28.99548,427.993495,-61.615905,-66.79364,815.131745,-49.390565,51.03235,448.632715,23.624755,103.35565,817.218045,-610.250305,-1.12964,-61.902925,0,0,0
1.736,-325.300595,15.83868,-37.403995,-371.180785,-185.64746,-161.778875,-375.645505,135.82385,-166.074775,-118.501525,-377.66455,-155.481145,-4.383725,-573.59106,-53.174015,-148.010865,376.88605,-86.620475,-75.980655,531.58789,88.993405,0.366885,-169.54016,13.409055,-0.366885,169.54016,-13.409055,-96.429745,-29.1673,427.394835,-66.650265,-67.18958,814.706605,-53.281675,50.92944,448.036675,16.168515,103.20062,817.194395,-610.054745,-1.72754,-63.305365,0,0,0
1.74,-325.187005,15.527225,-37.831665,-370.778985,-185.807005,-162.093625,-375.200615,135.685055,-166.429075,-117.883055,-378.113765,-154.916385,-4.414915,-574.035885,-52.002255,-147.260585,376.473515,-86.439025,-75.330445,530.740995,89.611935,0.404175,-169.632565,13.070865,-0.404175,169.632565,-13.070865,-98.998165,-29.312805,426.826665,-71.547055,-67.570005,814.282355,-57.135005,50.845455,447.396485,8.797365,103.047055,817.088995,-609.853875,-2.328245,-64.635615,0,0,0
1.744,-325.09472,15.266385,-38.23783,-370.38751,-185.920015,-162.39627,-374.78021,135.551485,-166.76847,-117.33142,-378.552335,-154.33866,-4.45447,-574.464445,-50.86063,-146.52282,376.080625,-86.24836,-74.7174,529.925935,90.24533,0.42859,-169.710055,12.68277,-0.42859,169.710055,-12.68277,-101.4978,-29.440825,426.27731,-76.31793,-67.941075,813.84701,-60.94775,50.775235,446.69735,1.50684,102.903715,816.89413,-609.66345,-2.920745,-65.90616,0,0,0
1.748,-325.027035,15.04938,-38.632565,-370.007325,-185.99249,-162.699705,-374.391845,135.42578,-167.102785,-116.860285,-378.97907,-153.762695,-4.508605,-574.88019,-49.758785,-145.796995,375.70621,-86.050905,-74.149715,529.13516,90.881165,0.447815,-169.77423,12.255795,-0.447815,169.77423,-12.255795,-103.938415,-29.55841,425.733885,-80.973695,-68.30518,813.389775,-64.718315,50.7157,445.930785,-5.704285,102.78149,816.603395,-609.493585,-3.49573,-67.128905,0,0,0
1.752,-324.98502,14.86643,-39.0246,-369.63559,-186.03647,-163.01288,-374.04172,135.31296,-167.43976,-116.47403,-379.39291,-153.19574,-4.58548,-575.28354,-48.70502,-145.08871,375.34952,-85.85397,-73.63541,528.36099,91.50714,0.46664,-169.82797,11.80243,-0.46664,169.82797,-11.80243,-106.32877,-29.67117,425.1839,-85.52231,-68.65957,812.90167,-68.4473,50.66666,445.09326,-12.8345,102.68973,816.21295,-609.34988,-4.04684,-68.31378,0,0,0
1.756,-324.968325,14.70532,-39.42118,-369.269525,-186.0672,-163.34195,-373.735105,135.21777,-167.78507,-116.170225,-379.79535,-152.64225,-4.692805,-575.67414,-47.70627,-144.409945,375.00744,-85.67105,-73.179255,527.59637,92.11203,0.487855,-169.87396,11.33658,-0.487855,169.87396,-11.33658,-108.676455,-29.78436,424.61691,-89.967955,-68.9975,812.3757,-72.137385,50.62842,444.18185,-19.880735,102.63367,815.72006,-609.234925,-4.57013,-69.46805,0,0,0
1.76,-324.97455,14.554015,-39.829685,-368.90576,-186.100405,-163.692355,-373.47485,135.142705,-168.143645,-115.94281,-380.190125,-152.108365,-4.83514,-576.053035,-46.767185,-143.77359,374.674685,-85.519075,-72.7818,526.835845,92.684235,0.51349,-169.914735,10.871555,-0.51349,169.914735,-10.871555,-110.98553,-29.902765,424.023225,-94.31158,-69.313045,811.805325,-75.789,50.599365,443.192415,-26.83844,102.614865,815.122715,-609.15033,-5.065305,-70.596645,0,0,0
1.764,-325.00089,14.403875,-40.2562,-368.54282,-186.148985,-164.06894,-373.26169,135.088685,-168.51889,-115.78763,-380.581725,-151.60239,-5.01407,-576.424375,-45.88876,-143.18876,374.346655,-85.41297,-72.44169,526.075595,93.21292,0.54538,-169.951475,10.41861,-0.54538,169.951475,-10.41861,-113.25797,-30.030335,423.39364,-98.55314,-69.605105,811.18521,-79.39933,50.574525,442.12192,-33.70353,102.631715,814.41861,-609.09647,-5.537905,-71.70358,0,0,0
1.768,-325.044675,14.249085,-40.705175,-368.180115,-186.222905,-164.476165,-373.093445,135.055535,-168.911955,-115.701175,-380.976075,-151.133635,-5.228515,-576.794555,-45.069555,-142.658325,374.019585,-85.362095,-72.151485,525.312745,93.690525,0.583985,-169.983155,9.985745,-0.583985,169.983155,-9.985745,-115.493895,-30.171085,422.720185,-102.690125,-69.879455,810.512235,-82.961665,50.544675,440.970485,-40.472775,102.678285,813.608065,-609.069095,-5.998295,-72.791235,0,0,0
1.772,-325.10474,14.08475,-41.177245,-367.82001,-186.32822,-164.915155,-372.966,135.04098,-169.320305,-115.6781,-381.37912,-150.707575,-5.47656,-577.17221,-44.303955,-142.18118,373.68954,-85.367515,-71.8988,524.54547,94.115665,0.62866,-170.00656,9.579285,-0.62866,170.00656,-9.579285,-117.6947,-30.32932,421.998785,-106.71716,-70.1453,809.786135,-86.46899,50.49789,439.742135,-47.14361,102.74515,812.694955,-609.06091,-6.45999,-73.858885,0,0,0
1.776,-325.17926,13.9064,-41.668605,-367.4674,-186.46774,-165.381375,-372.87487,135.04098,-169.737205,-115.70745,-381.79501,-150.322415,-5.75787,-577.56662,-43.581755,-141.7539,373.35391,-85.422485,-71.67352,523.7735,94.492165,0.67743,-170.01926,9.206025,-0.67743,170.01926,-9.206025,-119.86383,-30.50839,421.230865,-110.62573,-70.4097,809.010105,-89.91681,50.42435,438.444855,-53.71276,102.82187,811.687965,-609.06207,-6.93692,-74.900535,0,0,0
1.78,-325.2651,13.71094,-42.172025,-367.12625,-186.64129,-165.864655,-372.81387,135.05024,-170.153475,-115.76889,-382.22406,-149.966095,-6.07345,-577.98639,-42.887905,-141.37048,373.0138,-85.515195,-71.47043,522.99884,94.825955,0.72769,-170.02118,8.873805,-0.72769,170.02118,-8.873805,-122.00424,-30.71051,420.423065,-114.4039,-70.67608,808.191745,-93.30258,50.31842,437.089995,-60.17648,102.89911,810.599575,-609.06125,-7.44287,-75.906285,0,0,0
1.784,-325.356535,13.498835,-42.679835,-366.798495,-186.846255,-166.353175,-372.775915,135.062015,-170.561305,-115.837005,-382.663755,-149.619165,-6.424045,-578.437565,-42.207485,-141.023375,372.672665,-85.632935,-71.287815,522.225035,95.122285,0.776885,-170.014225,8.590605,-0.776885,170.014225,-8.590605,-124.117765,-30.936765,419.584325,-118.037085,-70.945745,807.341765,-96.624115,50.179015,435.689245,-66.531525,102.969725,809.443575,-609.047575,-7.989565,-76.865995,0,0,0
1.788,-325.446295,13.274235,-43.185305,-366.485295,-187.076045,-166.837645,-372.752505,135.068485,-170.956295,-115.887205,-383.111085,-149.261715,-6.807135,-578.923095,-41.529785,-140.706915,372.334045,-85.765315,-71.127935,521.455695,95.382325,0.822755,-170.000975,8.363095,-0.822755,170.000975,-8.363095,-126.204225,-31.187375,418.723025,-121.510435,-71.219725,806.472045,-99.879765,50.008975,434.252325,-72.776975,103.027955,808.232545,-609.011105,-8.583435,-77.772215,0,0,0
1.792,-325.52722,13.043095,-43.684055,-366.18658,-187.321225,-167.311735,-372.7359,135.061895,-171.338715,-115.89978,-383.562075,-148.879795,-7.21643,-579.443055,-40.848605,-140.41842,372.000485,-85.906375,-70.99463,520.694335,95.603055,0.86365,-169.984435,8.195035,-0.86365,169.984435,-8.195035,-128.26196,-31.460635,417.844395,-124.81134,-71.499515,805.590365,-103.06628,49.813965,432.786405,-78.91095,103.069275,806.976225,-608.94446,-9.222775,-78.620815,0,0,0
1.796,-325.593325,12.81049,-44.172945,-365.900025,-187.57111,-167.771335,-372.718145,135.03503,-171.711275,-115.861385,-384.01325,-148.468595,-7.642155,-579.99432,-40.159885,-140.156985,371.67303,-86.054415,-70.886415,519.94434,95.780425,0.898865,-169.96771,8.088105,-0.898865,169.96771,-8.088105,-130.288635,-31.75214,416.951445,-127.932065,-71.78851,804.699125,-106.178525,49.60046,431.297455,-84.927915,103.08881,805.680455,-608.846495,-9.89594,-79.410125,0,0,0
1.8,-325.639465,12.57929,-44.648135,-365.619625,-187.8161,-168.212225,-372.692135,134.98151,-172.075865,-115.765195,-384.46429,-148.029905,-8.071965,-580.57257,-39.458005,-139.921995,371.35266,-86.211365,-70.789365,519.20795,95.914125,0.928165,-169.95355,8.043275,-0.928165,169.95355,-8.043275,-132.280825,-32.05621,416.046695,-130.869015,-72.0924,803.797305,-109.210385,49.37403,429.790705,-90.818905,103.08032,804.348205,-608.723815,-10.58221,-80.140685,0,0,0
1.804,-325.66193,12.350245,-45.10635,-365.33948,-188.048185,-168.63211,-372.65246,134.896695,-172.43436,-115.61468,-384.919165,-147.57193,-8.49506,-581.173675,-38.73843,-139.71368,371.040985,-86.38206,-70.6828,518.485505,96.0076,0.95172,-169.944675,8.06131,-0.95172,169.944675,-8.06131,-134.23614,-32.368565,415.1301,-133.62274,-72.418185,802.88132,-112.15875,49.138885,428.26834,-96.57489,103.036525,802.97849,-608.59003,-11.256565,-80.81656,0,0,0
1.808,-325.65942,12.122985,-45.546695,-365.05487,-188.261655,-169.030825,-372.59698,134.778325,-172.789365,-115.42212,-385.385315,-147.109615,-8.90527,-581.794735,-38.001585,-139.53213,370.739565,-86.572065,-70.55054,517.775875,96.064025,0.97009,-169.943665,8.141295,-0.97009,169.943665,-8.141295,-136.15369,-32.687135,414.196965,-136.19629,-72.771175,801.946225,-115.02429,48.898375,426.727415,-102.18988,102.950985,801.566345,-608.45911,-11.897275,-81.444395,0,0,0
1.812,-325.63248,11.89639,-45.96948,-364.76413,-188.45602,-169.4093,-372.52658,134.62454,-173.1427,-115.20609,-385.86996,-146.66125,-9.30167,-582.43271,-37.25159,-139.37793,370.44815,-86.78456,-70.387,517.07639,96.08588,0.98471,-169.95212,8.27991,-0.98471,169.95212,-8.27991,-138.03336,-33.01108,413.24133,-138.59513,-73.15329,800.98731,-117.81107,48.6553,425.16236,-107.66147,102.81839,800.1073,-608.3422,-12.49283,-82.02991,0,0,0
1.816,-325.58499,11.67035,-46.374055,-364.46946,-188.638,-169.764435,-372.4448,134.43628,-173.492585,-114.98966,-386.37873,-146.242095,-9.68705,-583.08197,-36.491485,-139.25376,370.16382,-87.018375,-70.19376,516.38318,96.077545,0.99814,-169.96942,8.471585,-0.99814,169.96942,-8.471585,-139.87491,-33.33869,412.260775,-140.82804,-73.56153,800.001435,-120.52372,48.41278,423.570155,-112.99088,102.63672,798.600435,-608.24662,-13.04279,-82.574245,0,0,0
1.82,-325.52387,11.445925,-46.756285,-364.17603,-188.819095,-170.086975,-372.36011,134.220155,-173.831235,-114.79779,-386.915775,-145.860045,-10.06574,-583.735105,-35.718875,-139.16516,369.882015,-87.267215,-69.97406,515.693485,96.047365,1.01398,-169.992305,8.709045,-1.01398,169.992305,-8.709045,-141.67865,-33.666385,411.258185,-142.90936,-73.989865,798.989805,-123.16791,48.174075,421.954285,-118.18146,102.409245,797.049985,-608.17682,-13.555235,-83.072325,0,0,0
1.824,-325.459475,11.22559,-47.10996,-363.890075,-189.01013,-170.3646,-372.283625,133.99066,-174.14548,-114.652215,-387.48181,-145.51303,-10.441895,-584.38415,-34.92746,-139.119625,369.59864,-87.52098,-69.727785,515.00821,96.00894,1.035035,-170.01587,8.98349,-1.035035,170.01587,-8.98349,-143.443355,-33.98877,410.24136,-144.857605,-74.43261,797.95816,-125.751095,47.94348,420.324,-123.238405,102.14319,795.46402,-608.134395,-14.04138,-83.51486,0,0,0
1.828,-325.404635,11.01187,-47.42743,-363.616725,-189.21732,-170.58673,-372.227565,133.76547,-174.42096,-114.566135,-388.07449,-145.18775,-10.820645,-585.02469,-34.11035,-139.124755,369.31076,-87.76727,-69.450895,514.33127,95.98035,1.062405,-170.03482,9.28589,-1.062405,170.03482,-9.28589,-145.164645,-34.30215,409.22113,-146.692835,-74.88779,796.91705,-128.281955,47.72415,418.68951,-128.166715,101.845,793.85223,-608.116665,-14.51273,-83.8913,0,0,0
1.832,-325.373595,10.80758,-47.700835,-363.361085,-189.4412,-170.745635,-372.202885,133.55905,-174.646155,-114.538635,-388.68619,-144.860385,-11.208195,-585.6547,-33.263465,-139.185945,369.01901,-87.992225,-69.141665,513.66934,95.979515,1.094785,-170.04471,9.607635,-1.094785,170.04471,-9.607635,-146.835145,-34.60587,408.208405,-148.435735,-75.35544,795.878385,-130.769345,47.51889,417.056915,-132.972595,101.51864,792.223475,-608.117615,-14.97995,-84.193515,0,0,0
1.836,-325.37896,10.614445,-47.922785,-363.12915,-189.677305,-170.837455,-372.21716,133.377745,-174.812805,-114.5567,-389.304505,-144.499815,-11.61004,-586.273865,-32.385615,-139.3041,368.726625,-88.180065,-68.80609,513.030025,96.021065,1.12848,-170.042175,9.941345,-1.12848,170.042175,-9.941345,-148.44476,-34.901615,407.213935,-150.10662,-75.835145,794.853945,-133.22235,47.328795,415.427495,-137.66339,101.166685,790.585635,-608.12872,-15.453795,-84.416435,0,0,0
1.84,-325.42953,10.43256,-48.08496,-362.92617,-189.91919,-170.85876,-372.27481,133.21997,-174.91296,-114.60128,-389.91455,-144.07465,-12.03073,-586.88208,-31.47729,-139.4754,368.43817,-88.31335,-68.45932,512.41995,96.11804,1.15921,-170.02466,10.28113,-1.15921,170.02466,-10.28113,-149.9819,-35.19238,406.24927,-151.72445,-76.32599,793.85523,-135.64767,47.15362,413.80176,-142.24569,100.79108,788.94653,-608.14157,-15.94287,-84.55566,0,0,0
1.844,-325.52679,10.26019,-48.179535,-362.75635,-190.16003,-170.805265,-372.37646,133.07886,-174.939915,-114.65521,-390.5039,-143.561735,-12.47357,-587.47607,-30.538915,-139.69223,368.15912,-88.375655,-68.12152,511.84299,96.284085,1.18341,-169.99072,10.621615,-1.18341,169.99072,-10.621615,-151.43573,-35.48071,405.324855,-153.30499,-76.82739,792.891505,-138.04877,46.99225,412.183625,-146.7232,100.39288,787.314725,-608.15033,-16.45282,-84.607635,0,0,0
1.848,-325.665705,10.09365,-48.19888,-362.623775,-190.39402,-170.67264,-372.520755,132.94564,-174.88748,-114.710145,-391.06565,-142.95169,-12.941345,-588.04905,-29.56863,-139.945735,367.89572,-88.35468,-67.812925,511.3002,96.53183,1.199645,-169.94162,10.95627,-1.199645,169.94162,-10.95627,-152.801695,-35.76755,404.44919,-154.860535,-77.33902,791.96994,-140.428895,46.84414,410.58139,-151.097835,99.97341,785.69992,-608.153135,-16.9863,-84.56949,0,0,0
1.852,-325.837275,9.927665,-48.136995,-362.533015,-190.616825,-170.455965,-372.706355,132.812675,-174.750515,-114.769045,-391.597655,-142.248565,-13.436645,-588.593025,-28.560095,-140.227325,367.653805,-88.242895,-67.551515,510.790765,96.870815,1.207275,-169.881225,11.276215,-1.207275,169.881225,-11.276215,-154.083495,-36.052985,403.629605,-156.399535,-77.860905,791.097625,-142.793455,46.708555,409.005465,-155.370975,99.537045,784.112765,-608.152095,-17.546085,-84.439975,0,0,0
1.856,-326.03251,9.756475,-47.989565,-362.48789,-190.827515,-170.152165,-372.931,132.675055,-174.523495,-114.84501,-392.101685,-141.466855,-13.96122,-589.103145,-27.504695,-140.52948,367.434515,-88.037065,-67.35697,510.312925,97.301575,1.20578,-169.815305,11.570985,-1.20578,169.815305,-11.570985,-155.28971,-36.337585,402.873295,-157.92484,-78.394045,790.282285,-145.14725,46.582945,407.466245,-159.54361,99.089785,782.562195,-608.15128,-18.136965,-84.220155,0,0,0
1.86,-326.243955,9.575255,-47.758485,-362.488165,-191.027525,-169.763125,-373.190795,132.530945,-174.205505,-114.953915,-392.582585,-140.627985,-14.516055,-589.579045,-26.399475,-140.845795,367.233335,-87.739025,-67.253605,509.863735,97.810365,1.193665,-169.749935,11.831725,-1.193665,169.749935,-11.831725,-156.428405,-36.622315,402.182615,-159.434025,-78.940365,789.528875,-147.491275,46.461735,405.969725,-163.617005,98.636225,781.051945,-608.154725,-18.763795,-83.915345,0,0,0
1.864,-326.466735,9.380465,-47.45297,-362.531745,-191.217985,-169.29965,-373.481565,132.380895,-173.80319,-115.111875,-393.046845,-139.75864,-15.100525,-590.024015,-25.25131,-141.170655,367.042515,-87.35594,-67.263975,509.438355,98.37295,1.169495,-169.690395,12.05441,-1.169495,169.690395,-12.05441,-157.505195,-36.908665,401.55203,-160.922185,-79.501315,788.83523,-149.824285,46.336155,404.51517,-167.590635,98.179415,779.5773,-608.168275,-19.426235,-83.5372,0,0,0
1.868,-326.697935,9.171325,-47.087195,-362.614745,-191.398745,-168.780185,-373.796995,132.226565,-173.330355,-115.332465,-393.500675,-138.887725,-15.710635,-590.442935,-24.072965,-141.499025,366.854315,-86.898345,-67.399725,509.030825,98.966525,1.132875,-169.639835,12.239225,-1.132875,169.639835,-12.239225,-158.523625,-37.197875,400.970675,-162.383245,-80.077265,788.193325,-152.144225,46.196535,403.096405,-171.461245,97.723815,778.127775,-608.200995,-20.112365,-83.101835,0,0,0
1.872,-326.935425,8.950225,-46.675145,-362.732355,-191.568635,-168.222135,-374.129695,132.070765,-172.802215,-115.626215,-393.946935,-138.041225,-16.339105,-590.840365,-22.874235,-141.826655,366.662325,-86.377305,-67.656855,508.635525,99.578825,1.084715,-169.597935,12.385895,-1.084715,169.597935,-12.385895,-159.485345,-37.491425,400.428865,-163.811035,-80.666165,787.592075,-154.450805,46.039455,401.704375,-175.223505,97.274135,776.693145,-608.264155,-20.800075,-82.625215,0,0,0
1.876,-327.17749,8.72165,-46.22726,-362.87921,-191.72537,-167.63986,-374.47199,131.91745,-172.23276,-115.99866,-394.38699,-137.23593,-16.97754,-591.21939,-21.66061,-142.15122,366.46244,-85.80293,-68.01489,508.24921,100.20877,1.02649,-169.5618,12.49106,-1.02649,169.5618,-12.49106,-160.39087,-37.79055,399.92008,-165.19983,-81.264,787.02249,-156.745,45.87204,400.32974,-178.87427,96.83103,775.26761,-608.36573,-21.46603,-82.11801,0,0,0
1.88,-327.42245,8.4903,-45.75235,-363.05105,-191.86682,-167.04556,-374.81802,131.7713,-171.63321,-116.44797,-394.82202,-136.47787,-17.6185,-591.57983,-20.43686,-142.47281,366.25244,-85.1855,-68.44089,507.87299,100.8591,0.96036,-169.52722,12.54843,-0.96036,169.52722,-12.54843,-161.24081,-38.0968,399.43759,-166.54428,-81.86651,786.47715,-159.02646,45.70533,398.96396,-182.41208,96.3902,773.84787,-608.50815,-22.09369,-81.5867,0,0,0
1.884,-327.66827,8.259855,-45.25787,-363.24365,-191.993195,-166.44867,-375.16443,131.637915,-171.013,-116.96295,-395.253205,-135.76337,-18.25616,-591.919095,-19.20801,-142.79382,366.032565,-84.53607,-68.89557,507.513525,101.52936,0.88898,-169.491485,12.55225,-0.88898,169.491485,-12.55225,-162.03656,-38.411835,398.97235,-167.84088,-82.470125,785.95001,-161.29071,45.546055,397.60114,-185.83417,95.948215,772.43036,-608.68817,-22.674225,-81.03546,0,0,0
1.888,-327.912965,8.033625,-44.74899,-363.453315,-192.106635,-165.85458,-375.510075,131.523745,-170.37827,-117.526245,-395.680605,-135.07968,-18.886965,-592.233095,-17.97818,-143.118135,365.807245,-83.86484,-69.341435,507.181025,102.21524,0.816285,-169.453675,12.5004,-0.816285,169.453675,-12.5004,-162.780525,-38.736395,398.51596,-169.086675,-83.071475,785.43643,-163.527345,45.396845,396.23733,-189.136725,95.505555,771.01211,-608.899295,-23.205145,-80.46579,0,0,0
1.892,-328.153195,7.81473,-44.228725,-363.675475,-192.20999,-165.264135,-375.855045,131.43546,-169.731295,-118.116825,-396.10135,-134.409025,-19.507935,-592.51688,-16.749355,-143.448155,365.58615,-83.178575,-69.748165,506.88443,102.912625,0.746945,-169.41324,12.396945,-0.746945,169.41324,-12.396945,-163.474605,-39.06973,398.063935,-170.277715,-83.66714,784.934965,-165.715335,45.26346,394.867825,-192.314945,95.06394,769.593045,-609.132695,-23.68796,-79.876065,0,0,0
1.896,-328.38638,7.60871,-43.697505,-363.90683,-192.30389,-164.674315,-376.20126,131.37873,-169.071655,-118.71243,-396.50677,-133.732055,-20.11795,-592.7641,-15.521235,-143.78473,365.3833,-82.480165,-70.09695,506.6294,103.620305,0.68588,-169.36896,12.250855,-0.68588,169.36896,-12.250855,-164.12271,-39.40796,397.614385,-171.40933,-84.25366,784.445685,-167.81936,45.15674,393.485355,-195.36551,94.6225,768.176275,-609.37967,-24.12518,-79.263675,0,0,0
1.9,-328.61187,7.42423,-43.155425,-364.1455,-192.38589,-164.082185,-376.55127,131.35776,-168.399935,-119.29193,-396.88321,-133.032195,-20.71771,-592.96817,-14.292995,-144.12768,365.21427,-81.771555,-70.37994,506.41824,104.338045,0.63678,-169.32059,12.073945,-0.63678,169.32059,-12.073945,-164.73053,-39.74362,397.165255,-172.47613,-84.82541,783.968355,-169.79937,45.08255,392.083345,-198.28704,94.17874,766.765235,-609.63263,-24.51956,-78.625515,0,0,0
1.904,-328.83115,7.27033,-42.60312,-364.39114,-192.45135,-163.48544,-376.9075,131.37256,-167.7186,-119.83713,-397.21808,-132.29672,-21.30954,-593.12433,-13.06406,-144.47711,365.09265,-81.05627,-70.60056,506.24878,105.06564,0.60184,-169.27057,11.87741,-0.60184,169.27057,-11.87741,-165.30563,-40.0694,396.7139,-173.47495,-85.37366,783.5004,-171.62644,45.03424,390.66153,-201.07785,93.73059,765.36258,-609.88571,-24.87592,-77.9592,0,0,0
1.908,-329.045285,7.15173,-42.041695,-364.642515,-192.49719,-162.882875,-377.270325,131.41669,-167.032905,-120.335575,-397.50525,-131.518495,-21.895145,-593.23242,-11.834475,-144.834505,365.0271,-80.340645,-70.772465,506.11243,105.801445,0.581295,-169.22327,11.670045,-0.581295,169.22327,-11.670045,-165.854495,-40.38141,396.257865,-174.402955,-85.88916,783.037415,-173.290775,44.99988,389.226375,-203.734255,93.27582,763.969415,-610.134155,-25.20252,-77.262275,0,0,0
1.912,-329.25586,7.06714,-41.473725,-364.89959,-192.52216,-162.275365,-377.63873,131.47833,-166.351045,-120.78576,-397.74774,-130.696505,-22.47754,-593.29804,-10.604285,-145.20605,365.01947,-79.633535,-70.91809,505.99618,106.541535,0.573,-169.1828,11.457735,-0.573,169.1828,-11.457735,-166.38171,-40.68042,395.795315,-175.25781,-86.36572,782.574005,-174.80017,44.97015,387.785485,-206.25097,92.8114,762.585595,-610.3761,-25.50861,-76.534765,0,0,0
1.916,-329.46539,7.0112,-40.902895,-365.16284,-192.52622,-161.665585,-378.01221,131.54342,-165.682065,-121.19696,-397.95493,-129.835995,-23.06134,-593.33127,-9.374445,-145.60287,365.0654,-78.946025,-71.06573,505.88723,107.278625,0.57318,-169.15146,11.244385,-0.57318,169.15146,-11.244385,-166.88995,-40.96946,395.325805,-176.03741,-86.80191,782.105895,-176.17133,44.93362,386.343815,-208.62311,92.33481,761.209905,-610.61273,-25.80112,-75.780215,0,0,0
1.92,-329.678135,6.978335,-40.333555,-365.434295,-192.508055,-161.057675,-378.390715,131.599065,-165.034735,-121.586705,-398.137575,-128.943235,-23.653475,-593.343015,-8.146665,-146.039365,365.156615,-78.289505,-71.245145,505.777585,108.002375,0.577665,-169.130125,11.033935,-0.577665,169.130125,-11.033935,-167.378935,-41.250735,394.851075,-176.740755,-87.201295,781.629945,-177.423125,44.875005,384.905215,-210.848415,91.846745,759.841245,-610.849275,-26.081605,-75.005435,0,0,0
1.924,-329.90015,6.96375,-39.769225,-365.71649,-192.46588,-160.455265,-378.77631,131.63495,-164.416325,-121.97522,-398.30499,-128.022275,-24.2616,-593.34222,-6.922735,-146.52872,365.28314,-77.673695,-71.48328,505.66382,108.702265,0.5824,-169.11932,10.831055,-0.5824,169.11932,-10.831055,-167.84595,-41.52325,394.375065,-177.36816,-87.57263,781.144105,-178.57178,44.77808,383.474975,-212.9281,91.3493,758.479065,-611.0929,-26.34711,-74.218685,0,0,0
1.928,-330.13852,6.962525,-39.212805,-366.01455,-192.397955,-159.862825,-379.17251,131.644655,-163.831825,-122.38437,-398.465335,-127.075965,-24.89364,-593.335935,-5.704445,-147.08014,365.433955,-77.105835,-71.79855,505.543825,109.370875,0.5831,-169.120365,10.639925,-0.5831,169.120365,-10.639925,-168.2861,-41.783755,393.903535,-177.92209,-87.926825,780.646205,-179.6307,44.629455,382.060335,-214.8685,90.840695,757.121795,-611.35092,-26.594055,-73.428255,0,0,0
