Time,LegRFlex,LegRAdd,LegRRot,LegRKnee,LegLFlex,LegLAdd,LegLRot,LegLKnee
0.82,89.94901792536898,9.990946687281074,4.038949749137247,82.09383651934708,91.60004677793485,20.535133331893753,-4.221097733060417,81.90406437255497
0.8240000000000001,90.6518973720168,10.032174583542917,4.048746144926828,82.73089209498951,92.22479489439677,20.44893882217761,-4.1346475842794135,82.455907997805
0.828,91.35264439241504,10.074159550428256,4.057968462350935,83.36370261576901,92.85750704126077,20.374519622965714,-4.0570656753605405,83.00641953525836
0.8320000000000001,92.04987833349541,10.11336964677061,4.066050045170033,83.9902791792756,93.49747532603845,20.31318127748766,-3.987174975384693,83.5549183627993
0.836,92.74224182837953,10.148375495460055,4.072393636711824,84.60672300276244,94.14244241504387,20.26538559363376,-3.9247546243923153,84.09840224429163
0.84,93.42957772601248,10.178884472656105,4.077278863006517,85.21228205808362,94.78873598955423,20.229670037439977,-3.8687594527280194,84.63401172955992
0.8440000000000001,94.11143407992921,10.20397276571354,4.080590448814599,85.80637307132079,95.43029248272403,20.2031823192414,-3.8156045549109,85.1575332407625
0.848,94.7891993589969,10.222432377920441,4.085566735847369,86.39126279706386,96.06008662030796,20.18418823049877,-3.761790609289735,85.66290459346219
0.852,95.46467069267351,10.23209435280268,4.093794330948951,86.96896752891922,96.6738491876698,20.172332969330313,-3.7038176587100287,86.1467083618293
0.856,96.14052099295023,10.231595549159117,4.10627307749035,87.54142432942733,97.27253043850274,20.169144804322443,-3.6422051592623785,86.60847263936938
0.86,96.81965501519464,10.220432078546963,4.121122229555698,88.1112140352826,97.86090635162691,20.17628122128261,-3.578292684515824,87.0529733336718
0.8640000000000001,97.50541231171482,10.198857322406495,4.1364188260822266,88.67980973043561,98.44843536908704,20.197207654382527,-3.517424835429737,87.48800833762058
0.868,98.20000103443103,10.166722429409003,4.148610754289985,89.24777085029804,99.04372021089868,20.233407167932214,-3.462595503709032,87.92079406617508
0.872,98.90366687851699,10.125725017638684,4.159162439628062,89.81384527804667,99.65106309123269,20.284242574210413,-3.4151685019712863,88.35647681810046
0.8759999999999999,99.61470236875783,10.07716986930029,4.169853280273472,90.37609305337052,100.26724679583131,20.343682977537256,-3.37105467568659,88.79372506281621
0.88,100.33140415405714,10.023045403863733,4.1835541853284335,90.9337462174881,100.88698655265799,20.40555855049621,-3.325352295298738,89.2299580795402
0.884,101.05263866482349,9.964897377412635,4.2015258321951645,91.4862568475668,101.5058736952024,20.465822333827056,-3.275147986318982,89.66224220477633
0.888,101.779070721548,9.904974086849927,4.2239905770292,92.03491810493011,102.12210856796786,20.52219002309464,-3.2197265628251444,90.0896598165653
0.892,102.51241342142652,9.84612826141999,4.250668178594748,92.5822953646003,102.73425832419929,20.57290140530019,-3.158489002374433,90.5102764675371
0.8959999999999999,103.2533413049759,9.791422807670944,4.281383834237927,93.1304400285305,103.34247040119672,20.61580667366481,-3.09305582683524,90.92354401208752
0.9,103.99873091022997,9.743194772706309,4.314306367966419,93.67791824883777,103.94496548069844,20.6487913272311,-3.023351520419831,91.32805398989787
0.904,104.74137034298194,9.703899410991935,4.3502750089255,94.21983709839265,104.53843918001147,20.670218816261684,-2.949387865111769,91.72115853048655
0.908,105.47277638513408,9.675423563752437,4.3887412412751345,94.7489518339572,105.11950485560749,20.679071484376657,-2.870485799379052,92.09991132705174
0.912,106.18824879503403,9.659238000065402,4.431347788141069,95.2602916007291,105.68534806870262,20.67533750632894,-2.7860583897040447,92.4605284981531
0.916,106.88713848237,9.655336413141772,4.479744566960975,95.75137375621622,106.23526835547376,20.66044627243294,-2.6967774684638064,92.80079963682985
0.92,107.57190360333395,9.663026315191132,4.536631057665027,96.2232307020713,106.7695652635829,20.636976625652203,-2.6026206168687915,93.12017926365075
0.924,108.24476974069825,9.677639734423737,4.603514372244065,96.67627756526444,107.28828333783822,20.609421944664646,-2.502846903770881,93.41980016618915
0.928,108.90750389898095,9.690824652557545,4.681002764021083,97.11479171748027,107.79222414340414,20.584695249721207,-2.3972692567328924,93.70151777448326
0.932,109.56223624901652,9.689429729095698,4.768466496354774,97.54259859102645,108.28207317018843,20.57056851052843,-2.284492066825959,93.96705457821704
0.936,110.21013205152882,9.6592040212992,4.864900896946182,97.96410968290867,108.75902823248458,20.574584892239734,-2.1639386907426448,94.21813820672803
0.94,110.85281555729014,9.593010894433602,4.969402188910488,98.38320144431182,109.22395041195016,20.599581821513723,-2.0353724300346756,94.45526444597843
0.944,111.49175751203343,9.494054459826849,5.080191914561951,98.80103468265042,109.68020676081483,20.643184578921264,-1.9016287222186021,94.68101344819365
0.948,112.12753142984596,9.371006002341124,5.193948432176382,99.21664423174015,110.13150509407357,20.700654923521036,-1.7664112617894427,94.89722663595697
0.952,112.75939814238629,9.232014928362668,5.307080053814568,99.62744373894452,110.58384101529492,20.769418676965188,-1.637380652830032,95.1077451982826
0.956,113.38558891970906,9.083442515808583,5.413994919202691,100.02951999582147,111.04298290558303,20.849426160892527,-1.5211880800515842,95.31594139427825
0.96,114.00425483190656,8.931800551067155,5.511596443516924,100.41930612192523,111.51359131367771,20.940282007929707,-1.4247727802589882,95.52483740259777
0.964,114.61244599569628,8.78451969481878,5.6012202525126344,100.79389937498671,111.994241275135,21.038106193089657,-1.3487014784788605,95.73383042496191
0.968,115.20720138993032,8.64780076851707,5.684782342294198,101.15241129387302,112.47897722923095,21.13617438987326,-1.2906352070792537,95.94083135079873
0.972,115.78519039915813,8.524180371169404,5.7660901352709715,101.49428598281754,112.96073104408738,21.229075591289437,-1.246133529229327,96.1423490478232
0.976,116.34426768058432,8.414468456974168,5.847757047997393,101.8190289860979,113.43376721893227,21.31356438425385,-1.212092196527497,96.33540973205363
0.98,116.88310188608737,8.319994888337565,5.932211428236502,102.12638480726581,113.89347001764126,21.387994542472644,-1.1864764513364419,96.51716973768724
0.984,117.39983414764455,8.242967886260193,6.020863478001565,102.4152173246295,114.33563635669812,21.45120013738618,-1.1677839128225735,96.68475120309861
0.988,117.89283489702045,8.184151777479622,6.114810716300766,102.68431771979112,114.75618246582677,21.502454430647955,-1.1536599212457836,96.8372096266152
0.992,118.36221127391362,8.141670434684558,6.215513615874155,102.93552245647892,115.15168871542785,21.54034441009903,-1.1396197197391347,96.973989494272
0.996,118.80770850119403,8.11176634003936,6.324382920195162,103.17037773486616,115.52082717480911,21.56523667734146,-1.1245593353733807,97.09529816555938
1.0,119.22934246143679,8.090741585017712,6.440967510475226,103.39073688959306,115.86213304217098,21.576470277560393,-1.1048407091465142,97.20212290738476
1.004,119.6260497700329,8.076514812114706,6.56609452313376,103.59670355125284,116.17553099186001,21.57370767771964,-1.0795032037868697,97.2961015876499
1.008,119.99641004329287,8.069012867566517,6.698481835474987,103.78666194117667,116.46283572744134,21.557617143468164,-1.0509857577843444,97.37801863164684
1.012,120.3389854594556,8.069306547263727,6.835329645841993,103.95763532618783,116.72820032147209,21.532285424637884,-1.0259315827371986,97.44893207068866
1.016,120.65246442282076,8.078966641085477,6.973534855446082,104.10590204167562,116.9753995246371,21.503173209115094,-1.012626938202387,97.5076598282985
1.02,120.93535668684096,8.099205514889645,7.110644972269647,104.22782136651789,117.20741443871952,21.474255966721955,-1.0187056400199752,97.55318576824622
1.024,121.18594476497825,8.13037912578522,7.244061729641256,104.32205205563675,117.42458745567194,21.447892566590813,-1.0469983368757376,97.5856008365796
