time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
113,59.19475859387944,117.38286653610824,72.86003766306084,126.90714790766616,57.09533302766948,128.2329310937035,58.580466166165245,146.8579972566935,61.12732686728827,162.176128278441,88.15806543253181,126.215557380658,106.35336433632831,151.91359669207233,109.91738122822157,176.56709084069928,75.17234670157059,172.6583244778774,73.51297624308597,201.25833613432346,84.64682093466757,228.92769903192473,95.41032245778918,171.1859997112726,102.03977711451684,202.00235626857366,108.7690497881566,228.1189951210753,55.82142355123916,114.18215859836067,62.79403205502729,113.68745607082774,9.901320426090832,18.664441322984114,73.93369563587802,108.8395319425053
114,57.65741597788348,117.72816414293982,71.6138353218898,127.13326811474852,55.87844725192206,128.65658698018473,57.077053246832115,146.61059094559437,59.17189532484629,161.36197260688084,87.1812502583029,126.24652383275169,105.63892721016204,151.97313754857024,109.04801442527726,177.08872845952848,74.2319301785655,173.08196181783785,72.63732477474166,202.0766837172588,83.3069770022847,230.41424287381028,94.72393722235154,171.31370965205699,101.49059023811802,202.65603918050527,108.75548552130485,228.39684139102368,54.38629742493541,114.47487241331494,61.180163933188325,114.04669451252983,7.3647860791342366,14.099219438023527,72.45448261799103,109.01263817857348
115,55.940812070233996,118.08103391407887,70.20221798860402,127.36645301281831,54.47163712779271,129.08806522916277,55.436726776316725,146.46395226924733,57.09622498246085,160.79926842923416,86.01044163499232,126.26852877852963,104.77327380271342,151.99676148565155,108.08335241910692,177.51809365153662,73.16732950771804,173.56835038880521,71.83949704596198,202.93450731231246,82.14043489863622,231.74837886981103,93.89940798472436,171.44525887799034,100.80908585395248,203.29625442290987,108.67489296575947,228.64449735787343,52.77110041443558,114.73846272996201,59.398816437625285,114.35161987680728,5.341015011975065,10.714072977703045,70.79487015433487,109.16218262809238
116,54.102094128729085,118.44651015514017,68.66505190584604,127.61581174490594,52.91006343843093,129.52797948225162,53.714664093729354,146.51845536605998,55.013031416769806,160.6544685167784,84.67775136507134,126.29247379531542,103.77237451695157,152.00500167769445,107.03347061100044,177.85812826035814,71.99245987684255,174.11388777134385,71.1079383524704,203.80465404279354,81.17037794338117,232.89519797575036,92.94175033846552,171.5945265774348,99.99017742061866,203.9083789608357,108.4897419867968,228.8575498311532,51.03000493279185,114.97663368124968,57.505380679125494,114.60888728788291,3.8747112239844244,8.615496838461471,69.01670395341876,109.30698252672454
117,52.2109068996519,118.83012492540355,67.04790088467826,127.89030287617217,51.24290196733524,129.9773623984357,51.96914788142451,146.8388029856651,53.02871267934433,161.02870770075157,83.22850637900864,126.33112786009889,102.66015293064082,152.0204338807283,105.91183440406839,178.12036777612926,70.72891311708261,174.70585374382134,70.43496924736412,204.6625169290397,80.39875474589599,233.83825847024417,91.87027898328522,171.77316280474614,99.041999399982,204.48749682513045,108.17009646445875,229.04477176859987,49.229197103914004,115.19492049414922,55.56360464493714,114.82729265424499,2.9682204238345924,7.824380971139745,67.19284620193152,109.47211634986841
118,50.34562982031774,119.23886346145983,65.40310431610199,128.19683242148145,49.52922660502123,130.4338498977103,50.258556312476586,147.42308985847447,51.22778136927228,161.9188626502365,81.72065310587702,126.39939055925568,101.46929418241389,152.06441299796046,104.73277953807109,178.3244241579223,69.40504580921413,175.32429376720427,69.81530617320303,205.48987354849766,79.81246059005561,234.57703050684276,90.71821531141843,171.98950710670218,97.98183628850056,205.03807893084564,107.69678231185081,229.2356422344808,47.44288021604684,115.40147525552791,53.647044896372876,115.01583383946272,2.5925733066716288,8.291749459779403,65.40083070513276,109.68178663673437
119,48.58517258805774,119.67714499166983,63.787655016797416,128.5397535004714,47.83294133934737,130.892113989644,48.647798074420336,148.23032677259658,49.68210563051894,163.2614921599786,80.21755965647165,126.51279748736398,100.23859918638874,152.1548407119249,103.51273997579396,178.4943632992801,68.05450901753927,175.94795147470555,69.24467838412765,206.2771481851242,79.3896941514013,235.1241370823236,89.52605613099162,172.25047386354169,96.83191145910058,205.5706601896273,107.0617792885077,229.47499702071494,45.74652158819279,115.60533952593205,51.83378391832613,115.18199097209252,2.694427314034818,9.90490805349085,63.714071477747986,109.95260003996127
120,46.99782346256165,120.13993629926745,62.256360312217666,128.92011811041766,46.215285806890094,131.34475728554028,47.18685682973013,149.20600664328458,48.42449988751244,164.96013622189352,78.77864961866807,126.68527905425064,99.00723983008677,152.30528649210834,102.27304164307267,178.65235692235387,66.71563590840458,176.56379689190715,68.72017244042048,207.02257889954635,79.10395586008424,235.5008107105912,88.33226047605767,172.5669425547557,95.61752392676001,206.09712835567848,106.26700003041024,229.80841946422333,44.20573949030373,115.81220728059047,50.195591336946116,115.33019376260147,3.199099068338089,12.484346134234288,62.19283512324472,110.28979835366502
121,45.635757945118606,120.60946106391684,60.855821505846095,129.3347146223444,44.72838697566621,131.7815375666233,45.88322509093124,150.27942085295902,47.414030344290545,166.87342606372778,77.454837929535,126.9277109704586,97.81041669970026,152.52478107059045,101.04089709493006,178.81471865948558,65.43104609482909,177.1726623936743,68.24120055336225,207.7300456751288,78.92735095872054,235.73275182642232,87.16854178201567,172.95718326975975,94.3684392366872,206.62831657933341,105.3247233314064,230.2710312299791,42.867784229212916,116.0213645461424,48.7917739286197,115.461023974986,4.010078117752027,15.772254217657295,60.880959716587896,110.68521119141583
122,44.53584772153818,121.05828056160135,59.623233833260414,129.77705888276418,43.41320782903266,132.19188369498133,44.72107037650183,151.3755338545863,46.57231516752682,168.84675613462673,76.28878349180086,127.2465863879317,96.67715111432949,152.81870991674154,99.84514197277251,178.9934113413629,64.24349164036114,177.78512437003275,67.80847987879233,208.40566966990013,78.8333247637691,235.84730066765545,86.05999221642685,173.44171965932026,93.12127956247073,207.1743175489758,104.25966515573947,230.88098530585344,41.76147856130472,116.22584242290218,47.666135752404855,115.57225045363407,5.0055867424891805,19.4140533043242,59.80779138691529,111.11959172745011
123,43.71832789671698,121.45724049263369,58.58804429384712,130.23866677593702,42.298700905091025,132.56756860372252,43.69495639041508,152.43426838891173,45.83979401795169,170.75870421964066,75.31532752818879,127.64219191723024,95.62988079138823,153.1897262061457,98.70926207491168,179.19914416608816,63.1880755046007,178.41143822609453,67.42111602068701,209.053661316506,78.79697217748442,235.87162981632642,85.0260797176304,174.03223904629903,91.91900361498615,207.7458219668567,103.11046901722416,231.63206945253907,40.90099647454013,116.41468642387892,46.841151809021525,115.66122251423106,6.0329262253816225,22.934948904746133,58.9896170535102,111.56891860766974
124,43.18577062823807,121.78353794115242,57.77294061733448,130.70739946542514,41.401315702210724,132.90074263798104,42.81419759726473,153.41112299064721,45.190306801577435,172.52616492537427,74.55925763127303,128.1067923863921,94.68676786787697,153.6360044583954,97.6506599183961,179.44102232481336,62.28754205708415,179.0520028957396,67.0750211128251,209.67343977903053,78.79422306457512,235.8317925256102,84.0818442033837,174.723040736757,90.80665158492194,208.3532317075571,101.92883629652044,232.4907837807322,40.28806151755747,116.57632898519383,46.31602768376972,115.7269236881233,6.916467744557398,25.76883676416057,58.42948272638506,112.00882279733815
125,42.92657891828963,122.02528671413637,57.1912922369495,131.16624864059693,40.72572237056911,133.18227242451445,42.09154530675436,154.26992019006676,44.62464830707507,174.09183179008585,74.03121419930075,128.62439491698677,93.86456091130722,154.1478955066573,96.68530383445653,179.7248814405605,61.55210630959189,179.6942807713226,66.76263951617153,210.25854887725174,78.80164133455868,235.75247601489173,83.23962508659899,175.49032387484166,89.82404851308203,209.00240576356137,100.77276921082172,233.4060308567929,39.91355251308726,116.70314489909796,46.07289948085204,115.77203394482594,7.510757639299761,27.452152767131125,58.11746326097881,112.41722082916137
126,42.91865826576066,122.18332317530552,56.84302168042173,131.59695227474802,40.266065606630946,133.40474512954654,41.53519747915108,154.98211766353188,44.15975516416554,175.41919625699262,73.72523234660973,129.17268383841017,93.17972049758203,154.70627238769782,95.83061422148923,180.05472215415605,60.98090482554139,180.31724018388414,66.47125716303889,210.7958172290949,78.79646563172035,235.65722660194726,82.51225659236027,176.2972669810137,88.99890461713633,209.69062517955825,99.69573679408093,234.32563266547913,39.7594916077144,116.79566977067351,46.08469311561231,115.80504220909202,7.770533757912934,27.87706186899148,58.03228132109123,112.77754043373712
