,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
59,338.848,338.893,291.835,412.435,244.691,412.613,191.794,512.52,174.157,421.298,338.932,409.528,392.003,447.751,356.537,377.121,294.677,641.944,362.28,827.382,268.26,977.511,338.99,627.358,359.498,812.728,291.741,951.075,321.329,324.177,338.951,321.262,288.881,335.905,296.35,277.534
60,341.767,339.005,291.845,412.504,244.788,415.439,191.797,512.491,176.954,415.482,338.892,409.569,391.87,456.543,362.323,380.046,297.698,647.845,362.289,833.157,268.293,977.47,338.894,641.963,359.44,812.79,291.756,951.084,330.073,324.246,341.742,333.001,291.807,335.888,295.771,278.674
61,341.969,341.964,291.801,412.645,244.818,415.506,194.761,515.468,177.038,412.386,338.84,412.488,388.987,453.646,362.448,377.202,297.679,647.9,362.279,833.188,268.308,977.487,338.818,642.0,356.57,815.637,291.798,951.092,338.745,335.856,340.822,334.683,294.788,335.926,295.547,279.95
62,347.692,341.803,291.787,412.644,244.812,415.4,197.721,509.69,179.995,403.622,338.79,412.561,388.837,456.476,365.312,371.249,294.805,650.841,359.545,833.205,268.283,977.528,330.128,644.993,347.803,815.665,291.758,951.071,339.014,330.083,341.226,338.543,300.62,335.878,295.676,281.363
63,356.537,339.028,291.941,412.547,247.8,412.427,200.524,500.788,185.936,391.867,338.789,415.386,388.847,459.488,368.361,368.455,294.726,647.924,359.404,830.362,268.275,977.528,324.174,644.969,347.79,815.666,291.759,951.093,341.94,327.182,341.644,342.223,303.586,335.855,296.159,282.912
64,353.658,341.921,294.724,409.618,259.437,406.646,200.633,471.312,197.773,365.346,332.992,412.604,386.087,459.61,377.177,365.446,294.754,647.926,353.594,824.475,268.257,977.543,318.43,644.984,347.764,815.597,291.73,951.127,344.858,330.135,342.073,345.721,312.326,330.078,296.997,284.599
65,356.582,341.768,297.713,409.5,268.307,406.496,224.275,468.373,240.665,320.037,332.961,412.49,388.823,459.599,386.123,365.495,291.785,639.038,344.895,815.721,268.259,977.535,315.388,630.258,347.697,812.609,291.662,951.09,344.9,324.186,342.515,349.039,315.348,324.245,298.188,286.421
66,353.674,341.763,297.805,406.501,271.23,392.006,271.238,500.728,307.342,309.032,330.061,412.372,386.046,462.506,394.806,368.314,288.823,624.446,341.993,812.764,268.263,977.542,315.242,624.339,341.986,809.821,288.883,951.047,347.706,321.353,342.969,352.176,318.377,321.331,299.733,288.381
67,362.292,338.952,306.522,400.657,280.087,385.896,318.28,371.308,341.746,330.109,332.983,415.378,388.814,462.54,409.392,368.437,291.704,624.379,341.837,812.689,268.347,977.533,315.302,621.433,341.845,809.649,288.912,951.09,356.56,321.34,343.435,355.132,330.02,321.24,301.633,290.476
68,362.477,338.773,315.404,394.794,294.844,374.251,335.975,365.351,338.818,338.878,333.041,412.534,385.993,462.453,415.528,365.527,285.981,621.337,338.972,806.853,268.378,977.519,309.456,618.401,338.878,792.09,288.827,951.039,359.519,318.47,343.914,357.906,333.035,318.476,303.886,292.709
69,365.293,341.94,318.239,409.648,300.696,394.877,330.047,347.775,324.209,303.639,335.913,424.196,385.899,462.495,421.365,383.051,285.894,621.355,335.91,803.859,268.376,977.558,297.75,621.333,333.044,789.182,288.828,950.939,362.365,327.184,344.405,360.5,335.968,324.285,306.493,295.078
70,369.558,339.961,318.441,400.703,303.629,385.88,347.727,347.772,362.413,312.412,338.819,412.55,380.138,474.313,433.018,388.868,280.05,609.672,330.077,792.19,268.365,977.546,306.569,615.532,333.022,789.153,288.769,950.945,363.484,321.141,344.909,362.913,362.329,321.274,309.454,297.584
71,374.244,335.992,321.3,391.907,309.523,371.277,359.458,318.392,362.491,271.168,338.889,412.481,374.278,477.196,436.075,388.9,277.164,603.81,321.221,792.157,268.384,977.566,300.685,609.655,321.362,789.111,285.989,950.897,365.337,318.276,345.425,365.145,335.955,315.48,312.769,300.226
72,377.719,333.679,318.396,380.108,318.22,362.405,380.063,335.947,391.889,288.828,330.062,403.625,362.476,480.156,424.206,430.143,277.136,600.754,318.272,789.166,268.379,977.536,294.758,600.758,318.443,789.112,285.956,950.934,368.975,317.352,345.953,367.196,356.624,315.268,316.439,303.005
73,381.359,332.061,318.434,365.427,327.127,359.46,409.482,347.759,430.075,312.39,306.593,371.299,362.485,480.079,424.2,439.028,277.08,591.986,315.396,786.156,268.391,977.48,291.849,589.029,318.336,786.1,288.766,950.923,372.78,317.395,346.493,369.066,362.434,315.341,320.462,305.92
74,384.53,332.199,321.211,362.492,338.987,359.54,418.408,359.415,444.843,294.867,297.802,365.397,321.287,480.078,394.827,459.631,280.082,591.933,312.443,783.266,268.306,977.519,274.202,583.191,315.259,783.244,285.93,950.947,377.292,318.731,347.046,370.755,365.365,318.219,324.221,309.467
75,387.232,334.092,321.307,362.577,347.77,362.406,436.004,385.873,397.795,353.609,294.856,365.377,312.382,477.257,322.106,488.087,283.044,586.121,309.416,777.397,268.216,977.535,262.435,583.126,309.42,777.346,280.112,948.113,382.51,321.358,347.611,372.263,368.38,318.355,330.093,312.396
76,388.92,338.891,327.193,365.299,362.358,362.545,441.912,403.638,436.052,359.54,294.759,365.381,308.69,484.174,262.215,514.236,280.026,580.179,297.799,777.395,268.244,977.532,268.257,577.266,303.593,774.481,280.1,948.093,388.99,324.232,348.189,373.59,374.22,318.473,336.007,315.248
77,391.867,341.897,330.094,365.529,362.464,365.537,436.144,430.029,441.915,388.97,294.725,368.284,294.885,477.226,215.103,536.856,282.948,577.318,294.843,783.171,268.191,977.567,253.607,574.345,300.639,777.413,280.067,950.857,391.919,335.912,348.779,374.736,377.219,324.278,338.984,318.208
78,394.832,350.706,335.88,368.453,365.423,371.349,436.043,447.803,503.734,456.541,294.777,368.339,294.821,480.128,180.772,555.946,277.072,577.255,294.666,780.366,268.193,977.526,250.604,574.283,297.731,771.488,280.093,948.071,397.748,339.029,349.381,375.702,383.005,332.967,344.732,319.599
79,406.49,356.536,335.974,383.031,371.289,386.081,435.935,474.322,491.94,512.53,291.875,374.178,300.695,477.257,159.22,571.506,280.038,577.29,294.639,783.32,268.17,977.602,247.647,574.255,294.826,774.405,280.101,948.072,406.56,341.831,349.996,376.486,386.129,338.801,347.775,318.466
80,409.481,362.49,338.932,386.027,385.844,394.877,433.119,491.925,483.163,553.66,291.88,374.209,306.56,468.371,150.448,583.536,280.07,577.257,291.939,786.151,268.148,980.42,247.592,571.414,294.843,771.539,282.942,950.843,409.585,350.635,350.623,377.089,391.864,341.941,359.455,324.265
81,406.16,364.689,341.732,391.839,386.041,409.6,424.226,521.399,456.659,597.9,291.88,380.147,300.678,480.097,154.455,592.037,285.938,580.247,294.713,786.161,265.391,980.469,244.853,574.285,294.885,771.544,280.064,950.851,407.632,363.95,351.262,377.512,397.788,353.571,362.367,336.024
82,407.437,374.276,341.839,406.551,388.878,421.319,412.606,542.0,433.172,633.202,294.694,386.013,291.841,486.036,171.242,597.008,285.902,586.086,294.898,786.09,265.382,983.33,244.733,574.389,297.759,780.291,280.096,950.868,410.864,374.434,351.913,377.753,403.671,362.401,362.506,341.792
83,412.589,388.998,341.865,409.529,389.075,430.052,406.626,553.635,406.632,642.061,294.673,388.92,244.83,486.13,200.765,597.795,288.898,591.931,303.562,780.352,265.363,983.378,241.855,580.184,303.574,774.456,282.988,950.892,415.419,382.964,352.577,377.814,406.609,368.423,365.301,347.779
84,418.34,406.473,341.993,412.587,394.82,436.097,391.832,562.576,380.161,644.986,294.732,389.1,247.665,462.5,217.971,590.375,291.712,597.819,309.509,786.084,265.318,983.365,238.846,583.181,309.488,777.385,282.978,950.9,427.161,388.861,353.254,377.693,409.605,383.007,365.49,362.326
85,418.105,415.482,344.83,418.434,397.769,444.882,385.984,571.308,362.358,650.835,294.765,394.78,221.29,483.085,197.664,568.39,291.729,600.743,315.208,783.25,265.328,983.339,235.952,589.005,312.409,771.466,285.866,950.849,430.426,395.251,353.942,377.392,412.485,386.119,368.346,362.506
86,418.491,424.569,347.709,430.031,397.811,456.583,377.194,574.34,338.999,662.657,297.661,394.894,221.226,459.66,168.221,527.251,291.739,603.813,315.357,789.092,265.328,983.351,238.864,591.957,315.297,783.202,288.774,950.907,435.128,400.792,354.643,376.909,412.497,391.886,374.261,365.46
87,418.83,432.599,350.635,430.179,400.722,459.48,368.381,574.36,321.252,650.926,300.615,394.875,224.08,450.702,156.416,503.709,283.003,606.719,318.185,789.126,265.343,980.523,238.824,594.903,318.24,786.169,285.955,950.909,439.248,405.789,355.357,376.246,415.421,406.614,380.073,368.438
88,419.121,439.572,353.652,433.084,400.728,462.478,365.568,574.445,324.212,648.024,306.523,400.669,224.105,435.976,150.596,483.268,282.975,612.618,321.229,792.131,268.113,980.419,238.833,600.741,306.528,786.085,285.985,950.939,442.787,410.241,356.082,375.402,415.422,409.551,382.954,380.056
89,419.365,445.488,353.673,435.903,400.738,465.465,368.403,574.448,330.104,647.845,306.589,403.634,224.25,433.015,150.423,477.276,283.055,618.487,324.231,792.203,265.397,980.481,230.069,600.904,303.58,786.144,285.974,950.854,445.745,414.147,356.82,374.377,415.379,409.611,382.989,383.0
