time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,327.802,196.429,345.133,187.23,325.526,176.85,318.655,171.098,304.797,191.827,368.19,197.611,383.16,217.233,383.16,243.651,342.806,217.24,328.977,215.999,320.948,244.881,326.648,279.415,354.342,222.967,345.112,257.508,338.218,292.1,327.814,190.691,0,0,327.877,191.818,347.444,195.288,333.593,303.631,340.498,304.789,337.092,295.566,318.651,290.96,316.312,288.62,327.862,280.593
31,326.691,198.723,345.135,188.359,322.079,175.711,315.154,180.339,303.643,194.138,370.468,198.71,383.167,217.245,383.117,242.535,342.824,217.188,328.976,214.88,320.912,244.877,326.617,279.447,354.37,221.786,345.146,254.107,338.234,292.107,0,0,0,0,327.816,194.128,350.887,197.554,334.71,303.638,340.509,304.781,337.102,295.553,318.637,290.958,316.265,288.628,327.845,281.712
32,335.879,214.888,345.076,189.56,318.653,178.001,308.242,189.537,300.198,196.423,371.641,199.901,383.187,218.34,383.168,243.661,345.145,215.985,330.154,211.435,322.093,243.71,326.639,279.426,360.098,217.175,345.172,252.962,338.207,292.14,330.152,206.775,337.114,209.12,327.785,192.988,352.031,198.707,334.721,305.908,340.511,305.942,337.056,296.723,318.673,290.948,316.306,288.617,327.843,281.69
33,335.849,210.282,343.949,187.186,318.676,174.551,308.205,190.666,300.179,197.567,370.493,196.407,383.169,217.204,383.165,242.561,343.957,216.046,329.021,214.872,322.059,244.909,326.624,279.446,355.473,218.337,345.139,254.082,338.233,292.114,328.998,204.496,337.115,206.847,326.684,189.565,348.567,190.659,334.715,304.774,340.503,305.914,337.087,295.57,318.666,290.96,316.288,288.636,327.835,281.7
34,335.866,209.142,343.972,190.666,318.635,175.692,309.413,186.064,301.323,196.421,372.745,199.916,382.042,217.224,383.112,243.641,345.174,214.861,330.152,209.121,322.077,243.67,325.548,280.519,362.401,214.901,346.253,250.615,338.227,290.954,332.463,205.66,338.213,207.932,327.795,194.143,349.747,198.777,333.607,303.635,340.526,304.775,337.059,293.246,318.602,292.099,314.01,289.761,327.822,281.737
35,335.898,206.794,345.158,184.917,323.226,176.836,318.608,169.931,303.62,194.139,371.643,193,382.025,217.144,382.041,237.953,343.979,215.987,329.003,212.574,323.234,244.806,326.649,279.385,355.516,217.222,345.161,252.948,338.196,293.279,329.008,201.047,338.22,205.632,326.705,189.477,348.598,189.552,333.588,305.952,339.365,307.082,337.065,297.858,319.747,290.959,316.319,288.616,327.858,280.57
