,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
14,0.0,0.0,217.213,160.72799999999998,243.678,160.708,254.092,197.58700000000002,263.285,219.48,192.984,161.811,180.328,196.44400000000002,195.293,216.028,239.09,228.7,249.475,272.498,243.64,320.903,210.274,229.87900000000002,218.335,270.187,225.295,307.087,0.0,0.0,0.0,0.0,228.71599999999998,130.722,205.635,133.042
15,0.0,0.0,217.185,160.654,243.632,159.579,254.02700000000002,197.611,263.335,220.66099999999997,191.81599999999997,160.69799999999998,180.345,195.262,194.127,210.28099999999998,237.94299999999998,225.282,249.449,269.072,240.22799999999998,316.27299999999997,209.16,226.39700000000002,217.243,265.60400000000004,226.396,305.94,0.0,0.0,0.0,0.0,227.56799999999998,130.718,206.74900000000002,132.989
16,0.0,0.0,216.076,158.377,241.387,157.241,252.915,196.445,263.251,218.38400000000001,190.679,159.51,181.46400000000003,190.65599999999998,195.264,207.984,236.762,222.968,250.607,262.08299999999997,239.09599999999998,308.26,209.132,225.239,218.331,266.758,226.382,307.072,0.0,0.0,0.0,0.0,227.554,126.145,205.628,130.752
17,0.0,0.0,217.138,153.834,240.22400000000002,153.77200000000002,252.875,192.96,263.281,219.489,191.845,157.25,182.614,189.575,198.7,207.93099999999998,237.953,220.628,251.726,255.24599999999998,236.81599999999997,301.317,210.25900000000001,222.968,217.248,264.426,225.278,301.317,0.0,0.0,0.0,0.0,226.467,124.96,205.618,127.31
18,0.0,0.0,216.04,152.627,236.828,151.532,250.58599999999998,190.71,260.965,220.657,191.833,152.694,184.90400000000002,189.47400000000002,198.725,203.334,236.765,217.235,251.753,252.87900000000002,239.102,299.057,209.145,219.50400000000002,217.24099999999999,261.006,225.19099999999997,300.145,0.0,0.0,0.0,0.0,225.285,124.943,203.377,125.025
19,0.0,0.0,216.054,151.496,236.793,151.464,250.583,189.52900000000002,259.802,219.514,194.114,152.59799999999998,186.06900000000002,188.31599999999997,199.90400000000002,201.035,235.68,216.025,251.782,244.899,242.56599999999997,296.695,209.123,217.172,217.22299999999998,257.538,224.11900000000003,300.152,0.0,0.0,0.0,0.0,226.382,123.82799999999999,205.63,124.965
20,0.0,0.0,216.03,151.422,235.688,150.356,249.472,188.37900000000002,257.54400000000004,220.65099999999998,194.123,151.45600000000002,184.89700000000002,181.46,198.75,197.636,235.65400000000002,213.75,250.632,244.83599999999998,241.389,289.809,209.12900000000002,216.012,217.234,259.82,225.19400000000002,300.147,0.0,0.0,0.0,0.0,226.405,123.818,206.75400000000002,123.87
21,0.0,0.0,216.03799999999998,150.327,235.655,150.303,247.169,188.385,257.515,220.649,194.149,150.358,187.235,181.445,201.053,196.41299999999998,235.63400000000001,214.861,249.449,243.72400000000002,242.518,285.172,209.13400000000001,216.003,217.22799999999998,258.686,225.19799999999998,300.17,0.0,0.0,0.0,0.0,226.465,122.648,206.75400000000002,123.848
22,0.0,0.0,216.045,149.167,235.675,149.162,246.043,187.21400000000003,254.13400000000001,220.63,194.143,149.203,188.356,180.354,205.63299999999998,194.137,235.688,211.419,246.019,242.544,243.653,279.39599999999996,210.28099999999998,213.748,218.324,254.104,225.202,300.204,0.0,0.0,0.0,0.0,226.394,121.53299999999999,206.767,123.83
23,0.0,0.0,217.153,148.04399999999998,236.803,146.904,245.99599999999998,188.358,254.095,224.06,196.435,149.185,189.481,180.297,204.525,190.703,235.649,209.145,244.908,240.234,243.658,272.561,211.429,212.565,217.229,254.07,225.202,300.13599999999997,0.0,0.0,0.0,0.0,226.46400000000003,120.376,206.79,123.801
24,0.0,0.0,217.183,148.046,237.92,149.171,244.907,188.34099999999998,252.893,220.65599999999998,197.542,148.033,190.65599999999998,180.28400000000002,207.93599999999998,188.386,234.52,210.262,243.75,237.957,243.632,271.334,211.40599999999998,211.419,218.358,251.75799999999998,225.215,297.867,0.0,0.0,0.0,0.0,227.59099999999998,121.521,207.951,123.775
25,0.0,0.0,217.222,145.738,236.804,145.759,244.864,187.206,251.74599999999998,218.364,197.637,145.727,191.85,179.18099999999998,207.99900000000002,188.321,235.578,208.00400000000002,243.74200000000002,235.662,241.389,271.33,212.597,208.00599999999997,219.47299999999998,250.62099999999998,225.22099999999998,297.855,0.0,0.0,0.0,0.0,228.717,120.37299999999999,209.128,122.679
26,0.0,0.0,218.36700000000002,144.56,237.938,144.605,244.84599999999998,186.076,251.72099999999998,218.359,198.78599999999997,143.471,196.433,179.08900000000003,209.125,186.071,234.483,209.108,244.81400000000002,234.486,240.236,271.3,213.71099999999998,207.99099999999999,220.63299999999998,249.47299999999998,225.21599999999998,294.427,0.0,0.0,0.0,0.0,231.03599999999997,119.225,209.122,122.63
27,0.0,0.0,219.476,143.474,237.93099999999998,144.585,244.825,186.075,248.31400000000002,218.38,199.93099999999998,143.464,196.46099999999998,176.861,209.114,184.93,234.493,206.783,243.715,239.07,239.088,272.474,214.87099999999998,205.676,222.929,246.014,225.18400000000003,295.569,0.0,0.0,0.0,0.0,234.42700000000002,119.20100000000001,211.418,119.228
28,0.0,0.0,220.66400000000002,143.417,237.918,144.57399999999998,244.80900000000003,186.075,247.16400000000002,217.165,204.482,142.303,197.543,171.138,211.40900000000002,180.278,234.46200000000002,206.825,242.55900000000003,236.795,241.392,271.407,214.875,205.67,219.498,245.988,222.953,289.755,0.0,0.0,0.0,0.0,234.45,118.079,214.86599999999999,116.956
29,0.0,0.0,221.796,142.314,237.958,143.422,244.81799999999998,181.477,246.047,214.872,204.49900000000002,142.25,197.59599999999998,171.125,212.575,180.283,234.511,206.77700000000002,242.519,239.071,242.549,272.514,216.041,205.638,224.058,243.703,224.101,281.783,0.0,0.0,0.0,0.0,234.43400000000003,116.917,214.895,116.912
30,0.0,0.0,224.081,142.235,240.22400000000002,142.305,243.692,181.449,246.005,213.74,206.767,141.084,198.729,171.048,213.72400000000002,180.31099999999998,232.142,206.804,232.15599999999998,242.558,235.602,272.559,212.571,203.36700000000002,219.49,242.50599999999997,221.78400000000002,275.95099999999996,0.0,0.0,0.0,0.0,235.588,116.897,216.046,115.772
31,0.0,0.0,225.19299999999998,141.10399999999998,242.49900000000002,142.281,243.675,182.605,244.88299999999998,211.40599999999998,206.77900000000002,136.534,198.732,167.63099999999997,211.44,175.687,228.738,202.208,234.445,237.94,235.65200000000002,272.509,210.262,198.726,229.87400000000002,234.467,227.544,271.368,0.0,0.0,0.0,0.0,236.77,116.927,217.25099999999998,115.773
32,0.0,0.0,225.206,141.078,241.382,142.261,243.636,180.30200000000002,244.886,209.14700000000002,206.833,136.507,198.80599999999998,165.32,215.99400000000003,173.37900000000002,232.15099999999998,199.889,236.796,234.468,237.957,271.343,210.28799999999998,196.46,226.39,231.02700000000002,226.392,267.88,0.0,0.0,0.0,0.0,236.812,115.78,217.226,114.64
33,0.0,0.0,225.22400000000002,137.678,241.385,142.235,242.55900000000003,179.125,243.74200000000002,207.985,206.858,134.218,198.808,163.06,213.738,178.01,231.016,198.771,242.517,233.321,241.391,270.216,209.13099999999997,195.274,226.378,226.41,226.433,262.15,0.0,0.0,0.0,0.0,241.382,114.62899999999999,219.48,114.553
34,0.0,0.0,225.25400000000002,135.359,241.387,138.821,241.363,177.96400000000003,242.558,206.757,207.968,134.154,199.90900000000002,161.88,213.743,175.671,229.865,197.56400000000002,240.243,230.99900000000002,240.22299999999998,270.226,209.097,190.678,218.325,225.248,212.583,257.512,0.0,0.0,0.0,0.0,241.38099999999997,115.723,219.495,114.546
35,0.0,0.0,225.263,135.335,240.22099999999998,137.662,239.102,174.541,243.62900000000002,205.62400000000002,209.1,133.09,201.075,161.874,215.979,176.827,231.014,197.555,243.66299999999998,233.283,242.51,271.327,209.15599999999998,189.513,222.955,220.64700000000002,217.205,254.074,0.0,0.0,0.0,0.0,243.63400000000001,114.54799999999999,221.78900000000002,113.448
36,0.0,0.0,225.25,134.232,239.078,137.648,237.928,175.69400000000002,243.646,206.767,209.104,133.036,203.352,160.753,216.054,179.16400000000002,234.482,196.452,243.627,234.43400000000003,241.407,271.339,216.03599999999997,192.998,227.544,225.265,226.421,255.266,0.0,0.0,0.0,0.0,241.405,114.556,224.06099999999998,113.43799999999999
37,0.0,0.0,225.248,134.22,237.957,136.49,236.829,171.143,241.394,202.19099999999997,209.139,133.049,203.334,161.855,216.003,180.30900000000003,234.43,195.27599999999998,243.697,234.485,241.373,271.356,214.882,189.56400000000002,226.417,222.96400000000003,224.114,252.933,0.0,0.0,0.0,0.0,242.50599999999997,114.59700000000001,222.949,113.47
