time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely,,,,,,,,,,,,,,,,,,,,,,,,,
146,-0.003987,-0.004881,0.022,-0.003187,-0.002724,0.014,-0.003137,-0.002387,0.013,-0.003302,-0.001424,0.014,-0.002805,-0.000622,0.014,-0.002958,-0.002762,0.014,nan,nan,nan,-0.002943,-0.001846,0.016,-0.003072,-0.001272,0.014,-0.00334,-0.001042,0.014,-0.001811,-0.000813,0.014,-0.001122,0.000439,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,-0.001065,0.000119,0.016,-0.002614,-0.003182,0.014,-0.002614,-0.003182,0.014,-0.002958,-0.003182,0.014,-0.002614,-0.003182,0.014,-0.000511,0.000429,0.018,-0.000498,0.000206,0.016,-0.001122,0.000275,0.015,nan,nan,nan,nan,nan,nan,-0.001163,0.000562,0.015
147,-0.003927,-0.004881,0.022,-0.003187,-0.002724,0.014,-0.003137,-0.002387,0.013,-0.003066,-0.001323,0.013,-0.002805,-0.000622,0.014,-0.002958,-0.002762,0.014,nan,nan,nan,-0.002943,-0.001846,0.016,-0.003072,-0.001272,0.014,-0.00334,-0.001042,0.014,-0.001811,-0.000813,0.014,-0.001081,0.000398,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,nan,nan,nan,-0.002614,-0.003182,0.014,-0.002614,-0.003182,0.014,-0.002958,-0.003182,0.014,-0.002614,-0.003182,0.014,-0.000511,0.000429,0.018,nan,nan,nan,-0.001122,0.000275,0.015,nan,nan,nan,nan,nan,nan,-0.001163,0.000562,0.015
148,-0.003927,-0.004881,0.022,-0.003187,-0.002724,0.014,-0.003137,-0.002387,0.013,-0.003066,-0.001323,0.013,-0.002805,-0.000622,0.014,-0.002958,-0.002762,0.014,nan,nan,nan,-0.002943,-0.001846,0.016,-0.003072,-0.001272,0.014,-0.00334,-0.001042,0.014,-0.001811,-0.000813,0.014,-0.00104,0.000398,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,-0.001065,0.000075,0.016,-0.002614,-0.003182,0.014,-0.002576,-0.003182,0.014,-0.002958,-0.003182,0.014,-0.002614,-0.003182,0.014,-0.000511,0.000429,0.018,nan,nan,nan,-0.001122,0.000275,0.015,-0.000363,0.000576,0.018,-0.000589,0.000685,0.015,nan,nan,nan
149,-0.003927,-0.004881,0.022,-0.003149,-0.002724,0.014,-0.003137,-0.002387,0.013,-0.003263,-0.001424,0.014,-0.002805,-0.000622,0.014,-0.002958,-0.002762,0.014,nan,nan,nan,-0.0029,-0.001846,0.016,-0.003034,-0.001272,0.014,-0.00334,-0.001042,0.014,-0.001811,-0.000813,0.014,-0.00104,0.000398,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,-0.001065,0.000075,0.016,-0.002576,-0.003182,0.014,-0.002576,-0.003182,0.014,-0.00292,-0.003182,0.014,-0.002614,-0.003182,0.014,nan,nan,nan,-0.000591,0.000141,0.019,-0.001122,0.000275,0.015,-0.000363,0.000576,0.018,-0.000548,0.000685,0.015,nan,nan,nan
150,-0.003867,-0.004881,0.022,-0.003149,-0.002724,0.014,-0.003137,-0.002387,0.013,-0.003263,-0.001424,0.014,-0.002805,-0.000622,0.014,-0.002958,-0.002762,0.014,nan,nan,nan,-0.0029,-0.001846,0.016,-0.003034,-0.001272,0.014,-0.00334,-0.001042,0.014,-0.001811,-0.000813,0.014,-0.00104,0.000398,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,-0.001065,0.000075,0.016,-0.002576,-0.003182,0.014,-0.002576,-0.003182,0.014,-0.00292,-0.003182,0.014,-0.002614,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001122,0.000275,0.015,-0.000363,0.000576,0.018,-0.000548,0.000685,0.015,-0.001122,0.000521,0.015
151,-0.003867,-0.004881,0.022,-0.003149,-0.002724,0.014,-0.003137,-0.002387,0.013,-0.003263,-0.001424,0.014,-0.002805,-0.000622,0.014,-0.002958,-0.002762,0.014,-0.003087,-0.002059,0.015,-0.0029,-0.001846,0.016,-0.003034,-0.001272,0.014,-0.00334,-0.001042,0.014,-0.001811,-0.000813,0.014,-0.00104,0.000398,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,-0.001065,0.000075,0.016,-0.002576,-0.003182,0.014,-0.002576,-0.003182,0.014,-0.00292,-0.003182,0.014,-0.002614,-0.003182,0.014,nan,nan,nan,-0.000591,0.000141,0.019,-0.001122,0.000275,0.015,-0.000363,0.000576,0.018,-0.000548,0.000685,0.015,-0.001153,0.000556,0.016
152,-0.003807,-0.004881,0.022,-0.003149,-0.002724,0.014,-0.003137,-0.002387,0.013,-0.003263,-0.001424,0.014,-0.002767,-0.000622,0.014,-0.002958,-0.0028,0.014,nan,nan,nan,-0.002856,-0.001846,0.016,-0.003034,-0.001272,0.014,-0.00334,-0.001081,0.014,-0.001811,-0.000813,0.014,-0.00104,0.000398,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,-0.001065,0.000075,0.016,-0.002537,-0.003182,0.014,-0.002537,-0.003182,0.014,-0.002881,-0.003182,0.014,-0.002614,-0.003182,0.014,nan,nan,nan,-0.000539,0.000141,0.019,-0.001122,0.000275,0.015,-0.000363,0.000576,0.018,-0.000548,0.000685,0.015,-0.001122,0.000562,0.015
153,-0.003807,-0.004881,0.022,-0.003111,-0.002724,0.014,-0.003137,-0.002387,0.013,-0.00303,-0.001323,0.013,-0.002767,-0.000622,0.014,-0.002958,-0.0028,0.014,-0.003249,-0.002152,0.016,-0.002856,-0.001846,0.016,-0.003034,-0.001272,0.014,-0.00334,-0.001081,0.014,-0.001811,-0.000813,0.014,-0.00104,0.000439,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,-0.001065,0.000075,0.016,-0.002537,-0.003182,0.014,-0.002537,-0.003182,0.014,-0.002881,-0.003182,0.014,-0.002614,-0.003182,0.014,-0.000511,0.000429,0.018,nan,nan,nan,-0.001122,0.000275,0.015,-0.000363,0.000576,0.018,-0.000589,0.000726,0.015,nan,nan,nan
154,-0.003747,-0.004821,0.022,-0.003111,-0.002724,0.014,-0.003101,-0.002387,0.013,-0.00303,-0.001323,0.013,-0.002767,-0.000622,0.014,-0.002958,-0.0028,0.014,nan,nan,nan,nan,nan,nan,-0.003034,-0.001272,0.014,-0.00334,-0.001081,0.014,-0.001811,-0.000775,0.014,-0.001081,0.000439,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,nan,nan,nan,-0.002537,-0.003182,0.014,-0.002499,-0.003182,0.014,-0.002843,-0.003182,0.014,-0.002614,-0.003182,0.014,-0.000462,0.000429,0.018,nan,nan,nan,-0.001122,0.000275,0.015,nan,nan,nan,-0.00063,0.000726,0.015,nan,nan,nan
155,-0.003747,-0.004821,0.022,-0.003111,-0.002724,0.014,-0.003101,-0.002387,0.013,-0.003263,-0.001424,0.014,-0.002767,-0.00066,0.014,-0.002958,-0.0028,0.014,-0.003206,-0.002152,0.016,nan,nan,nan,-0.003034,-0.001272,0.014,-0.003302,-0.001081,0.014,-0.001811,-0.000775,0.014,-0.001122,0.00048,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,-0.001065,0.000119,0.016,-0.002499,-0.003182,0.014,-0.002499,-0.003182,0.014,-0.002843,-0.003182,0.014,-0.002614,-0.003182,0.014,-0.000462,0.000429,0.018,nan,nan,nan,-0.001122,0.000275,0.015,nan,nan,nan,nan,nan,nan,-0.001163,0.000603,0.015
156,-0.003747,-0.004821,0.022,-0.003072,-0.002724,0.014,-0.003101,-0.002387,0.013,-0.00303,-0.001323,0.013,-0.002728,-0.00066,0.014,-0.002958,-0.002762,0.014,-0.003206,-0.002152,0.016,nan,nan,nan,-0.003034,-0.001272,0.014,-0.003302,-0.001081,0.014,-0.001811,-0.000775,0.014,-0.001163,0.00048,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,nan,nan,nan,-0.002499,-0.003182,0.014,nan,nan,nan,-0.002805,-0.003182,0.014,-0.002614,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001122,0.000316,0.015,nan,nan,nan,nan,nan,nan,-0.001204,0.000644,0.015
157,-0.003687,-0.004821,0.022,-0.003072,-0.002724,0.014,-0.003066,-0.002387,0.013,-0.003066,-0.001323,0.013,-0.002728,-0.00066,0.014,-0.00292,-0.002762,0.014,-0.003206,-0.002152,0.016,nan,nan,nan,-0.003034,-0.001272,0.014,-0.003302,-0.001081,0.014,-0.001811,-0.000737,0.014,-0.001204,0.000521,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,-0.001065,0.000119,0.016,-0.002461,-0.003144,0.014,-0.002461,-0.003182,0.014,-0.002767,-0.003182,0.014,-0.002614,-0.003182,0.014,-0.000462,0.000478,0.018,nan,nan,nan,-0.001163,0.000316,0.015,-0.000507,0.000685,0.015,-0.000854,0.001008,0.017,-0.001457,0.000776,0.017
158,-0.003687,-0.004761,0.022,-0.003072,-0.002724,0.014,-0.003066,-0.002423,0.013,-0.003066,-0.001323,0.013,-0.002728,-0.00066,0.014,-0.00292,-0.002762,0.014,-0.003162,-0.002152,0.016,nan,nan,nan,-0.003034,-0.001272,0.014,-0.003302,-0.001081,0.014,-0.001849,-0.000737,0.014,-0.001285,0.000562,0.015,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002767,-0.003182,0.014,-0.002614,-0.003182,0.014,-0.000462,0.000478,0.018,nan,nan,nan,-0.001163,0.000316,0.015,-0.000589,0.000767,0.015,-0.000946,0.001055,0.017,-0.001503,0.000823,0.017
159,-0.003687,-0.004761,0.022,-0.003034,-0.002724,0.014,-0.00303,-0.002423,0.013,-0.003066,-0.001323,0.013,-0.00269,-0.000698,0.014,-0.00292,-0.002762,0.014,-0.003162,-0.002152,0.016,nan,nan,nan,-0.003034,-0.001272,0.014,-0.003302,-0.001081,0.014,-0.001849,-0.000737,0.014,nan,nan,nan,-0.002881,-0.001386,0.014,-0.001695,-0.001158,0.015,-0.001065,0.000163,0.016,-0.002423,-0.003144,0.014,-0.003747,-0.005001,0.022,-0.002728,-0.003182,0.014,-0.002614,-0.003182,0.014,-0.000462,0.000478,0.018,nan,nan,nan,-0.001163,0.000316,0.015,nan,nan,nan,-0.001039,0.001147,0.017,-0.001596,0.000869,0.017
160,-0.003627,-0.004761,0.022,-0.003034,-0.002724,0.014,-0.00303,-0.002423,0.013,-0.003066,-0.001358,0.013,-0.00269,-0.000698,0.014,-0.002881,-0.002762,0.014,-0.003118,-0.002152,0.016,nan,nan,nan,nan,nan,nan,-0.00303,-0.001003,0.013,-0.001849,-0.000698,0.014,-0.001596,0.00073,0.017,-0.002881,-0.001386,0.014,-0.001654,-0.001158,0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00269,-0.003182,0.014,-0.002576,-0.003182,0.014,-0.000511,0.000527,0.018,nan,nan,nan,-0.001204,0.000357,0.015,-0.000854,0.001055,0.017,-0.001065,0.001167,0.016,-0.001689,0.000915,0.017
161,-0.003627,-0.004761,0.022,-0.003034,-0.002724,0.014,-0.002995,-0.002423,0.013,-0.003066,-0.001358,0.013,-0.00269,-0.000698,0.014,-0.002881,-0.002762,0.014,nan,nan,nan,nan,nan,nan,-0.003034,-0.001272,0.014,-0.00303,-0.001003,0.013,-0.001849,-0.000698,0.014,-0.001689,0.000776,0.017,-0.002881,-0.001386,0.014,-0.001654,-0.001117,0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00269,-0.003182,0.014,-0.002576,-0.003182,0.014,-0.000511,0.000527,0.018,nan,nan,nan,-0.001204,0.000357,0.015,-0.0009,0.001147,0.017,-0.001153,0.001211,0.016,-0.001782,0.000962,0.017
162,-0.003567,-0.004761,0.022,-0.002996,-0.002724,0.014,-0.002959,-0.002423,0.013,-0.003066,-0.001358,0.013,-0.00269,-0.000737,0.014,-0.002843,-0.002762,0.014,-0.003267,-0.002287,0.017,-0.002594,-0.00189,0.016,-0.002817,-0.001181,0.013,-0.00303,-0.001003,0.013,-0.001849,-0.000698,0.014,-0.001735,0.000823,0.017,-0.002843,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.00104,0.000234,0.015,-0.002346,-0.003144,0.014,nan,nan,nan,-0.002652,-0.003182,0.014,-0.002537,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001204,0.000357,0.015,-0.000934,0.001124,0.016,-0.001196,0.001255,0.016,-0.001828,0.001008,0.017
163,-0.003507,-0.004761,0.022,-0.002996,-0.002724,0.014,-0.002924,-0.002458,0.013,-0.003066,-0.001358,0.013,-0.002652,-0.000737,0.014,-0.002805,-0.002762,0.014,nan,nan,nan,-0.00255,-0.00189,0.016,-0.002817,-0.001181,0.013,-0.00303,-0.001003,0.013,-0.001849,-0.000698,0.014,-0.001782,0.000823,0.017,-0.002843,-0.001348,0.014,-0.001654,-0.001117,0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002652,-0.003182,0.014,-0.002499,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001245,0.000357,0.015,-0.000978,0.001167,0.016,-0.00124,0.001298,0.016,-0.001875,0.001008,0.017
164,-0.003507,-0.004761,0.022,-0.002958,-0.002724,0.014,-0.002924,-0.002458,0.013,-0.003066,-0.001394,0.013,-0.002652,-0.000737,0.014,-0.002805,-0.002762,0.014,nan,nan,nan,-0.00255,-0.00189,0.016,-0.002817,-0.001145,0.013,nan,nan,nan,-0.001811,-0.000698,0.014,-0.001828,0.000869,0.017,-0.002843,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.00104,0.000234,0.015,nan,nan,nan,-0.003507,-0.005001,0.022,-0.002614,-0.003182,0.014,-0.002461,-0.003182,0.014,-0.00056,0.000576,0.018,nan,nan,nan,-0.001245,0.000398,0.015,-0.000978,0.001167,0.016,-0.00124,0.001298,0.016,-0.001875,0.001055,0.017
165,-0.003447,-0.004761,0.022,-0.002958,-0.002724,0.014,-0.002888,-0.002458,0.013,-0.00303,-0.001394,0.013,-0.002652,-0.000737,0.014,-0.002767,-0.002762,0.014,nan,nan,nan,-0.00255,-0.00189,0.016,-0.002817,-0.001145,0.013,nan,nan,nan,-0.001811,-0.000698,0.014,-0.001828,0.000823,0.017,-0.002843,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.00104,0.000275,0.015,-0.003507,-0.004941,0.022,-0.003447,-0.005001,0.022,-0.002576,-0.003144,0.014,-0.002423,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001245,0.000398,0.015,-0.000978,0.001211,0.016,-0.00124,0.001298,0.016,-0.001921,0.001055,0.017
166,-0.003387,-0.004701,0.022,-0.00292,-0.002724,0.014,-0.002853,-0.002458,0.013,-0.00303,-0.001394,0.013,-0.002652,-0.000737,0.014,-0.002728,-0.002762,0.014,nan,nan,nan,-0.00255,-0.00189,0.016,-0.002817,-0.001145,0.013,nan,nan,nan,-0.001811,-0.000698,0.014,-0.001782,0.000823,0.017,-0.002805,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.00104,0.000275,0.015,-0.003447,-0.004941,0.022,-0.003387,-0.005001,0.022,-0.002576,-0.003144,0.014,-0.002384,-0.003182,0.014,-0.00056,0.000576,0.018,nan,nan,nan,-0.001245,0.000398,0.015,-0.000978,0.001167,0.016,-0.00124,0.001298,0.016,-0.001875,0.001008,0.017
167,-0.003327,-0.004701,0.022,-0.002881,-0.002724,0.014,-0.002817,-0.002423,0.013,-0.002995,-0.001394,0.013,-0.002614,-0.000737,0.014,-0.002728,-0.002762,0.014,-0.003174,-0.002333,0.017,nan,nan,nan,-0.002817,-0.00111,0.013,-0.003263,-0.001042,0.014,-0.001811,-0.000698,0.014,-0.001735,0.000823,0.017,-0.002805,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.001081,0.000275,0.015,-0.003387,-0.004941,0.022,-0.003327,-0.005001,0.022,-0.002537,-0.003144,0.014,-0.002346,-0.003182,0.014,-0.00056,0.000576,0.018,nan,nan,nan,-0.001245,0.000398,0.015,-0.000934,0.001167,0.016,-0.001196,0.001255,0.016,-0.001828,0.001008,0.017
168,-0.003267,-0.004701,0.022,-0.002881,-0.002724,0.014,-0.002817,-0.002423,0.013,-0.002995,-0.001394,0.013,-0.002614,-0.000737,0.014,-0.00269,-0.002762,0.014,-0.003127,-0.002333,0.017,nan,nan,nan,-0.002782,-0.00111,0.013,-0.003263,-0.001042,0.014,-0.001773,-0.000698,0.014,-0.001689,0.000776,0.017,-0.002805,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.001081,0.000316,0.015,-0.003327,-0.004941,0.022,-0.003267,-0.005001,0.022,-0.002499,-0.003144,0.014,-0.002308,-0.003182,0.014,nan,nan,nan,-0.000541,0.000381,0.016,-0.001285,0.000398,0.015,-0.000891,0.001124,0.016,-0.001153,0.001211,0.016,-0.001782,0.001008,0.017
169,-0.003207,-0.004641,0.022,-0.002843,-0.002724,0.014,-0.002782,-0.002423,0.013,-0.002959,-0.001394,0.013,-0.002614,-0.000737,0.014,-0.002652,-0.002762,0.014,-0.003127,-0.002333,0.017,nan,nan,nan,-0.002782,-0.00111,0.013,-0.003263,-0.001042,0.014,-0.001773,-0.000698,0.014,-0.001642,0.000776,0.017,-0.002767,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.001081,0.000316,0.015,-0.003267,-0.004881,0.022,-0.003207,-0.004941,0.022,-0.002499,-0.003144,0.014,-0.00227,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001285,0.000398,0.015,-0.0009,0.001147,0.017,-0.001065,0.001167,0.016,-0.001735,0.000962,0.017
170,-0.003146,-0.004641,0.022,-0.002805,-0.002686,0.014,-0.002782,-0.002387,0.013,-0.002924,-0.001358,0.013,-0.002614,-0.000698,0.014,-0.002652,-0.002762,0.014,-0.003081,-0.002333,0.017,-0.002507,-0.001846,0.016,-0.002782,-0.00111,0.013,-0.003225,-0.001042,0.014,-0.001773,-0.000698,0.014,nan,nan,nan,-0.002767,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.001081,0.000316,0.015,-0.003207,-0.004881,0.022,-0.003146,-0.004941,0.022,-0.002461,-0.003144,0.014,-0.00227,-0.003182,0.014,nan,nan,nan,-0.000541,0.000381,0.016,-0.001285,0.000398,0.015,-0.000807,0.001055,0.017,-0.001022,0.001124,0.016,-0.001642,0.000915,0.017
171,nan,nan,nan,-0.002767,-0.002686,0.014,-0.002746,-0.002387,0.013,-0.002888,-0.001358,0.013,-0.002576,-0.000698,0.014,-0.002614,-0.002762,0.014,-0.003081,-0.002333,0.017,nan,nan,nan,-0.002782,-0.00111,0.013,-0.003225,-0.001042,0.014,-0.001773,-0.000698,0.014,-0.001285,0.000603,0.015,-0.002728,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.001081,0.000316,0.015,nan,nan,nan,-0.003086,-0.004941,0.022,-0.002423,-0.003144,0.014,-0.002232,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001285,0.000398,0.015,nan,nan,nan,-0.000993,0.001147,0.017,-0.00155,0.000915,0.017
172,nan,nan,nan,-0.002767,-0.002686,0.014,-0.002711,-0.002387,0.013,-0.002853,-0.001358,0.013,-0.002576,-0.00066,0.014,-0.002614,-0.002762,0.014,-0.003081,-0.002333,0.017,nan,nan,nan,-0.002782,-0.001074,0.013,-0.003225,-0.001042,0.014,-0.001773,-0.000698,0.014,-0.001204,0.000603,0.015,-0.002728,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.001122,0.000316,0.015,-0.002002,-0.003106,0.014,nan,nan,nan,-0.002384,-0.003144,0.014,-0.002232,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001285,0.000439,0.015,-0.000589,0.000849,0.015,-0.0009,0.001055,0.017,-0.001457,0.000869,0.017
173,nan,nan,nan,-0.002728,-0.002686,0.014,-0.002711,-0.002352,0.013,-0.002817,-0.001323,0.013,-0.002576,-0.00066,0.014,-0.002576,-0.002762,0.014,nan,nan,nan,nan,nan,nan,-0.002782,-0.001074,0.013,-0.003225,-0.001042,0.014,-0.001735,-0.000698,0.014,-0.001163,0.000603,0.015,-0.002728,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.001122,0.000316,0.015,nan,nan,nan,nan,nan,nan,-0.002346,-0.003106,0.014,-0.002232,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001285,0.000439,0.015,-0.000548,0.000808,0.015,-0.000753,0.00089,0.015,nan,nan,nan
174,nan,nan,nan,-0.00269,-0.002686,0.014,-0.002675,-0.002352,0.013,-0.002782,-0.001323,0.013,-0.002537,-0.000622,0.014,-0.002537,-0.002762,0.014,-0.003035,-0.002333,0.017,nan,nan,nan,-0.002746,-0.001074,0.013,-0.003187,-0.001042,0.014,-0.001735,-0.000698,0.014,-0.001122,0.000603,0.015,-0.00269,-0.001348,0.014,-0.001654,-0.001117,0.015,-0.001122,0.000357,0.015,-0.001926,-0.003068,0.014,-0.001926,-0.003144,0.014,-0.002308,-0.003106,0.014,-0.002193,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001285,0.000439,0.015,-0.000467,0.000767,0.015,-0.000671,0.00089,0.015,-0.001284,0.000818,0.016
175,nan,nan,nan,-0.002652,-0.002686,0.014,-0.00264,-0.002352,0.013,-0.002746,-0.001323,0.013,-0.002537,-0.000622,0.014,-0.002537,-0.002762,0.014,nan,nan,nan,nan,nan,nan,-0.002746,-0.001074,0.013,-0.003187,-0.001042,0.014,-0.001735,-0.000698,0.014,-0.001081,0.000603,0.015,-0.00269,-0.001348,0.014,-0.001613,-0.001117,0.015,-0.001122,0.000357,0.015,-0.001888,-0.003068,0.014,-0.001926,-0.003144,0.014,-0.00227,-0.003106,0.014,-0.002193,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001285,0.000439,0.015,nan,nan,nan,nan,nan,nan,-0.00124,0.000818,0.016
176,nan,nan,nan,-0.002463,-0.002494,0.013,-0.002605,-0.002352,0.013,-0.002746,-0.001323,0.013,-0.002537,-0.000584,0.014,-0.002499,-0.002762,0.014,nan,nan,nan,nan,nan,nan,-0.002711,-0.001074,0.013,-0.003149,-0.001042,0.014,-0.001735,-0.000698,0.014,-0.00104,0.000603,0.015,-0.00269,-0.001348,0.014,-0.001613,-0.001117,0.015,-0.001122,0.000357,0.015,-0.001888,-0.003068,0.014,-0.001888,-0.003144,0.014,-0.002232,-0.003106,0.014,-0.002193,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001285,0.00048,0.015,nan,nan,nan,-0.00063,0.000849,0.015,nan,nan,nan
177,nan,nan,nan,-0.002427,-0.002494,0.013,-0.002569,-0.002352,0.013,-0.002711,-0.001287,0.013,-0.002537,-0.000584,0.014,-0.002461,-0.002762,0.014,-0.002769,-0.002196,0.016,-0.002309,-0.001649,0.015,-0.002711,-0.001074,0.013,-0.003149,-0.001042,0.014,-0.001735,-0.000698,0.014,nan,nan,nan,-0.002652,-0.001348,0.014,-0.001613,-0.001076,0.015,-0.001122,0.000357,0.015,-0.001849,-0.003068,0.014,-0.001888,-0.003144,0.014,-0.002193,-0.003106,0.014,-0.002193,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001285,0.00048,0.015,-0.000436,0.000869,0.017,-0.00063,0.00089,0.015,nan,nan,nan
178,nan,nan,nan,-0.002427,-0.002494,0.013,-0.002569,-0.002352,0.013,-0.002675,-0.001287,0.013,-0.002537,-0.000584,0.014,-0.002461,-0.002762,0.014,-0.002769,-0.002196,0.016,-0.002268,-0.001649,0.015,-0.002675,-0.001074,0.013,-0.003111,-0.001042,0.014,-0.001735,-0.000698,0.014,-0.00104,0.000644,0.015,-0.002652,-0.001348,0.014,-0.001572,-0.001076,0.015,-0.001163,0.000398,0.015,-0.001811,-0.003068,0.014,-0.001888,-0.003144,0.014,-0.002155,-0.003106,0.014,-0.002193,-0.003182,0.014,-0.000622,0.000683,0.017,nan,nan,nan,-0.001285,0.00048,0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan
179,-0.002726,-0.00446,0.022,-0.002576,-0.002686,0.014,-0.002534,-0.002352,0.013,-0.00264,-0.001287,0.013,-0.002537,-0.000584,0.014,-0.002423,-0.002762,0.014,-0.002725,-0.002152,0.016,-0.002268,-0.001608,0.015,-0.002675,-0.00111,0.013,nan,nan,nan,-0.001735,-0.00066,0.014,-0.00104,0.000685,0.015,-0.002614,-0.001348,0.014,-0.001572,-0.001076,0.015,-0.001163,0.000398,0.015,-0.001773,-0.003068,0.014,-0.001888,-0.003144,0.014,-0.002155,-0.003106,0.014,-0.002193,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001285,0.000521,0.015,nan,nan,nan,-0.00063,0.000931,0.015,-0.001196,0.000862,0.016
180,-0.002666,-0.00446,0.022,-0.002356,-0.002494,0.013,-0.002498,-0.002352,0.013,-0.002605,-0.001287,0.013,-0.002537,-0.000545,0.014,-0.002384,-0.002762,0.014,-0.002725,-0.002152,0.016,-0.002227,-0.001608,0.015,-0.00264,-0.00111,0.013,-0.003072,-0.001042,0.014,-0.001697,-0.00066,0.014,-0.001081,0.000726,0.015,-0.002614,-0.001348,0.014,-0.001531,-0.001076,0.015,-0.001163,0.000398,0.015,-0.001773,-0.003068,0.014,-0.001888,-0.003144,0.014,-0.002117,-0.003106,0.014,-0.002193,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001285,0.000562,0.015,nan,nan,nan,-0.000671,0.001012,0.015,nan,nan,nan
181,nan,nan,nan,-0.002356,-0.002494,0.013,-0.002498,-0.002352,0.013,-0.002569,-0.001287,0.013,-0.002537,-0.000545,0.014,-0.002384,-0.002762,0.014,-0.002681,-0.002152,0.016,nan,nan,nan,-0.00264,-0.00111,0.013,-0.003034,-0.001081,0.014,-0.001697,-0.000622,0.014,-0.001122,0.000726,0.015,-0.002576,-0.001348,0.014,-0.001531,-0.001035,0.015,-0.001163,0.000439,0.015,-0.001735,-0.003068,0.014,-0.001888,-0.003106,0.014,-0.002079,-0.003106,0.014,-0.002193,-0.003182,0.014,nan,nan,nan,nan,nan,nan,-0.001285,0.000562,0.015,nan,nan,nan,-0.000712,0.001053,0.015,-0.001284,0.000949,0.016
182,nan,nan,nan,-0.002321,-0.002494,0.013,-0.002463,-0.002352,0.013,-0.002569,-0.001287,0.013,-0.002537,-0.000545,0.014,-0.002346,-0.002762,0.014,-0.002681,-0.002196,0.016,-0.002186,-0.001567,0.015,-0.002605,-0.001145,0.013,nan,nan,nan,-0.001697,-0.000622,0.014,-0.001163,0.000767,0.015,-0.002576,-0.001348,0.014,-0.00149,-0.001035,0.015,-0.001163,0.000439,0.015,-0.001697,-0.003068,0.014,-0.001888,-0.003106,0.014,-0.002041,-0.003106,0.014,-0.002193,-0.003182,0.014,-0.000622,0.000823,0.017,nan,nan,nan,-0.001285,0.000603,0.015,-0.000507,0.001012,0.015,-0.000753,0.001094,0.015,nan,nan,nan
