0,NoseX,NoseY,NoseZ,NeckX,NeckY,NeckZ,RSholderX,RSholderY,RSholderZ,RElbowX,RElbowY,RElbowZ,RWristX,RWristY,RWristZ,LSholderX,LSholderY,LSholderZ,LElbowX,LElbowY,LElbowZ,LWristX,LWristY,LWristZ,MidHipX,MidHipY,MidHipZ,RHipX,RHipY,RHipZ,RKneeX,RKneeY,RKneeZ,RAnkleX,RAnkleY,RAnkleZ,LHipX,LHipY,LHipZ,LKneeX,LKneeY,LKneeZ,LAnkleX,LAnkleY,LAnkleZ,REyeX,REyeY,REyeZ,LEyeX,LEyeY,LEyeZ,REarX,REarY,REarZ,LEarX,LEarY,LEarZ,LBigToeX,LBigToeY,LBigToeZ,LSmallToeX,LSmallToeY,LSmallToeZ,LHeelX,LHeelY,LHeelZ,RBigToeX,RBigToeY,RBigToeZ,RSmallToeX,RSmallToeY,RSmallToeZ,RHeelX,RHeelY,RHeelZ
354,0.021612511612432425,0.27761957428124645,0.3938828233105616,0.1763766582292576,0.3117827500851513,0.47467749574659623,-0.07250915508795223,0.1700787380085924,0.384479726726416,-0.17033059504485093,0.05279484157140855,0.16079742288424503,0.0,0.0,0.0,0.028755948322748973,0.47586148416763924,0.4538112318293416,-0.04043662829798514,0.6149606528883592,0.26135940357381476,-0.039934442262961625,0.6521114268939691,0.05104591430550637,0.05091287718213868,0.4334527582221295,0.025727471387440592,-0.019194672229707443,0.3445940298620011,-0.015678293741389446,-0.14641699206250017,0.3609682435472151,-0.3958493346734377,-0.26024421081259436,0.38261189470570867,-0.7746726907022572,0.0244456398236415,0.5257237285035198,0.026079788754997283,0.003335309495907994,0.5577195846570392,-0.3839609347221932,0.06212678610376158,0.5481871708453232,-0.7764523384485361,0.012394646809008767,0.26475584826170045,0.4170515196998105,0.10466251597727033,0.3033761027965066,0.43517726324314987,-0.3282265738436279,0.25979183697692443,0.39721144067243164,0.22862479687691342,0.3512774535652206,0.523039079596086,0.004820767306671289,0.4883592747727142,-0.9316468999785412,0.14666255732494943,0.5382473855683447,-0.8461385436093304,0.06872173015364418,0.5460458381344516,-0.7930679863486771,-0.2488617494504561,0.37006989722738903,-0.8974654740671257,-0.41273528849454244,0.3576464521016848,-0.9418445247815346,-0.21251964724287706,0.42257838561901834,-0.7515782351412301
355,0.024066877354137352,0.27872023372869364,0.39395076970272497,0.1803450461651574,0.31289368983775845,0.47516973180548966,-0.07078323224910478,0.17077665337245404,0.38470637372341665,-0.1696350387853814,0.05339647084727557,0.16102340253133426,0.0,0.0,0.0,0.03122622292621607,0.47679699649057544,0.4543276617182838,-0.03751245437918312,0.6150568082721454,0.2622593594547098,-0.03886456775911471,0.6537647802147415,0.05139293627142663,0.05385609046393705,0.43390267977019303,0.026442211047052203,-0.01689198331734041,0.34493270987259206,-0.014990706411526108,-0.1446609247843496,0.3615341504668668,-0.3953152075371835,-0.25651151057247096,0.3826697694736073,-0.7713443009101348,0.026589975184644177,0.5264307297437761,0.02605442049790965,0.004056933171727113,0.5578876567532717,-0.3834245835719546,0.06246758502612267,0.548406722086519,-0.7760567494670275,0.01505433362498935,0.2655684264345416,0.41706239406288925,0.1113353217941693,0.3048764805622944,0.43691710371278947,-0.31317859052458574,0.2601910104052948,0.4007411774872079,0.23155660748575826,0.3518921124162957,0.5231479089417568,0.005237774977098563,0.48875253532284607,-0.9317983451857682,0.14841084291868087,0.539374254018852,-0.8454469080023913,0.06955551667059359,0.5462284529231127,-0.7928557841511163,-0.24756507920366966,0.3709257577135665,-0.8962577480367141,-0.41371394639838166,0.3582839992515109,-0.942243724907407,-0.20915314655233733,0.42102606465087367,-0.7470230179639417
356,0.025944561680648754,0.279971971031731,0.3937998438121523,0.18366086170680637,0.31406997076162907,0.47553875136351637,-0.06958317679439427,0.1715620346577768,0.38483950629008434,-0.16964422422827669,0.05408076781349881,0.16099901995048785,0.0,0.0,0.0,0.03319680321561475,0.4779441763309076,0.4547100124060982,-0.03513044093596443,0.6153907788772206,0.2629727479857583,-0.03831323285689584,0.6555084607769271,0.05156799281643025,0.05598379784879924,0.4344569474575203,0.026872573121159107,-0.015469100027700121,0.34536502740476904,-0.014620141782536147,-0.14342783302140796,0.3621960542542062,-0.3950861617901803,-0.25324770356437537,0.3828289532005753,-0.768037818626789,0.028054376800468833,0.5273053281712309,0.025771660357530667,0.004067736022132995,0.5581839907117127,-0.3832292589576911,0.06238066130448174,0.5487036293402624,-0.7757497826051327,0.01712144753176451,0.2664109371813969,0.41692391910761717,0.11699143272295648,0.30641700592784626,0.43836811547539456,-0.2993707070319768,0.26062940126647366,0.40371614692537927,0.23388396564135017,0.352486297975445,0.5231272897422916,0.004857045923766566,0.48925750883151375,-0.9322049385956124,0.14949763271605018,0.5404700103826426,-0.844920150349294,0.06992566773959866,0.546486274919295,-0.7927068095771026,-0.24694871850675593,0.37180771776289384,-0.8952567451074537,-0.41502717603266964,0.35897536083953213,-0.9426477890443699,-0.20657087059458532,0.4198017491578788,-0.7429288019984732
357,0.027334926424737567,0.2813971838318348,0.3934910468003925,0.18638617798782442,0.315299986389943,0.47589850101007697,-0.06882774233649512,0.1724376800084192,0.3849616374700694,-0.1703924231089964,0.05485112742061038,0.16074501294676535,0.0,0.0,0.0,0.034777399859825156,0.47935039281002734,0.45503693167383924,-0.03325785784964232,0.616044716698896,0.2635170250508745,-0.03815725871408611,0.6572788917623612,0.051645323567129184,0.05731103841079734,0.43512828436178375,0.02705120907987261,-0.014917109266128489,0.3458929243752568,-0.014533387343245847,-0.14263499862083232,0.36292905903432643,-0.3950576547142926,-0.25035423261266687,0.3830940506731406,-0.7646536448890371,0.028850183682862067,0.5283862714389497,0.025303710474646985,0.003364203764819438,0.5586266174135166,-0.3834116472152356,0.06200864797026876,0.5490694733143792,-0.7754767745677802,0.01866254995602765,0.26725259706280285,0.416702439208456,0.12171651793782683,0.3080122934427546,0.4395853070479178,-0.2863025807610954,0.2610992705770758,0.4062787774269474,0.2356666351958391,0.3530110746189503,0.5230742553008642,0.003801636140002033,0.4898824315944384,-0.9327583247849109,0.1499108485924888,0.541434759422743,-0.8445122127935201,0.06992483237826272,0.5468177294599251,-0.7925223414268191,-0.2469972068054156,0.3726798437774118,-0.8944029369923503,-0.4165009193599105,0.35972681022993463,-0.9429228744319346,-0.2048544136667304,0.4190657706009791,-0.7394179696473467
358,0.028325526660034087,0.2830155511935219,0.3930811429343197,0.18857931338467393,0.3165721546295924,0.4763511829915491,-0.06844251701300573,0.17340516664300598,0.38514638902833165,-0.17190581625548285,0.05570954693619527,0.16028194204612042,0.0,0.0,0.0,0.03606674069279177,0.48105366460104293,0.45537803117563924,-0.031861146970919824,0.6170871133901005,0.263911142491148,-0.0383226076916552,0.6590175174459021,0.051688303610668666,0.05785884605547289,0.43592658691089947,0.027010925932122773,-0.01521837926111462,0.34651788001293277,-0.014696696477832831,-0.14220794329222275,0.363709249031129,-0.3951345881184517,-0.24774391088581918,0.38346793081580194,-0.7611070701199598,0.028992280275177286,0.5297056826071245,0.024718437133627407,0.001949332708385521,0.5592298704642479,-0.3840012669740028,0.06148002775274376,0.5494959215205933,-0.7751895985823021,0.019740400257237573,0.2680681639967882,0.41645805130477365,0.12559629218823803,0.30967439023659116,0.44062058361620837,-0.27351579589721187,0.2615933814513067,0.4085620432965766,0.2369610968758739,0.3534254236317071,0.5230742649252205,0.002193312568011379,0.4906324936680225,-0.933355590557363,0.1496431789217057,0.5421789433265917,-0.8441812467147352,0.06963666455469451,0.5472210872885284,-0.7922145940199419,-0.24769319735161363,0.37350906613887064,-0.893642889554904,-0.4179784892772268,0.360543071358355,-0.9429490392875431,-0.20407628614359027,0.41895653323916976,-0.7366025343744389
359,0.02898871825047506,0.28482249440473323,0.3925893632689632,0.19026499014022724,0.31787511133740304,0.4768942670619842,-0.06840896315736159,0.17445516073013878,0.3853883423801692,-0.17413845343292264,0.05664557071345753,0.1596287787632422,0.0,0.0,0.0,0.03706700068114804,0.48300849686970565,0.45572253335881496,-0.03089941876028185,0.6184642689962376,0.2641875638202954,-0.038814025312361916,0.6607061542677649,0.0516944867706682,0.05770056402444966,0.43683651877001467,0.026785917530378688,-0.0162779741246903,0.3472372401635177,-0.015071493199901323,-0.14214535063406275,0.36452147749094105,-0.3953067899398802,-0.2454335391327059,0.3839379742812737,-0.7574469342709903,0.02852711066392983,0.5312364306480967,0.024045012135516033,-0.00011514050191664528,0.5599750846731072,-0.3849634864861959,0.060795944012985215,0.5499754195933151,-0.7748984077961086,0.020384980068965292,0.26888176189845625,0.416195175458612,0.12871688505633808,0.3113924416324953,0.44149827163524274,-0.26094039075147635,0.26210898516883524,0.41061376286795104,0.23779541094233705,0.3537590855354921,0.5231089170042307,0.00014218777103723392,0.49148544042078096,-0.9339424173031482,0.14873015839801748,0.5427062294195183,-0.8439229914394175,0.0690634724495891,0.5476932321922229,-0.7917932969646286,-0.24900270298795138,0.37428794472485905,-0.8929772908408944,-0.41946106744398004,0.36141507016689167,-0.942730252675462,-0.20422706981934577,0.41941619607870356,-0.7345022321427851
360,0.029389248697144287,0.28680068732149205,0.39201533137692635,0.19145023602180053,0.31919760710183287,0.47747021270310175,-0.06873585016288573,0.1755725874980751,0.3856406699680615,-0.17700650697073006,0.057642207063616654,0.15880365651248748,0.0,0.0,0.0,0.037730229796238926,0.48512547432974235,0.4560175188309575,-0.03032795537914557,0.6200581428659636,0.2643859235236367,-0.03964334918319315,0.6623460743243609,0.051636768909418124,0.05693652539988269,0.43782947924962673,0.026411106072839245,-0.01796054481863629,0.3480461765112559,-0.015616636186410621,-0.14248419606031773,0.36535521591913284,-0.395608998095495,-0.24349566733367659,0.38448342298459476,-0.753792555119078,0.027517670915334087,0.5329201851620246,0.023292270903030918,-0.0027363319174314115,0.5608262505400643,-0.3862298800893516,0.0598901591304277,0.5505008236065156,-0.7746439619937345,0.020609526305327638,0.2697434224781797,0.4158890030587194,0.1311646476687494,0.3131435611683076,0.4422282529181304,-0.24871685116944742,0.2626456949528245,0.41243666118624794,0.23818306953434626,0.3540790349134543,0.5231049787241724,-0.00224781591079602,0.49240448148034727,-0.9344900372886262,0.14722997313896927,0.5430696999793553,-0.8437529511786159,0.06816434834504478,0.5482303158765574,-0.7913193974688968,-0.25088307283007405,0.3750225395920254,-0.8924351607994284,-0.4210340411175161,0.3623264935425126,-0.9423355442043984,-0.2052539160354425,0.4202835382625502,-0.7330884116745304
361,0.029591808834732548,0.28893269052522436,0.3913585001823592,0.1921419203203359,0.32052839353707363,0.47802099139671633,-0.06943213292000529,0.176742320936128,0.3858561801963059,-0.18042581346740025,0.058682406465228036,0.1578247011644429,0.0,0.0,0.0,0.03800805134388745,0.4873147903481633,0.4562096969069654,-0.0301020057209284,0.6217501185776872,0.2645459220402041,-0.0408224169111359,0.6639386747253229,0.051488002531691196,0.055667287999980684,0.4388767496498827,0.02592142021618292,-0.020130389680285663,0.34893984135596956,-0.016290960447788196,-0.14326179046213933,0.36619997717633596,-0.3960763584225691,-0.2420033762953367,0.38508344652967696,-0.7502638860427616,0.02602710316639579,0.5346983365908214,0.022468868071294102,-0.0058210719940654364,0.5617472043338446,-0.3877317192325213,0.05869582212115048,0.5510649933294988,-0.7744672923293044,0.02042714139487708,0.2707034066090021,0.41551446668162567,0.13302593323406198,0.31490475556261527,0.44282028240735755,-0.2369877389962274,0.2632031451215084,0.41403305175903854,0.23813744633125644,0.3544525787787332,0.5229887221217426,-0.004872833228678931,0.493352693729041,-0.9349699102783817,0.14520101480984623,0.5433228898064467,-0.8436868061640741,0.06689798566146027,0.5488284834402465,-0.7908542970374886,-0.2532915814873095,0.37571903175783905,-0.8920457677573334,-0.4227835854936339,0.36326096441113215,-0.9418345199222536,-0.20710357830805748,0.42139641237804204,-0.7323319949618138
362,0.029661089497930605,0.29120106459735523,0.3906183226094119,0.19234691232677528,0.32185622225731647,0.4784885746246428,-0.07050676631914717,0.17794923503361026,0.3859876814692006,-0.18431220952142807,0.05974911939684684,0.15671003858969534,0.0,0.0,0.0,0.03785208862991647,0.4894866382919782,0.45624577690173723,-0.030176818679047864,0.623421579709818,0.2647072598090297,-0.04236306610317696,0.6654853525802839,0.05122104014226016,0.05399340964295247,0.43994961127092913,0.025351788617088263,-0.022651807046971034,0.34991338699748076,-0.017053300994461392,-0.1445154447306789,0.3670452741231816,-0.3967440167583758,-0.24102974682429207,0.38571721452043195,-0.7469808804205802,0.02411854955412096,0.5365122753764007,0.02158345827542778,-0.009276191187724771,0.5627017823231735,-0.38940027536475585,0.05714608200123298,0.5516607885315682,-0.7744094299569427,0.01985092776616608,0.2718119751639671,0.41504649890386025,0.13438709496086518,0.31665303153400526,0.4432841150454102,-0.2258956160769215,0.2637809699931204,0.41540524809389406,0.23767191501242257,0.35494702414446766,0.5226864192336385,-0.007628998933801483,0.49429315404918156,-0.9353534960369997,0.1427016750759339,0.5435193337011354,-0.843740236627537,0.0652230778192345,0.5494838799820065,-0.7904593971751452,-0.2561855035689854,0.37638360223976924,-0.8918383800414367,-0.4247958757681313,0.36420210569866407,-0.9412967858769291,-0.20972281015336755,0.422592671012511,-0.7322039039967742
363,0.02966178152142923,0.2935883701193106,0.3897942515822344,0.19207208133206075,0.323169844876753,0.47881493386869606,-0.07196870525073851,0.1791782037798351,0.3859879821910433,-0.18858153173130857,0.06082529633702843,0.15547779465883152,0.0,0.0,0.0,0.03721396496014893,0.49155121152819753,0.4560724681301708,-0.0305076431469214,0.6249539098407652,0.2649096372691455,-0.04427713436630332,0.6669875049988767,0.05080873424589776,0.05201544814700677,0.44101934541291277,0.024737139932233736,-0.025389095256025403,0.3509619657356116,-0.017862492836857657,-0.14628246975708814,0.3678806196203013,-0.39764711894018795,-0.24064785972714836,0.38636389656077136,-0.7440634916310735,0.02185515221551539,0.538303391960675,0.02064469615055403,-0.013008519954315957,0.5636538207767761,-0.39116681993510644,0.055174087786754436,0.5522810689820276,-0.7745114060307741,0.018893987847747096,0.2731193890161182,0.414460032301953,0.1353344860577487,0.31836539580106465,0.4436295057747742,-0.21558304425663274,0.2643788038858942,0.4165555636983857,0.23679984925719955,0.35562967802379714,0.5221243420965567,-0.010412447777354112,0.4951889393230884,-0.9356122543290643,0.13979034560251755,0.5437125664637658,-0.8439289228007488,0.06309831823876615,0.5501926506005527,-0.7901960993866086,-0.2595221136844296,0.37702243205528546,-0.891842265978565,-0.4271570871368071,0.36513354033102297,-0.9407919481163258,-0.21305836508754997,0.42371016675328965,-0.7326750607715515
364,0.029658588811238788,0.29607714659931017,0.3888857554007587,0.19132438334138782,0.32445800655206536,0.47894208732980886,-0.07382674230166145,0.18041409653263882,0.3858099306749378,-0.19314955436430897,0.061893880796409326,0.15414611024532626,0.0,0.0,0.0,0.03604543788440116,0.493418740979545,0.45563652864561677,-0.031049683593612525,0.6262285540673165,0.2651927341118183,-0.04656142419727082,0.6684465135880271,0.05022423189874223,0.04983398301797967,0.4420572362823754,0.024112386487991674,-0.02820653672241459,0.35208071551393194,-0.018677374858057032,-0.14860004639004648,0.36869552749734386,-0.39882074564111547,-0.2409306925040041,0.3870026611979381,-0.7416316028924083,0.01930010419089715,0.5400130937763766,0.01966123951954229,-0.0169248519838824,0.5645671621263983,-0.3929626272048024,0.05271310069384889,0.5529186867356936,-0.7748142133921203,0.01756952414269607,0.2746758459493418,0.4137300351727904,0.135954493640379,0.3200188544927475,0.44386622135655684,-0.20619252494203308,0.2649962709686598,0.4174863314433966,0.23553471791960634,0.35656780095353025,0.5212288221521675,-0.013119321954575523,0.496003139416122,-0.935717673141972,0.1365254731265715,0.5439560921453066,-0.8442685219252694,0.0604824994710642,0.5509509225732191,-0.7901257672932961,-0.26325856617691756,0.3776416955371727,-0.8920866529664517,-0.429953268446118,0.3660388892389983,-0.9403895809724572,-0.21705692955002245,0.42458681774924817,-0.7337163561897929
365,0.02972257500240157,0.2986350152365698,0.38790256125941297,0.19017168134069717,0.3257048543011792,0.4788445652349104,-0.07602198272280623,0.18163849999559578,0.385433583063483,-0.19788779294027825,0.06293297773570267,0.1527439300660386,0.0,0.0,0.0,0.034382769814755916,0.49502619348141197,0.45491810819001677,-0.03172891874558234,0.6271709037245095,0.26558061721288556,-0.04906585570699421,0.6698577596659596,0.04947647878323201,0.04756267940853974,0.44303661092708124,0.02350111423099897,-0.030957765391888298,0.35325464194930223,-0.019459718509403305,-0.15141806778642125,0.3694802019688559,-0.40025231632539865,-0.24186688960660072,0.38761193800079813,-0.7397529884041639,0.016551384480244177,0.5415949480968341,0.018643973880729272,-0.020903881948592874,0.565409971885796,-0.39472098299566255,0.04977869775865067,0.553560941552814,-0.7753322310593039,0.015946802733118926,0.27648777374247074,0.41285622062767663,0.13636024784976064,0.321589999005944,0.444012063990114,-0.19778645098373554,0.2656258165829181,0.4182143042568516,0.23394463991844208,0.3577958061380512,0.5199691769079848,-0.01565146471757965,0.49670850184959797,-0.935661043035215,0.1330058535893045,0.5442804450448853,-0.8447585653335374,0.05740949484102049,0.5517419274362617,-0.7902834341693955,-0.26727316424384145,0.37824280328522386,-0.8925730350501937,-0.4331709947223117,0.3669003935915308,-0.9401372491187284,-0.22161489517379543,0.42510732368065907,-0.7352773714253013
366,0.02994137940078933,0.3011885145606214,0.386882417948737,0.18884938674587878,0.3268818625552936,0.4785862213266048,-0.07832348576973128,0.18282395949474115,0.38491353498411207,-0.20254583149811803,0.06390740262426957,0.15133001999246778,0.0,0.0,0.0,0.03249115617470332,0.4963842184592071,0.45398889984509283,-0.032391655988835984,0.6278275201519085,0.26605400315304706,-0.05155734575891654,0.6712015657841885,0.048644031934406126,0.045350437476357135,0.44393641656383875,0.022895805306485537,-0.033467320023834575,0.3544408593993767,-0.020179444570334437,-0.15444780640015646,0.37022675011215206,-0.40179741790068935,-0.243208426705131,0.3881681248957158,-0.7383509899450635,0.013802304202297989,0.5430360580567098,0.017609908560694217,-0.024746124495669135,0.5661623057344944,-0.3963807204645117,0.04661423850599785,0.5541798086887588,-0.7760067374144466,0.01424440927644007,0.27844139694621994,0.4119062430932582,0.13673959472897765,0.3230542796363912,0.4441068417398972,-0.1901892131830301,0.26624011904503103,0.41879621800495054,0.2322438235408259,0.3592576708720761,0.5184334532266355,-0.01792658574129435,0.4973045481716762,-0.9354881214669842,0.12944191617233405,0.5446524444151675,-0.8453542320563198,0.05412182518785426,0.5525132781362508,-0.7906318056757671,-0.2712293602878619,0.3788140354940994,-0.8932269913350106,-0.43651899203632555,0.3676965070550174,-0.9400220710881176,-0.22648907257029433,0.4252853519670348,-0.737249263081722
367,0.03040530768293767,0.30365717213699606,0.3858678148331162,0.1876214713166022,0.32795834127976603,0.47824611486988833,-0.08047338016694378,0.18394147713326955,0.3843170326771971,-0.20685243679144302,0.06477970937820227,0.14996824760304897,0.0,0.0,0.0,0.030674183971144502,0.4975160498439173,0.45293614443830627,-0.03287075257794575,0.6282656700624315,0.26658614557835164,-0.05380187166704316,0.6724559298916881,0.04781345817625424,0.043352027761483655,0.44473655852220856,0.022283649656515265,-0.035554815464512925,0.3555917245399056,-0.020807878006629643,-0.15736012984800382,0.3709276040379901,-0.4032890333818533,-0.24466607242677138,0.38864727371365826,-0.7373241307773678,0.011262359623445222,0.5443292588744704,0.016577095981705176,-0.028238605807379885,0.5668062457604595,-0.3978816208704815,0.043502155002238085,0.5547446419390001,-0.7767665702277976,0.012705516993897527,0.2804024870896256,0.4109593149144121,0.1372933278579176,0.32438695212774926,0.44419409593814446,-0.18318120513783956,0.2668084837530611,0.41929568163611886,0.23067062772223462,0.3608819428253429,0.5167300239542005,-0.01986513294406403,0.4977954016553274,-0.9352539489182331,0.12606323532421512,0.5450279520979926,-0.8460031423288679,0.05089796372933179,0.5532064898617626,-0.7911212774016129,-0.27475435407279925,0.37934142943646065,-0.8939612285012907,-0.4396578499984469,0.36840503913991535,-0.9400208798832237,-0.2314122550929375,0.42515660426218677,-0.739513264206206
368,0.031204665525382282,0.3059605155312256,0.38490124127693565,0.18675190681253656,0.32890360043995415,0.47790330512975693,-0.0822137946389514,0.18496205501437588,0.38371132238311007,-0.21053637557386928,0.06551245191359317,0.1487224804762169,0.0,0.0,0.0,0.029235440210980245,0.4984449215665291,0.45184708279711855,-0.032999065767484,0.6285526201689967,0.26715029813484825,-0.055565410745379934,0.673598849937433,0.04707132433276579,0.0417222208039707,0.44541694213175154,0.0216518372231519,-0.03703986656018335,0.3566595940466396,-0.021316343784068284,-0.15982590574671554,0.37157519585712706,-0.4045601457837565,-0.24595059539869835,0.38902543628559255,-0.7365709341633379,0.009141047010071943,0.5454673857685827,0.015563588566029973,-0.03116835206599459,0.567323874051657,-0.39916346547270337,0.040724879313718355,0.5552247950990103,-0.7775405672696071,0.011573299106728985,0.2822368157017246,0.41009464843601484,0.1382222408164681,0.32556327222367915,0.44431736791709314,-0.17654282044608513,0.26730021610507065,0.4197763040987819,0.22946341139814463,0.36259716966758915,0.5149672619367599,-0.021387554244233553,0.49818518557352154,-0.9350135658699149,0.1230993854935019,0.5453628299351999,-0.8466529163864337,0.048016383683218686,0.5537630778013731,-0.7917022449361347,-0.27747534536247526,0.3798110223849687,-0.894688453229424,-0.44224815821896346,0.3690037993566824,-0.9401105085066451,-0.23611723609514407,0.4247567822199257,-0.7419506078459032
369,0.0324297586046587,0.3080180723088414,0.38402518664458113,0.18650466499335144,0.3296869500012153,0.47763685137120665,-0.08328685791026137,0.1858566952412547,0.3831636503422233,-0.21332641459901183,0.06606818414653445,0.14765658619040656,0.0,0.0,0.0,0.028478511901111635,0.4991940675580292,0.4508089557489912,-0.03260945281202306,0.6287556371845215,0.26771971446858595,-0.056613940307932306,0.674608323870398,0.04650419722793047,0.040615787143870034,0.44595747272202857,0.020987557948459322,-0.03774208815710545,0.35759682459532904,-0.021676166868429582,-0.1615160017130433,0.3721619576803207,-0.4054437381212648,-0.24677276424808822,0.38927866444248593,-0.7359899233652347,0.007647862628564701,0.5464432739575136,0.014587438735936643,-0.03332238945378203,0.5676972726960525,-0.4001660355303085,0.03856484350678627,0.5555896219642619,-0.7782575663101248,0.011090928836172412,0.28381015431155304,0.4093914560029435,0.13972712718451666,0.326558495667841,0.4445201990089811,-0.17005445270568958,0.26768462149912203,0.4203016943413651,0.22886053350403276,0.3643318990685523,0.5132535400203941,-0.022414297560147435,0.498478023199229,-0.934822012802983,0.12077994112874935,0.5456129397686285,-0.8472511744642688,0.045755558267281185,0.5541245571436584,-0.7923251038685343,-0.2790195339207105,0.3802088516122848,-0.8953213721997995,-0.44395050630816263,0.3694705972157759,-0.9402677899609803,-0.24033680893033235,0.4241215874940634,-0.7444425270479645
370,0.03417089259730258,0.309749370035375,0.3832821403004375,0.18714371761871607,0.330277699928907,0.4775258128592336,-0.08343469870538125,0.1865963999171009,0.38274126279490883,-0.2149513206204862,0.06640945999311851,0.1468344323240529,0.0,0.0,0.0,0.0287069860484395,0.4997867217494044,0.4499090041213853,-0.03153477096613529,0.6289419878219243,0.2682676482256134,-0.05671353231341918,0.6754623496395578,0.046198643685737784,0.04018749732123312,0.4463380556226001,0.020278001774501318,-0.03748109510153913,0.35835577286172443,-0.021858672225492863,-0.1621012853637393,0.37268032161832854,-0.40577279340924405,-0.24684334760211757,0.3893830100153053,-0.735479621645319,0.006992302745309691,0.5472497586597297,0.013666698913693065,-0.034487744153011514,0.5679085237816124,-0.40082911230242846,0.03730447964778895,0.5558084763302267,-0.7788464051196009,0.011501579403465561,0.28498827444814767,0.4089289499600745,0.14200878054195082,0.32734787820389566,0.44484613054604566,-0.1634964955145745,0.2679310053332779,0.42093546131229376,0.22910035297537565,0.3660146786979701,0.511697231051184,-0.022865810810150437,0.4986780378054203,-0.9347343301983906,0.11933447667851187,0.5457341434401183,-0.8477455367976248,0.04439396069928505,0.5542324430771942,-0.7929402497880138,-0.2790141195113265,0.3805209543910702,-0.8957726920928063,-0.444425483876332,0.3697832422276533,-0.9404695572488277,-0.24380376695192138,0.42328672173841075,-0.7468702548595403
371,0.036512141209791904,0.31107846576846976,0.382712504741981,0.1889212575073259,0.33064725263765105,0.4776467502115707,-0.08241361129334313,0.18715389358756937,0.38250955276983784,-0.21515495873549184,0.06650189973623433,0.14631699466700074,0.0,0.0,0.0,0.030210124075343212,0.500246950040344,0.4492314572663618,-0.02961721775272564,0.6291783275561518,0.26876649580303036,-0.05572529895110492,0.6761400898334317,0.04623262674128244,0.04058505393478188,0.44654027257734896,0.01951228023053802,-0.036086555355728814,0.358891010874484,-0.02183595628723016,-0.16126752037959463,0.37312322878606113,-0.4053878943861769,-0.24588540181525442,0.3893160897671271,-0.7349410982384295,0.007373913580834735,0.5478806178270316,0.012819190503267583,-0.034462648553246496,0.5679412033441686,-0.40109568141122254,0.03721345943069133,0.5558524724371524,-0.7792379362977951,0.01303634930580667,0.2856443265065697,0.408782499751112,0.1452590819699446,0.3279086771178201,0.4453375307813199,-0.15665447126033116,0.2680105832813695,0.4217390632083058,0.23041030457387565,0.3675765192791556,0.5104041616298891,-0.022666814902190822,0.49878963134532234,-0.9348021282867566,0.11898181825903502,0.5456843112621328,-0.8480848400796038,0.044197085979301484,0.5540314268553246,-0.7934991949094709,-0.2771070174685579,0.380733936150665,-0.8959575169162959,-0.4433514962482213,0.36992070753438916,-0.9406923624366966,-0.24626087042938524,0.4222879845887168,-0.7491171001437947
372,0.0394126276432185,0.31202904622738514,0.3823115127337803,0.19183235562741394,0.3308129764868591,0.47802165103312844,-0.08025324397072613,0.18753970704146805,0.3824936158599187,-0.21401421161156103,0.06637809958495404,0.1461015665892712,0.0,0.0,0.0,0.032971749307216636,0.500617095306616,0.4487949600320627,-0.02689998386289374,0.629517882244173,0.26916962075292,-0.05378400290246696,0.6766427710261238,0.04657206402975533,0.041806825677369555,0.44658241895183487,0.018721432278743576,-0.03360536285661183,0.35920568885687404,-0.021597259999951168,-0.1590233939070219,0.37349480023612197,-0.4042974079567235,-0.24389923843806657,0.38908974764782617,-0.734331792517254,0.008775844820908863,0.5483503679642632,0.012057683556617176,-0.03329593269455191,0.5678115855743278,-0.4009791953865244,0.038279060737985385,0.5557314640653256,-0.7794070114222199,0.015675778028950836,0.28581282071369557,0.40894360429368676,0.14947058162432986,0.32826201132216365,0.44601128844078164,-0.1494435436298181,0.2679364549675969,0.42272631322924464,0.23278977387973124,0.369002508832747,0.509423985470693,-0.021837230486937455,0.49882338080994343,-0.9350019610437024,0.11970278132193739,0.5454658537243496,-0.8482445397461561,0.04514115429876539,0.5535361726936957,-0.7939778319778706,-0.2733934508585757,0.3808468791400179,-0.8958430095375782,-0.4408069487540766,0.36988735533899,-0.9409066254464187,-0.24767454667794775,0.4211633277642187,-0.7511116679684535
