,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
34,350.736,291.853,303.555,371.274,250.672,385.866,224.082,503.606,197.68,462.55199999999996,356.565,365.3,409.46,436.041,406.48400000000004,406.594,300.688,600.852,333.04400000000004,803.826,268.328,977.447,347.713,597.839,335.95099999999996,798.0260000000001,283.02299999999997,950.965,341.81199999999995,274.251,353.59,271.38599999999997,300.681,285.955,0.0,0.0
35,350.652,297.705,306.522,380.13,256.467,386.041,221.233,503.57099999999997,194.722,453.66900000000004,359.42400000000004,368.44,409.548,436.06699999999995,391.978,394.879,297.807,600.906,338.765,806.78,268.371,977.453,344.843,597.898,338.93300000000005,803.818,285.878,950.975,341.779,285.957,0.0,0.0,297.803,291.843,0.0,0.0
36,344.92800000000005,306.515,297.754,385.95599999999996,247.75099999999998,391.89,212.424,506.57099999999997,182.995,433.14300000000003,350.69,377.11199999999997,409.408,436.0,388.892,388.913,294.877,606.74,338.954,809.722,268.257,977.562,347.716,600.856,341.92699999999996,806.847,288.861,951.105,338.963,291.889,0.0,0.0,297.71299999999997,297.661,0.0,0.0
37,344.80300000000005,312.45599999999996,294.789,388.921,247.605,391.98400000000004,206.487,503.805,182.90200000000002,436.06699999999995,341.952,385.954,403.63599999999997,433.13,382.985,386.056,297.67900000000003,618.503,341.915,812.6010000000001,268.296,977.4839999999999,347.751,609.622,344.89599999999996,809.6619999999999,288.86400000000003,953.835,338.879,294.85200000000003,0.0,0.0,297.676,306.529,0.0,0.0
38,341.773,318.426,291.80400000000003,394.819,244.67,406.483,203.554,506.675,177.21599999999998,441.96,338.934,389.023,394.816,435.94199999999995,365.477,383.046,294.814,624.2959999999999,344.841,812.785,268.232,977.4960000000001,341.952,618.446,350.721,809.81,288.94599999999997,951.0089999999999,335.95300000000003,306.593,0.0,0.0,294.931,315.231,0.0,0.0
39,338.905,335.959,291.728,403.583,241.847,409.42,200.521,506.60400000000004,177.04,438.911,338.86699999999996,394.786,391.974,436.034,362.412,377.20599999999996,294.754,630.222,353.595,818.5880000000001,268.238,977.525,341.76099999999997,621.477,353.661,812.6419999999999,291.694,951.0880000000001,330.04,318.33099999999996,0.0,0.0,291.86400000000003,318.29900000000004,0.0,0.0
40,335.939,335.949,291.79900000000004,409.37,244.622,412.392,197.601,509.57099999999997,174.22299999999998,433.01199999999994,338.917,397.75800000000004,391.88699999999994,439.042,356.57300000000004,377.14099999999996,294.806,633.22,356.587,821.477,268.247,977.4730000000001,341.85400000000004,624.388,359.466,812.681,291.758,950.9830000000001,321.29,318.408,338.82599999999996,318.233,291.69,321.356,0.0,0.0
41,338.834,333.055,291.834,409.491,244.67,412.469,197.511,509.658,174.123,418.342,338.93199999999996,403.61199999999997,391.92400000000004,444.86,356.532,377.10900000000004,294.788,639.052,359.54400000000004,827.448,268.253,977.525,341.835,627.269,359.407,812.699,291.738,951.078,321.308,318.337,338.93800000000005,315.41200000000003,288.901,327.161,0.0,0.0
42,338.834,338.777,291.856,412.49699999999996,244.72799999999998,415.415,191.75099999999998,518.399,174.18599999999998,421.35,338.941,409.586,391.92900000000003,447.76099999999997,356.594,377.11199999999997,294.823,644.924,362.298,830.322,268.249,977.518,338.991,633.23,359.439,815.63,291.748,951.115,321.289,321.268,338.936,318.376,288.874,335.87699999999995,0.0,0.0
43,341.725,341.773,291.82,412.57800000000003,244.765,415.51599999999996,194.69799999999998,515.44,176.928,415.504,338.88300000000004,409.63800000000003,389.08,453.64,359.514,374.211,297.681,647.865,362.288,833.191,268.275,977.49,338.905,641.988,359.43300000000005,812.819,291.75,951.1110000000001,330.064,327.166,341.756,335.971,291.802,335.94199999999995,0.0,0.0
44,341.99800000000005,341.95599999999996,291.784,412.626,244.83599999999998,415.509,197.528,512.528,177.014,409.52099999999996,338.79400000000004,412.431,388.87699999999995,453.68300000000005,362.44699999999995,377.19599999999997,300.726,653.7869999999999,362.288,833.2439999999999,268.295,977.4860000000001,338.777,645.0169999999999,356.525,812.818,291.764,951.079,338.76099999999997,335.85400000000004,0.0,0.0,294.751,335.899,0.0,0.0
45,347.796,341.751,291.776,415.376,244.78599999999997,415.45099999999996,197.641,512.509,179.96900000000002,394.778,338.811,412.55800000000005,388.939,456.55300000000005,362.593,368.449,297.69599999999997,653.757,362.295,833.298,268.323,977.528,333.036,647.828,347.727,815.6560000000001,291.738,951.125,339.039,327.151,0.0,0.0,297.82099999999997,335.86300000000006,0.0,0.0
46,359.522,339.02099999999996,291.91200000000003,412.543,247.75599999999997,412.42800000000005,200.618,503.67199999999997,185.949,391.861,338.778,415.37699999999995,388.975,459.47,368.338,368.423,294.72,650.83,359.509,833.1410000000001,268.312,977.546,321.355,647.821,344.895,815.597,291.681,953.8530000000001,344.843,327.183,0.0,0.0,303.664,333.029,0.0,0.0
47,353.61300000000006,341.866,294.763,409.51199999999994,259.48900000000003,406.49699999999996,200.638,471.337,200.52900000000002,365.35900000000004,333.01,412.534,388.82300000000004,459.505,377.162,365.421,294.714,647.812,356.50199999999995,827.421,268.27099999999996,977.552,318.418,644.888,344.853,812.797,291.698,953.8689999999999,344.833,330.07,0.0,0.0,309.494,330.091,0.0,0.0
48,353.62199999999996,341.786,297.716,409.49199999999996,268.353,406.519,224.28099999999998,462.583,0.0,0.0,330.065,412.468,386.059,459.61,388.86300000000006,365.491,291.869,641.93,347.74699999999996,818.5830000000001,268.231,977.541,315.427,633.214,344.88800000000003,812.6160000000001,291.664,953.835,344.838,324.175,0.0,0.0,315.397,324.204,0.0,0.0
49,353.61,341.78,300.60900000000004,406.52,271.356,391.917,274.198,488.977,0.0,0.0,327.164,412.445,388.82300000000004,459.642,394.834,365.542,288.858,627.3330000000001,341.99,812.7919999999999,268.247,977.586,312.425,624.433,341.961,809.835,288.933,951.1139999999999,344.87,321.376,0.0,0.0,318.32599999999996,324.177,0.0,0.0
50,1165.94,377.17400000000004,1183.47,412.50699999999995,1162.88,412.543,1157.04,456.69699999999995,1162.81,465.455,1198.19,412.501,1206.99,459.54400000000004,1180.53,477.216,1168.79,500.707,0.0,0.0,0.0,0.0,1192.33,500.795,0.0,0.0,0.0,0.0,1165.75,368.361,1171.68,368.315,1162.88,371.29,1186.46,371.28
51,362.293,338.959,306.493,400.668,280.028,385.921,312.476,371.28,338.801,338.853,332.976,415.375,388.824,462.50800000000004,409.407,368.42,291.718,624.393,341.856,812.6419999999999,268.324,977.557,315.286,621.4830000000001,341.832,809.6610000000001,288.925,951.11,356.54900000000004,321.303,0.0,0.0,327.123,321.28,0.0,0.0
52,1165.82,377.191,1186.27,409.629,1168.72,409.653,1162.88,453.715,1162.93,480.209,1189.34,409.603,1180.55,456.55699999999996,1171.75,480.157,1186.37,494.91,1186.49,565.497,0.0,0.0,1189.37,497.80300000000005,1201.16,562.5459999999999,0.0,0.0,1165.74,368.358,1168.73,368.30400000000003,1168.76,371.26099999999997,1180.56,368.415
53,362.494,338.897,315.373,391.931,294.91700000000003,374.19699999999995,338.87699999999995,365.38199999999995,335.89,338.847,330.10699999999997,412.476,386.00300000000004,462.48900000000003,415.463,368.35400000000004,288.867,621.477,338.959,809.6560000000001,268.36400000000003,977.518,306.53700000000003,621.36,338.945,795.079,288.89,951.054,359.55300000000005,321.23900000000003,0.0,0.0,333.029,318.47,0.0,0.0
54,1165.82,371.296,1183.46,409.369,1162.96,409.44199999999995,1159.94,447.805,1162.79,471.32099999999997,1198.2,406.61300000000006,1209.86,450.708,1186.38,477.25800000000004,1171.74,483.108,0.0,0.0,0.0,0.0,1192.38,483.13800000000003,0.0,0.0,0.0,0.0,1165.7,365.50300000000004,1168.72,365.44699999999995,1163.02,368.449,1186.33,365.54699999999997
55,365.272,344.841,318.246,409.606,303.565,394.8,335.88199999999995,353.659,332.999,312.394,335.902,421.298,383.074,465.425,421.32099999999997,385.903,283.024,621.35,335.921,806.743,268.343,977.543,303.563,621.34,330.101,789.2560000000001,288.842,951.038,362.384,330.11699999999996,0.0,0.0,335.994,324.207,0.0,0.0
56,0.0,0.0,318.328,403.685,303.597,385.936,347.76099999999997,356.501,362.41900000000004,315.404,335.957,415.444,377.12,474.273,432.95099999999996,389.086,280.077,615.518,330.086,795.073,268.34,977.557,303.586,618.438,332.981,789.2330000000001,285.991,950.938,0.0,0.0,0.0,0.0,362.31300000000005,321.22700000000003,0.0,0.0
57,377.205,338.88199999999995,324.161,391.87,312.36400000000003,368.36,359.462,318.395,365.325,265.279,338.93,412.517,371.37199999999996,477.20599999999996,436.144,386.05699999999996,277.121,606.705,318.486,792.1060000000001,268.33,977.579,303.637,612.601,324.225,789.148,285.995,950.95,365.412,318.362,0.0,0.0,335.963,318.23900000000003,0.0,0.0
58,0.0,0.0,318.383,377.17800000000005,318.253,362.348,382.959,338.792,397.773,285.904,324.177,394.849,362.463,480.21,424.293,430.069,277.14799999999997,597.874,318.26099999999997,789.197,268.303,977.569,291.909,597.881,318.415,789.0939999999999,285.962,950.8939999999999,0.0,0.0,0.0,0.0,359.441,315.243,0.0,0.0
59,386.037,315.473,0.0,0.0,318.253,362.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.154,303.651,0.0,0.0,359.441,315.243,0.0,0.0
60,0.0,0.0,318.394,365.45300000000003,324.246,359.496,409.413,344.88800000000003,424.278,315.295,306.57099999999997,371.33099999999996,362.408,480.171,424.256,438.939,277.082,594.859,315.348,786.1460000000001,268.35400000000004,977.493,291.779,591.933,318.233,783.275,288.79400000000004,950.893,0.0,0.0,0.0,0.0,362.333,315.376,0.0,0.0
61,382.995,327.185,0.0,0.0,324.246,359.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.096,318.26,0.0,0.0,362.333,315.376,0.0,0.0
62,0.0,0.0,318.418,362.55300000000005,338.977,359.51,427.17699999999996,356.51599999999996,447.789,291.85900000000004,297.728,365.506,341.832,483.02,406.592,459.675,282.994,594.8480000000001,312.414,786.1039999999999,268.27099999999996,977.5239999999999,274.17900000000003,589.008,315.233,783.303,285.903,950.9169999999999,0.0,0.0,0.0,0.0,365.38300000000004,315.496,324.211,309.5
63,380.14300000000003,333.006,0.0,0.0,338.977,359.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.911,318.397,0.0,0.0,365.38300000000004,315.496,0.0,0.0
64,0.0,0.0,324.165,362.583,353.574,362.421,436.00699999999995,383.11,436.06199999999995,347.76099999999997,294.879,365.379,309.486,477.165,0.0,0.0,283.022,586.136,306.552,777.3939999999999,268.182,977.578,268.319,583.161,309.485,777.3710000000001,282.98900000000003,948.0930000000001,0.0,0.0,0.0,0.0,365.54699999999997,318.298,332.967,312.431
65,385.963,333.0,0.0,0.0,353.574,362.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.069,318.428,0.0,0.0,365.54699999999997,318.298,0.0,0.0
66,388.964,338.905,327.14,365.30400000000003,362.349,362.504,436.12,400.684,518.44,415.44300000000004,294.709,365.412,294.781,480.216,0.0,0.0,280.043,577.366,297.779,780.312,268.205,977.5939999999999,265.363,577.257,303.613,780.304,280.041,950.8889999999999,389.01800000000003,324.238,0.0,0.0,374.218,318.465,335.977,315.257
67,391.92400000000004,344.81800000000004,327.149,368.284,362.375,365.51599999999996,436.165,427.163,503.695,430.07300000000004,294.66,368.353,297.716,477.213,0.0,0.0,285.879,574.39,294.815,777.3589999999999,268.14,977.6080000000001,256.496,574.289,300.639,777.341,280.059,950.944,392.005,338.796,0.0,0.0,380.04900000000004,324.259,0.0,0.0
68,394.848,350.72900000000004,335.86199999999997,371.254,365.43699999999995,371.33099999999996,435.99699999999996,447.832,506.651,456.62199999999996,294.728,368.421,294.847,480.17900000000003,324.246,553.691,277.123,577.2669999999999,291.945,780.347,268.144,977.523,253.63,574.307,297.748,774.445,280.026,950.928,397.783,341.75800000000004,0.0,0.0,383.04699999999997,332.954,341.952,318.418
69,403.60900000000004,359.399,335.892,382.98400000000004,368.411,385.952,433.158,474.265,489.00800000000004,509.656,291.817,374.24,0.0,0.0,0.0,0.0,282.945,577.311,291.944,783.305,268.125,977.571,247.78799999999998,574.332,294.893,783.179,280.043,950.929,403.695,341.897,0.0,0.0,386.083,338.76199999999994,347.723,318.47
70,409.59,362.55300000000005,338.91,386.004,383.083,394.796,435.915,497.82,486.14,556.697,291.875,374.276,309.51599999999996,477.19199999999995,0.0,0.0,283.032,577.2869999999999,291.906,786.1039999999999,268.124,977.6389999999999,247.75799999999998,574.3290000000001,294.9,780.326,280.095,950.948,409.663,350.699,0.0,0.0,391.876,341.923,359.461,324.238
71,412.37199999999996,365.45,339.04,389.01800000000003,386.0,409.42699999999996,421.327,515.439,456.537,592.009,291.92400000000004,380.07099999999997,297.775,480.156,0.0,0.0,285.87,580.266,294.71299999999997,786.1419999999999,265.395,983.335,247.7,574.339,297.678,777.4,280.04,950.929,412.525,359.414,0.0,0.0,397.774,350.671,362.379,338.76
72,412.514,385.788,341.82199999999995,403.671,388.875,418.329,412.561,536.073,433.158,627.356,294.66200000000003,385.999,285.976,480.224,0.0,0.0,285.966,583.2230000000001,294.906,783.26,265.35400000000004,983.3710000000001,244.743,574.3480000000001,297.816,774.475,280.113,950.863,415.36800000000005,365.401,0.0,0.0,403.676,362.39,362.457,341.85
73,412.55,388.944,341.858,409.523,389.064,430.046,406.644,550.749,409.406,639.0790000000001,294.681,388.941,247.58900000000003,488.97,203.563,594.934,285.976,592.0,300.658,783.178,265.335,983.393,244.75400000000002,580.226,303.63599999999997,777.419,282.99,950.921,415.41,380.1,0.0,0.0,406.642,368.343,365.327,344.892
74,0.0,0.0,344.779,412.605,394.88,436.14300000000003,389.105,565.477,380.121,647.93,294.796,389.09,247.602,459.676,247.658,530.246,291.733,594.98,309.486,786.082,265.32,983.435,238.891,580.283,309.519,780.2919999999999,285.871,950.8810000000001,0.0,0.0,0.0,0.0,409.57099999999997,383.001,365.481,362.315
75,0.0,0.0,344.88300000000004,421.315,400.668,447.811,385.95,571.445,353.657,659.72,294.819,394.842,224.03,480.25699999999995,194.733,556.755,291.717,600.781,315.233,783.247,265.34,980.535,235.953,589.031,312.405,771.46,285.937,948.067,0.0,0.0,0.0,0.0,412.409,386.099,368.32300000000004,362.561
