,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
59,432.93300000000005,291.87,415.538,365.30800000000005,368.44599999999997,365.295,362.4,456.48900000000003,362.352,547.863,465.45599999999996,365.338,480.25300000000004,459.56800000000004,483.25,547.8530000000001,388.931,544.939,389.07300000000004,683.2130000000001,391.892,798.035,450.733,544.905,436.097,689.005,433.16,812.747,415.379,282.965,436.111,280.022,397.778,291.851,453.665,291.675
60,432.996,291.899,418.441,365.35699999999997,371.254,365.338,362.444,456.725,362.406,550.695,471.343,365.37300000000005,483.10699999999997,459.61,486.077,544.9209999999999,388.949,547.885,391.88,686.1339999999999,394.853,812.6489999999999,453.631,547.841,436.14300000000003,689.078,433.191,815.6439999999999,415.452,282.962,436.195,280.073,400.684,291.806,456.483,291.72900000000004
61,433.017,291.935,424.202,365.392,374.18800000000005,365.37800000000004,362.45300000000003,459.48400000000004,362.416,550.73,474.277,365.415,483.205,459.535,489.022,544.831,388.941,550.705,394.871,686.145,406.526,818.543,453.624,547.864,436.175,689.062,433.13599999999997,812.7919999999999,415.474,282.998,438.94800000000004,282.947,400.725,291.848,456.54699999999997,291.76599999999996
62,433.079,294.63599999999997,424.26099999999997,365.384,377.135,365.36300000000006,362.56300000000005,459.495,362.45,550.911,474.29,365.402,486.07199999999995,459.55300000000005,497.825,541.982,389.032,550.86,403.582,692.034,409.379,833.191,453.724,550.826,436.156,692.059,433.208,818.564,418.325,283.017,439.014,283.01,403.608,291.822,456.592,291.78
63,433.12,294.651,427.13699999999994,365.477,377.139,365.458,362.54,459.714,362.42800000000005,553.6669999999999,477.14300000000003,365.506,486.106,459.601,500.68199999999996,544.869,388.99199999999996,550.859,406.55400000000003,692.079,409.551,833.393,456.485,550.821,436.17900000000003,692.0889999999999,435.95099999999996,815.5989999999999,418.39099999999996,283.057,439.036,283.04,403.686,291.843,456.594,291.814
64,433.092,294.779,427.228,365.53,377.18300000000005,365.469,362.556,462.619,362.474,553.706,477.26199999999994,368.31699999999995,488.99800000000005,459.64099999999996,500.74,542.011,389.046,553.6569999999999,409.425,692.0210000000001,412.349,836.2669999999999,456.541,553.682,436.158,692.0980000000001,435.954,815.627,418.404,288.767,439.055,288.77099999999996,403.68,291.89799999999997,456.67699999999996,291.94
65,433.119,297.666,427.217,368.347,377.204,368.338,362.528,468.39599999999996,362.481,553.849,477.24699999999996,368.395,489.001,459.57,500.779,539.004,389.066,550.776,409.474,692.076,412.491,836.15,456.58099999999996,550.779,436.168,692.132,435.96,812.819,418.436,291.664,441.85900000000004,291.67400000000004,406.476,294.742,456.74300000000005,294.751
66,433.106,297.806,427.24,371.316,377.159,371.319,362.49,474.249,362.423,559.611,480.01,374.221,491.94699999999995,459.69599999999997,503.56199999999995,547.769,389.056,553.714,409.57,695.007,412.61699999999996,836.298,456.59,553.701,436.171,694.975,433.209,815.5889999999999,418.411,291.776,441.87199999999996,291.8,406.48199999999997,294.895,459.449,294.889
67,433.095,300.675,430.02,380.04400000000004,377.205,377.149,362.467,477.199,362.39099999999996,568.377,477.28,380.115,489.04699999999997,465.48199999999997,503.55400000000003,550.7130000000001,389.05699999999996,559.611,409.67199999999997,700.919,418.32099999999997,845.029,456.538,559.589,436.167,700.89,433.124,827.437,418.37199999999996,291.853,439.089,291.88,403.664,297.73,456.756,297.698
68,433.086,303.57099999999997,427.159,382.99800000000005,377.145,383.001,362.49199999999996,480.087,362.458,574.249,477.19,383.00300000000004,489.00699999999995,474.26800000000003,503.63300000000004,553.729,389.082,562.597,409.655,706.725,421.286,856.779,456.587,559.6619999999999,439.00800000000004,703.7869999999999,435.99800000000005,815.7230000000001,418.342,291.941,439.08099999999996,291.934,406.475,300.694,456.76300000000003,297.79
69,433.083,303.661,427.18300000000005,383.10400000000004,377.13300000000004,383.115,362.465,483.07599999999996,362.44800000000004,577.271,477.214,383.095,491.908,480.033,503.642,556.701,389.075,565.508,412.457,709.706,427.147,859.7339999999999,456.631,562.578,441.959,706.745,435.98400000000004,815.653,418.32800000000003,294.681,439.082,294.677,403.68699999999995,303.61,456.749,300.70599999999996
70,433.05699999999996,306.551,424.28,385.874,374.235,385.93,362.467,483.18699999999995,362.454,577.318,477.164,385.85,489.05300000000005,480.11400000000003,503.655,562.62,389.05400000000003,571.3919999999999,412.411,715.513,427.24699999999996,862.7230000000001,456.7,568.491,450.76599999999996,709.648,435.94599999999997,812.654,415.49800000000005,294.738,439.03,294.707,400.76300000000003,306.507,456.685,300.71
71,433.01099999999997,306.525,424.236,385.86,374.17900000000003,385.913,362.445,483.23199999999997,362.436,577.383,477.13300000000004,385.853,486.131,480.24800000000005,503.60900000000004,574.2,388.966,574.252,409.649,715.665,430.043,862.7330000000001,456.709,571.342,456.61800000000005,712.6619999999999,435.99,812.5989999999999,415.431,294.70099999999996,439.001,294.668,400.69599999999997,303.626,456.68,300.703
72,433.01300000000003,303.63,424.212,385.86199999999997,371.305,385.94800000000004,362.48699999999997,486.061,362.496,580.232,477.13800000000003,385.839,486.083,482.99199999999996,503.574,574.307,389.024,574.249,409.561,718.625,430.01800000000003,862.775,456.749,571.379,459.50800000000004,715.547,436.06,809.715,415.408,294.687,438.983,291.94,400.716,303.647,456.69300000000004,297.817
