nan,nan,nan,-69.893486,-101.372383,644.640015,-32.432373,-100.129280,636.734985,-11.723318,-32.729771,648.210022,nan,nan,nan,-111.597977,-102.247604,661.724976,-134.981522,-47.403633,708.390015,-107.289246,-20.152710,704.820007,-60.056252,14.355536,694.109985,-37.432831,12.514910,697.424988,-16.312029,84.823227,783.359985,-32.852501,183.428894,821.609985,-87.931267,16.494526,704.309998,-81.603638,104.745491,772.140015,-68.966942,206.303772,823.140015,-404.845123,-266.319885,1361.699951,0.000000,0.000000,0.000000,-53.858639,-155.436020,664.530029,-90.830063,-152.787979,668.864990,-60.195076,209.397018,826.455017,-75.854408,202.871536,800.700012,-68.347351,213.382706,815.744995,-6.161229,192.765442,863.429993,-6.119378,198.498749,857.565002,-44.235069,193.022675,824.159973,
nan,nan,nan,-70.750565,-104.401802,652.544983,-32.822033,-103.096275,644.385010,-13.588048,-34.734982,652.544983,nan,nan,nan,-113.103157,-107.298462,670.650024,-135.388992,-50.213173,720.885010,-103.692322,-24.072380,706.604980,-60.541641,12.556091,699.719971,-39.644100,8.763310,702.780029,-18.672747,79.308563,792.539978,-33.658009,178.709229,841.755005,-88.759003,12.757429,710.940002,-79.621178,100.684029,773.414978,-68.860115,203.734375,821.864990,-405.420410,-289.062073,1457.579956,0.000000,0.000000,0.000000,-52.438881,-158.462021,669.630005,nan,nan,nan,-60.640827,208.668472,832.575012,-76.047661,201.190903,802.739990,-68.368713,213.449402,816.000000,-3.883967,185.062195,883.065002,-6.254029,190.870422,876.434998,-45.111012,187.641724,840.479980,
-446.978973,-257.928009,1129.140015,-71.607651,-107.474510,660.450012,-33.055824,-105.607185,648.974976,-15.434456,-36.664028,655.094971,nan,nan,nan,-112.621086,-110.462219,678.809998,-134.925766,-54.773048,729.044983,-101.831451,-29.896894,707.114990,-61.093224,8.804646,706.094971,-40.032482,6.906469,709.664978,-18.804924,75.500114,798.150024,-34.483910,173.651077,862.409973,-89.745918,8.963632,718.844971,-79.936195,98.956802,776.474976,-68.667831,200.921906,819.570007,nan,nan,nan,0.000000,0.000000,0.000000,-53.097862,-160.453354,678.044983,nan,nan,nan,-62.997066,206.642151,833.594971,-75.902718,198.614151,801.210022,-69.287422,211.790039,826.965027,-3.954625,178.583511,899.130005,-6.346830,183.963364,889.440002,-45.877460,181.470261,854.760010,
nan,nan,nan,-70.446472,-110.295135,666.570007,-33.419502,-108.565178,656.114990,-17.355181,-38.741764,659.940002,nan,nan,nan,-111.636642,-113.206512,684.164978,-134.929321,-57.622612,740.010010,-100.688271,-34.036224,712.724976,-61.843380,6.956102,714.765015,-40.377712,5.006582,715.784973,-21.211142,71.880203,806.565002,-35.228241,170.163956,881.025024,-88.369720,7.042961,723.690002,-80.356224,95.203262,780.554993,-68.454178,198.060196,817.020020,-353.367859,-307.826141,1490.474976,0.000000,0.000000,0.000000,-51.723503,-163.835526,684.419983,nan,nan,nan,-63.382492,203.314590,838.695007,-75.926880,196.483383,801.465027,-70.602501,206.748047,816.000000,-4.017433,171.417999,913.409973,-6.448729,177.021240,903.719971,-47.054508,178.926361,876.690002,
-410.731903,-275.053314,1204.109985,-71.093262,-113.149261,672.690002,-33.744217,-111.433578,662.489990,-17.516125,-39.101040,666.059998,nan,nan,nan,-110.663795,-117.911278,689.775024,-132.230774,-62.311699,747.659973,-96.890022,-37.979088,713.489990,-62.527340,3.076445,722.669983,-42.729309,3.075359,722.414978,-23.567177,67.890877,811.664978,-35.829823,165.710861,896.070007,-89.521828,3.120952,733.125000,-78.807205,91.612991,786.419983,-69.697906,190.868103,805.544983,nan,nan,nan,0.000000,0.000000,0.000000,-52.070385,-166.820435,689.010010,-89.195221,-161.961945,684.419983,-63.806454,202.363281,844.304993,-73.756340,192.156494,801.719971,-70.139175,200.953018,810.645020,-4.060052,165.655609,923.099976,-6.516055,171.370163,913.155029,-47.752525,174.274017,889.695007,
-413.530548,-304.699005,1318.094971,-69.934334,-116.124084,679.320007,-34.094906,-114.424065,669.375000,-19.465321,-41.190720,670.395020,nan,nan,nan,-110.102570,-121.261032,698.190002,-131.826904,-65.170570,757.094971,-95.717247,-42.229721,719.354980,-63.145111,1.109000,729.809998,-43.106377,-0.887598,728.789978,-26.032160,66.287895,819.315002,-35.890999,161.079483,897.599976,-90.424835,1.125275,740.520020,-79.471596,88.043427,793.049988,-69.697906,186.457779,805.544983,-299.195587,-318.861877,1484.864990,0.000000,0.000000,0.000000,-50.611412,-170.142654,694.875000,-86.833618,-162.919907,680.594971,-63.864265,197.919922,845.070007,-73.639046,187.468506,800.445007,-70.161240,196.576599,810.900024,-4.099307,162.154465,932.025024,-6.567004,167.671524,920.294983,-47.998882,170.276932,894.284973,
-410.396576,-328.160065,1419.584961,-68.764656,-119.179489,686.205017,-34.419621,-117.363670,675.750000,-19.635614,-43.402328,676.260010,-10.751183,16.404945,700.484985,-109.258186,-124.386940,705.075012,-131.240295,-70.109413,765.765015,-94.479141,-46.528214,724.965027,-63.807011,-2.916939,737.460022,-43.573944,-2.913913,736.695007,-28.679825,64.961960,831.044983,-38.054016,157.405624,890.715027,-89.523949,-2.966362,749.955017,-78.245148,84.724236,802.739990,-69.984726,180.582382,808.859985,-274.051758,-322.039368,1480.785034,0.000000,0.000000,0.000000,-47.287952,-171.890900,702.015015,-86.848839,-168.425659,695.640015,-62.702431,194.552780,860.880005,-69.918533,182.623734,808.094971,-69.852348,189.081009,807.330017,-6.661624,157.309464,933.554993,-6.590659,163.218765,923.609985,-48.067314,168.068130,895.559998,
-404.554626,-357.812988,1529.744995,-69.429047,-122.227608,692.835022,-32.926193,-120.518127,683.145020,-21.697517,-45.697239,682.890015,-12.797878,14.635052,707.625000,-108.298477,-127.459183,711.450012,-130.649200,-73.047241,774.690002,-93.275383,-50.923653,731.085022,-66.485870,-4.985214,744.854980,-45.922028,-4.966441,742.049988,-31.296730,65.679550,840.224976,-38.195641,155.544052,894.030029,-90.680672,-7.163715,759.645020,-76.820702,81.145828,810.900024,-70.028854,174.049347,809.369995,-249.773056,-326.149139,1481.040039,0.000000,0.000000,0.000000,-45.530987,-174.444016,704.565002,nan,nan,nan,-63.073891,190.964127,865.979980,-67.920052,178.761780,810.645020,-71.812027,181.816956,804.525024,-6.687099,155.345673,937.125000,-6.608855,161.134048,926.159973,-48.135750,165.852341,896.835022,
-355.342896,-342.663055,1464.974976,-68.104103,-125.174965,698.700012,-33.122841,-121.237900,687.224976,-21.875763,-46.072643,688.500000,-14.926144,12.862673,716.804993,-105.189148,-132.343018,716.804993,-130.009232,-78.179054,783.614990,-92.356483,-53.552624,739.755005,-67.145950,-7.093977,752.250000,-46.379669,-7.067525,749.445007,-33.831348,63.821861,846.090027,-37.879704,151.830322,886.635010,-92.415749,-9.420087,774.179993,-77.980263,77.864014,823.140015,-70.492180,168.510025,814.724976,-224.437912,-328.725281,1474.410034,0.000000,0.000000,0.000000,-44.296608,-177.221970,715.784973,-83.009682,-176.211823,711.705017,-61.418285,186.017838,876.179993,-66.920288,175.298538,825.690002,-72.176201,176.098373,808.604980,-6.647067,151.865707,931.515015,-6.617953,158.817047,927.434998,-50.188046,162.096420,889.695007,
-323.541534,-346.975098,1466.250000,-66.795357,-128.247208,705.075012,-31.554571,-124.352646,694.109985,-23.989325,-48.419212,695.130005,-16.990519,10.966356,721.140015,-104.328583,-135.738617,724.455017,-129.986160,-81.657257,796.619995,-90.580521,-57.761600,741.794983,-67.578415,-11.284731,757.094971,-46.711063,-9.184275,754.799988,-34.055664,64.245033,851.700012,-38.304585,151.078964,896.580017,-92.628830,-13.690184,775.965027,-77.228333,72.513771,839.460022,-70.756943,160.188248,817.784973,nan,nan,nan,0.000000,0.000000,0.000000,-42.518154,-179.947433,718.844971,nan,nan,nan,-59.981667,181.736725,890.460022,nan,nan,nan,-73.063896,169.301147,818.549988,-6.785358,152.422195,950.895020,-6.623412,156.407120,928.200012,-50.274353,159.935455,891.224976,
-291.684296,-347.276825,1467.525024,-65.193665,-130.836456,708.645020,-31.728456,-126.948494,697.934998,-24.235729,-50.838997,702.270020,-19.132277,9.071743,727.515015,-103.209991,-138.885239,730.575012,-128.664551,-86.596947,801.974976,-88.976028,-60.080009,745.364990,-67.942596,-13.429246,761.174988,-46.963558,-11.311337,758.880005,-36.289127,64.071915,849.405029,-40.585068,150.434433,892.755005,-93.268066,-18.062357,781.320007,-75.567642,68.495430,846.599976,-71.749794,155.625732,829.260010,nan,nan,nan,0.000000,0.000000,0.000000,-40.881180,-181.415619,724.710022,-78.971390,-179.785706,710.429993,-57.577003,174.523758,890.969971,-65.581245,173.907074,900.405029,-75.093529,162.123032,816.255005,-6.703475,150.582825,939.419983,-6.643428,156.879776,931.005005,-50.274353,159.935455,891.224976,
-263.425659,-347.095795,1466.760010,-63.731750,-133.779709,714.000000,-31.983490,-129.894836,703.544983,-26.291155,-53.029663,705.840027,-21.479229,7.199305,739.755005,-102.022560,-142.016190,736.440002,-128.117889,-89.949890,812.429993,-87.500710,-62.524227,750.210022,-70.589325,-17.738129,767.294983,-49.419991,-13.492231,764.744995,-36.158394,61.524242,846.344971,-40.585068,150.434433,892.755005,-94.059509,-20.372623,787.950012,-76.341530,62.173038,855.270020,-73.382553,145.283630,822.119995,nan,nan,nan,0.000000,0.000000,0.000000,-39.280521,-185.206375,731.849976,nan,nan,nan,-57.362785,166.584625,887.655029,-63.277279,166.936966,902.700012,-76.571472,156.199997,832.320007,nan,nan,nan,nan,nan,nan,-50.446968,160.484589,894.284973,
-238.835007,-350.378510,1463.699951,-64.482872,-137.333984,722.414978,-32.157375,-130.601044,707.369995,-26.528612,-57.407963,712.215027,nan,nan,nan,-100.699135,-145.029617,741.539978,-126.368057,-94.753456,815.489990,-85.969810,-64.973015,754.799988,-70.988136,-19.950666,771.630005,-49.634212,-15.653266,768.059998,-36.136608,61.487171,845.835022,-40.782139,151.164902,897.090027,-94.637863,-24.838411,792.794983,-74.904839,58.193241,865.724976,-75.658691,140.508575,847.619995,-73.338737,-173.185837,731.849976,0.000000,0.000000,0.000000,-35.888195,-188.432968,744.599976,nan,nan,nan,-57.544052,159.798172,890.460022,-62.830406,158.397018,896.325012,-80.009483,149.249191,844.559998,-6.577922,150.285934,921.825012,-9.229800,157.524323,934.830017,-50.504509,160.667633,895.304993,
-210.383118,-349.707062,1460.895020,-62.637657,-139.606628,723.945007,-32.296486,-133.110809,710.429993,-28.672014,-59.761429,717.059998,nan,nan,nan,-99.144203,-147.767563,745.109985,-125.222534,-97.835007,822.630005,-86.550690,-65.412025,759.900024,-71.246185,-24.263191,774.434998,-49.815479,-19.930887,770.864990,-36.354492,61.857910,850.934998,-38.206535,150.692245,894.284973,-95.064026,-29.310328,796.364990,-75.654991,51.595119,874.395020,-76.705711,135.395676,859.349976,-65.347801,-175.250305,732.104980,0.000000,0.000000,0.000000,-34.035351,-191.514984,748.679993,nan,nan,nan,-57.527573,154.878586,890.205017,-59.981667,150.047714,890.460022,-81.966240,145.793777,865.215027,-6.721671,153.570190,941.969971,nan,nan,nan,-50.432587,160.438843,894.030029,
